entry_atr,entry_price,entry_time,initial_stop_price,inst_id,mae_pct,mfe_pct,planned_risk_pct,position_notional_usdt,risk_amount_usdt,side,trade_id
2.5499999999999827e-05,0.05326,2026-03-29 08:29:01,0.05351,MINA-USDT-SWAP,0.431844,0.281637,1.0,10458.925399999998,818.066483396609,short,20260329_080129_MINA-USDT-SWAP_short
0.00015500000000000374,0.1515,2026-03-29 08:28:13,0.1529,THETA-USDT-SWAP,0.858086,0.462046,1.0,5475.843,818.2437167317573,short,20260329_073858_THETA-USDT-SWAP_short
0.10399999999999991,82.5,2026-03-29 08:25:14,83.2,SOL-USDT-SWAP,0.8,0.290909,1.0,2555.025,818.0216178810373,short,20260329_080847_SOL-USDT-SWAP_short
9.649999999999901e-05,0.05702,2026-03-29 07:21:46,0.0561,CFX-USDT-SWAP,1.332866,0.052613,1.0,2436.9777799999997,820.3051151778232,long,20260329_070007_CFX-USDT-SWAP_long
0.00020750000000000212,0.16912,2026-03-29 07:16:08,0.16711,XLM-USDT-SWAP,1.046594,0.023652,1.0,2525.29984,820.3233856980663,long,20260329_065703_XLM-USDT-SWAP_long
0.039000000000000055,54.06,2026-03-29 07:15:57,53.73,LTC-USDT-SWAP,0.665927,0.480947,1.0,11203.821999999998,820.5927395461215,long,20260329_052721_LTC-USDT-SWAP_long
0.002950000000000008,2.588,2026-03-29 07:03:47,2.561,NEO-USDT-SWAP,0.965997,0.386399,1.0,2735.516,821.2298100839042,long,20260329_043212_NEO-USDT-SWAP_long
0.001419999999999999,1.3383,2026-03-29 07:03:35,1.3316,XRP-USDT-SWAP,0.650078,0.127027,1.0,5024.1659,821.3469485449937,long,20260329_062415_XRP-USDT-SWAP_long
0.00014000000000000194,0.09115,2026-03-29 07:03:24,0.0908,DOGE-USDT-SWAP,0.71311,0.438837,1.0,10838.334499999999,820.411105831042,long,20260329_055951_DOGE-USDT-SWAP_long
5.05000000000002e-05,0.05736,2026-03-29 06:54:29,0.0579,MAGIC-USDT-SWAP,0.871688,0.174338,1.0,2512.59744,820.4708042911404,short,20260329_064228_MAGIC-USDT-SWAP_short
0.011350000000000105,8.494,2026-03-29 06:45:56,8.446,LINK-USDT-SWAP,0.988933,0.800565,1.0,11111.011203333335,820.5111404030212,long,20260329_054809_LINK-USDT-SWAP_long
0.0005049999999999999,0.3086,2026-03-29 06:34:22,0.305,LDO-USDT-SWAP,1.62022,1.069345,1.0,10594.5984,820.5184958237253,long,20260329_060929_LDO-USDT-SWAP_long
0.0007449999999999957,0.4612,2026-03-29 06:28:13,0.4558,ETHFI-USDT-SWAP,1.170859,0.628794,1.0,5216.2163,820.3116374305039,long,20260329_061246_ETHFI-USDT-SWAP_long
8.99999999999998e-05,0.1521,2026-03-29 06:24:42,0.1515,THETA-USDT-SWAP,0.920447,0.394477,1.0,5548.608,820.5798613531373,long,20260329_055102_THETA-USDT-SWAP_long
0.06950000000000216,361.52,2026-03-29 05:39:05,362.68,TSLA-USDT-SWAP,2.735672,2.07734,1.0,5736.7221,826.5215209150198,short,20260328_204319_TSLA-USDT-SWAP_short
0.00012999999999999817,0.1519,2026-03-29 05:16:02,0.1506,THETA-USDT-SWAP,0.789993,0.855826,1.0,5538.274,820.6865082291,long,20260329_045907_THETA-USDT-SWAP_long
0.00023000000000000798,0.2677,2026-03-29 05:12:33,0.2644,LQTY-USDT-SWAP,1.008592,0.112066,1.0,2803.30086,820.7215374350075,long,20260329_045318_LQTY-USDT-SWAP_long
0.0014500000000000012,0.805,2026-03-29 04:47:42,0.797,FIL-USDT-SWAP,1.36646,0.745342,1.0,8521.032000000001,821.3866635441877,long,20260329_041239_FIL-USDT-SWAP_long
2.1000000000000185e-05,0.05757,2026-03-29 04:38:43,0.05733,MAGIC-USDT-SWAP,0.382143,0.903248,1.0,2803.60143,821.3501474959593,long,20260329_042120_MAGIC-USDT-SWAP_long
0.0002649999999999986,0.1392,2026-03-29 04:12:55,0.1679,MET-USDT-SWAP,2.298851,0.0,1.0,2729.7119999999995,823.9303994251303,short,20260329_031156_MET-USDT-SWAP_short
0.002499999999999991,2.052,2026-03-29 04:09:52,2.084,LPT-USDT-SWAP,1.900585,0.389864,1.0,9919.205683333334,823.8525844479883,short,20260329_031804_LPT-USDT-SWAP_short
0.00012499999999999873,0.0917,2026-03-29 04:09:33,0.0932,DOGE-USDT-SWAP,1.035987,1.417666,1.0,9703.460833333334,825.9062886983545,short,20260329_005834_DOGE-USDT-SWAP_short
0.0009949999999999959,0.4571,2026-03-29 04:06:09,0.6198,ETHFI-USDT-SWAP,1.815795,0.284402,1.0,7715.1074,823.9752179129636,short,20260329_031506_ETHFI-USDT-SWAP_short
0.00032149999999999817,0.16774,2026-03-29 04:05:58,0.17178,XLM-USDT-SWAP,2.211756,0.29808,1.0,7995.413200000003,824.0077381998665,short,20260329_031504_XLM-USDT-SWAP_short
0.002434999999999987,1.1664,2026-03-29 04:02:27,1.1921,NEAR-USDT-SWAP,1.911866,0.462963,1.0,9330.064400000001,823.1554931725798,short,20260329_033315_NEAR-USDT-SWAP_short
