action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,TSLA-USDT-SWAP,0.0,361.52,800.0,,,short,True,2026-03-28 20:43:19,20260328_204319_TSLA-USDT-SWAP_short
OPEN,TSLA-USDT-SWAP,0.0,361.52,800.0,,Первичный вход + bootstrap-stop,short,True,2026-03-28 20:43:19,20260328_204319_TSLA-USDT-SWAP_short
position_opened,LINK-USDT-SWAP,0.0,8.594,329.11,,,short,True,2026-03-28 20:51:26,20260328_205126_LINK-USDT-SWAP_short
OPEN,LINK-USDT-SWAP,0.0,8.594,329.11,,Первичный вход + bootstrap-stop,short,True,2026-03-28 20:51:26,20260328_205126_LINK-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,53.91,52.4,,,short,True,2026-03-28 21:11:39,20260328_211139_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,53.91,52.4,,Первичный вход + bootstrap-stop,short,True,2026-03-28 21:11:39,20260328_211139_LTC-USDT-SWAP_short
position_closed,LINK-USDT-SWAP,0.0,0.0,329.11,синхронизация:_позиция_отсутствует_на_бирже,Синхронизация: позиция отсутствует на бирже,short,True,2026-03-28 21:14:32,20260328_205126_LINK-USDT-SWAP_short
CLOSE,LINK-USDT-SWAP,0.0,8.615,329.11,,Синхронизация: позиция отсутствует на бирже,short,True,2026-03-28 21:14:32,20260328_205126_LINK-USDT-SWAP_short
position_opened,MINA-USDT-SWAP,0.0,0.05357,52175.0,,,long,True,2026-03-28 21:16:53,20260328_211653_MINA-USDT-SWAP_long
OPEN,MINA-USDT-SWAP,0.0,0.05357,52175.0,,Первичный вход + bootstrap-stop,long,True,2026-03-28 21:16:53,20260328_211653_MINA-USDT-SWAP_long
position_opened,QTUM-USDT-SWAP,0.0,0.831,3324.0,,,long,True,2026-03-28 21:22:30,20260328_212230_QTUM-USDT-SWAP_long
OPEN,QTUM-USDT-SWAP,0.0,0.831,3324.0,,Первичный вход + bootstrap-stop,long,True,2026-03-28 21:22:30,20260328_212230_QTUM-USDT-SWAP_long
position_opened,XLM-USDT-SWAP,0.0,0.17041,162.87,,,short,True,2026-03-28 21:25:27,20260328_212527_XLM-USDT-SWAP_short
