current_price,error_code,error_msg,event,inst_id,requested_stop,response,side,trade_id,ts
8.615,,health_restore,STOP_MISSING,LINK-USDT-SWAP,8.62,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_205126_LINK-USDT-SWAP_short,2026-03-28 21:14:31
54.09,,health_restore,STOP_MISSING,LTC-USDT-SWAP,54.13,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_211139_LTC-USDT-SWAP_short,2026-03-28 21:25:39
0.17099,,health_restore,STOP_MISSING,XLM-USDT-SWAP,0.17111,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_212527_XLM-USDT-SWAP_short,2026-03-28 21:45:31
0.05383,,health_restore,STOP_MISSING,MINA-USDT-SWAP,0.05378,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260328_211653_MINA-USDT-SWAP_long,2026-03-28 21:48:30
0.1432,,initial_stop_verify_recover,STOP_MISSING,MET-USDT-SWAP,0.1852,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_225717_MET-USDT-SWAP_short,2026-03-28 22:58:10
8.6,,health_restore,STOP_MISSING,LINK-USDT-SWAP,8.606,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_221727_LINK-USDT-SWAP_short,2026-03-28 23:01:09
2.892,,health_restore,STOP_MISSING,INJ-USDT-SWAP,2.895,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_221731_INJ-USDT-SWAP_short,2026-03-28 23:04:49
54.13,,health_restore,STOP_MISSING,LTC-USDT-SWAP,54.1,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260328_230720_LTC-USDT-SWAP_long,2026-03-28 23:20:02
0.3125,,health_restore,STOP_MISSING,LDO-USDT-SWAP,0.312,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260328_230717_LDO-USDT-SWAP_long,2026-03-28 23:34:31
0.827,,health_restore,STOP_MISSING,QTUM-USDT-SWAP,0.825,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260328_212230_QTUM-USDT-SWAP_long,2026-03-28 23:37:14
1.28,,health_restore,STOP_MISSING,DOT-USDT-SWAP,1.278,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260328_232810_DOT-USDT-SWAP_long,2026-03-28 23:44:12
0.3094,,health_restore,STOP_MISSING,LDO-USDT-SWAP,0.3102,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260329_002643_LDO-USDT-SWAP_short,2026-03-29 00:44:22
2.079,,market_already_crossed_stop,STOP_REJECTED,LPT-USDT-SWAP,2.081,{},short,20260329_000652_LPT-USDT-SWAP_short,2026-03-29 01:03:16
0.86,,health_restore,STOP_MISSING,LIT-USDT-SWAP,0.862,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_221729_LIT-USDT-SWAP_short,2026-03-29 01:18:40
2.869,,health_restore,STOP_MISSING,INJ-USDT-SWAP,2.872,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260329_003842_INJ-USDT-SWAP_short,2026-03-29 01:19:35
0.1531,,health_restore,STOP_MISSING,THETA-USDT-SWAP,0.1535,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260328_225719_THETA-USDT-SWAP_short,2026-03-29 01:22:38
