channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_px,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,system_name,time,trade_context_file,trade_id,trough_price,units
1.1,stopout_cooldown,1,0.027749999999999976,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_025011_LIT-USDT-SWAP_long.json,1.212,1.155,1.1565,1.1565,LIT-USDT-SWAP,0.119,9.818482,2.144144,0.056,4.620462,1.009009,1.212,0.0,1.0,-127.10999999999986,-4.702970297029697,2702.76,223.0,ATR стоп 2.0N,773.3638337040393,0.5549999999999995,long,Turtle 20,2026-03-15 02:50:13,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_025013_LIT-USDT-SWAP_long_trade.json,20260315_025011_LIT-USDT-SWAP_long,1.155,1
1.1,stopout_cooldown,71,0.027749999999999976,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_024823_LIT-USDT-SWAP_long.json,1.212,1.111,1.1565,1.1565,LIT-USDT-SWAP,0.119,9.818482,2.144144,0.004,0.330033,0.072072,1.212,17.840000000000018,1.0,-89.20000000000009,-3.4752389226759375,2702.76,223.0,ATR стоп 2.0N,774.4250912231014,0.5549999999999995,long,Turtle 20,2026-03-15 02:49:35,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_024935_LIT-USDT-SWAP_long_trade.json,20260315_024823_LIT-USDT-SWAP_long,1.11,1
1.1,stopout_cooldown,109,0.027749999999999976,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_024556_LIT-USDT-SWAP_long.json,1.212,1.111,1.1565,1.1565,LIT-USDT-SWAP,0.119,9.818482,2.144144,0.004,0.330033,0.072072,1.228,0.0,1.0,-351.68000000000006,-12.38170347003155,2714.88,224.0,ATR стоп 2.0N,778.1275898226627,0.5549999999999995,long,Turtle 20,2026-03-15 02:47:46,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_024746_LIT-USDT-SWAP_long_trade.json,20260315_024555_LIT-USDT-SWAP_long,1.111,1
0.1728,stopout_cooldown,4126,6.999999999999923e-05,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_013518_THETA-USDT-SWAP_long.json,0.1724,0.1733,0.173732,0.17226,THETA-USDT-SWAP,0.0014,0.812065,10.0,0.0012,0.696056,8.571429,0.1739,18.405999999998976,1.0,8.811999999999145,0.31901471804736137,2756.676,1599.0,ATR стоп 2.0N,788.0637355816235,0.0013999999999999846,long,Turtle 20,2026-03-15 02:44:05,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_024405_THETA-USDT-SWAP_long_trade.json,20260315_013517_THETA-USDT-SWAP_long,0.1724,1
0.2693,защита_тренда:_откат_от_пика_1.31r_→_-0.50r,393,0.0010789999999999966,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_023531_RAVE-USDT-SWAP_long.json,0.27472,0.27474,0.272562,0.272562,RAVE-USDT-SWAP,0.02967,10.800087,13.748842,0.00962,3.501747,4.457831,0.2826,0.0,1.0,-21.178264535999954,-0.7800650054171165,2693.561496912,2059.0,Защита тренда: откат от пика 1.31R → -0.50R,779.2305284138334,0.010276180199999967,long,Turtle 20,2026-03-15 02:42:04,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_024204_RAVE-USDT-SWAP_long_trade.json,20260315_023531_RAVE-USDT-SWAP_long,0.27401,1
0.06367,stopout_cooldown,884,0.005345500000000001,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_021552_MAGIC-USDT-SWAP_long.json,0.07136,0.06521,0.0802938987824308,0.060669,MAGIC-USDT-SWAP,0.00936,13.116592,0.875503,0.01037,14.531951,0.969975,0.08173,24.86936999999567,1.0,-530.2292100000075,-18.78585921366584,2508.4467200000004,35152.0,ATR стоп 2.0N,786.470374423192,0.010691000000000003,long,Turtle 20,2026-03-15 02:30:36,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_023036_MAGIC-USDT-SWAP_long_trade.json,20260315_021551_MAGIC-USDT-SWAP_long,0.06521,1
0.092,stopout_cooldown,908,0.0001249999999999994,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_021100_HBAR-USDT-SWAP_long.json,0.0932,0.0933,0.0935727717186914,0.09295,HBAR-USDT-SWAP,0.0019,2.038627,7.6,0.0004,0.429185,1.6,0.0934,0.0,1.0,-7.2530000000044055,-0.291507576062232,2478.1879999999996,265.9,ATR стоп 2.0N,787.2389554939917,0.02499999999999988,long,Turtle 55,2026-03-15 02:26:08,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_022608_HBAR-USDT-SWAP_long_trade.json,20260315_021100_HBAR-USDT-SWAP_long,0.0931,1
8.21,stopout_cooldown,866,0.004499999999999993,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_021101_ETC-USDT-SWAP_long.json,8.23,8.23,8.254297658862876,8.221,ETC-USDT-SWAP,0.12,1.45808,13.333333,0.03,0.36452,3.333333,8.25,0.0,1.0,-7.264999999999938,-0.2943637347120255,2460.77,29.9,ATR стоп 2.0N,787.1531174298118,0.08999999999999986,long,Turtle 20,2026-03-15 02:25:27,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_022527_ETC-USDT-SWAP_long_trade.json,20260315_021101_ETC-USDT-SWAP_long,8.23,1
0.2596,stopout_cooldown,880,0.0008500000000000035,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_020545_ADA-USDT-SWAP_long.json,0.2612,0.2612,0.2615380104712044,0.25949999999999995,ADA-USDT-SWAP,0.0092,3.522205,5.411765,0.0008,0.306279,0.470588,0.262,3.4569999999982226,1.0,-3.228000000002101,-0.12923952070883546,2494.4599999999996,95.5,ATR стоп 2.0N,787.6350084392157,0.1700000000000007,long,Turtle 20,2026-03-15 02:20:25,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_022025_ADA-USDT-SWAP_long_trade.json,20260315_020545_ADA-USDT-SWAP_long,0.2612,1
2.932e-05,stopout_cooldown,880,2.6999999999999742e-08,D:\GIT\okx-trading-bot\v07x\070\logs\entry_context\20260315_020543_FLOKI-USDT-SWAP_long.json,2.945e-05,2.946e-05,2.94882497086e-05,2.9396e-05,FLOKI-USDT-SWAP,1.05e-06,3.565365,19.444444,1.1e-07,0.373514,2.037037,2.954e-05,6.148999972980251,1.0,-2.421000027019957,-0.09579988259445835,2523.8650000000002,857.0,ATR стоп 2.0N,787.6796498662858,0.005399999999999948,long,Turtle 20,2026-03-15 02:20:24,D:\GIT\okx-trading-bot\v07x\070\logs\trade_context\20260315_022024_FLOKI-USDT-SWAP_long_trade.json,20260315_020543_FLOKI-USDT-SWAP_long,2.945e-05,1
