early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,4.637429,ZBCN-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,7.425098,16.0,4.637429,-2.409900130264872,short,1,20260330_180045_ZBCN-USDT-SWAP_short,0
False,0.314752,BCH-USDT-SWAP,manage_cycle_reconcile,3.291875,2.25,0.730422,0.41567043587000296,long,1,20260330_180047_BCH-USDT-SWAP_long,2
False,1.039755,LIT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.831804,7.75,1.039755,-3.97553516819562,short,2,20260330_170142_LIT-USDT-SWAP_short,1
False,3.044597,CELO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,11.313035,10.0,3.044597,-12.094632344449858,long,2,20260330_160400_CELO-USDT-SWAP_long,1
False,0.58575,YFI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.181597,9.5,0.58575,-4.57283602247611,long,1,20260330_165111_YFI-USDT-SWAP_long,1
False,0.0,ARB-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.873775,9.75,2.892346,2.9561954986601036,long,7,20260330_050155_ARB-USDT-SWAP_long,3
False,0.0,1INCH-USDT-SWAP,post_close:Канальный выход 10 свечей,3.326699,6.25,2.701166,4.407165197611588,long,7,20260330_033119_1INCH-USDT-SWAP_long,3
False,0.0,BAND-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.520885,3.75,0.0,-6.879606879606874,long,1,20260330_163240_BAND-USDT-SWAP_long,0
False,0.707896,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,8.681179,8.75,0.707896,-5.136892069114746,long,5,20260330_101136_LDO-USDT-SWAP_long,3
False,11.503996,MASK-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.93364,3.75,11.503996,-4.9648825381448205,long,1,20260330_160030_MASK-USDT-SWAP_long,1
False,0.841289,TSLA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.347786,3.75,0.841289,-18.21498594649599,long,1,20260330_160026_TSLA-USDT-SWAP_long,0
False,0.0,CRV-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,7.397384,10.25,0.0,-10.825439783491202,long,1,20260330_160028_CRV-USDT-SWAP_long,0
False,0.916789,KSM-USDT-SWAP,STOP_HEALTH_CONFIRMED,4.525968,13.0,0.916789,-0.40722861377705394,long,6,20260330_060244_KSM-USDT-SWAP_long,3
False,0.450454,BNB-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.530666,10.0,0.450454,-0.822579839719448,long,8,20260330_060240_BNB-USDT-SWAP_long,3
False,0.283286,YGG-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.949008,4.5,0.283286,-2.8328611898016822,long,3,20260330_140151_YGG-USDT-SWAP_long,0
