block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
position_absent_on_exchange,,0.0023476,синхронизация:_позиция_отсутствует_на_бирже,4349,9.679999999999997e-06,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_180045_ZBCN-USDT-SWAP_short.json,1.6985138004246274,0.002303,position_absent_on_exchange,0.0023141,0.00231126,0.002411,ZBCN-USDT-SWAP,0.000171,7.425098,1.583333,0.0001068,4.637429,0.988889,0.0023209,13.054300000000019,1.0,-12.176699999999999,-2.409900130264872,STOP_UNVERIFIED,2530.1208,1097.0,Синхронизация: позиция отсутствует на бирже,771.5026537253068,0.018839999999999957,short,False,ERROR,Turtle 20,2026-03-30 19:13:14,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_191314_ZBCN-USDT-SWAP_short_trade.json,20260330_180045_ZBCN-USDT-SWAP_short,0.0022919,1
position_absent_on_exchange,,453.6,синхронизация:_позиция_отсутствует_на_бирже,4205,2.055000000000001,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_180047_BCH-USDT-SWAP_long.json,0.7712082262210801,462.4223657687374,position_absent_on_exchange,463.6,461.69,451.0,BCH-USDT-SWAP,15.22236577,3.291875,1.332681,3.37763423,0.730422,0.295704,465.8,35.77209999999997,1.0,6.304300000000404,0.41567043587000296,STOP_UNVERIFIED,7548.790150000001,163.71,Синхронизация: позиция отсутствует на бирже,771.4494753470708,0.3889999999999998,long,False,ERROR,Turtle 20,2026-03-30 19:10:52,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_191052_BCH-USDT-SWAP_long_trade.json,20260330_180047_BCH-USDT-SWAP_long,459.2,3
position_absent_on_exchange,,0.838,синхронизация:_позиция_отсутствует_на_бирже,7643,0.005099999999999999,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_170143_LIT-USDT-SWAP_short.json,1.2727272727272727,0.8175000000000001,position_absent_on_exchange,0.824,0.8224,0.86,LIT-USDT-SWAP,0.0395,4.831804,0.929412,0.0085,1.039755,0.2,0.822,36.53000000000034,1.0,-36.5299999999991,-3.97553516819562,STOP_UNVERIFIED,4611.209999999999,562.0,Синхронизация: позиция отсутствует на бирже,774.211325674444,0.1100000000000001,short,False,ERROR,Turtle 20,2026-03-30 19:09:06,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_190906_LIT-USDT-SWAP_short_trade.json,20260330_170142_LIT-USDT-SWAP_short,0.812,2
position_absent_on_exchange,,0.0758,синхронизация:_позиция_отсутствует_на_бирже,7614,0.0009599999999999997,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_160400_CELO-USDT-SWAP_long.json,0.15037593984962813,0.0787037867292116,position_absent_on_exchange,0.0768,0.07672803766037109,0.0721,CELO-USDT-SWAP,0.00890379,11.313035,1.348285,0.00239621,3.044597,0.362854,0.0786480376603711,0.0,1.0,-110.40440000043982,-12.094632344449858,STOP_UNVERIFIED,4524.76890000012,57992.0,Синхронизация: позиция отсутствует на бирже,780.661224466366,0.001330000000000002,long,False,ERROR,Turtle 20,2026-03-30 18:10:55,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_181055_CELO-USDT-SWAP_long_trade.json,20260330_160400_CELO-USDT-SWAP_long,0.0766,2
position_absent_on_exchange,,2466.0,синхронизация:_позиция_отсутствует_на_бирже,2827,10.234999999999967,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_165111_YFI-USDT-SWAP_long.json,0.0,2479.4764787175236,position_absent_on_exchange,2456.8,2459.53,2425.5,YFI-USDT-SWAP,128.47647872,5.181597,2.380231,14.52352128,0.58575,0.269071,2480.0,0.2608500000001761,1.0,-41.02174999999988,-4.57283602247611,STOP_UNVERIFIED,4478.28045,18090.0,Синхронизация: позиция отсутствует на бирже,775.6532672423137,0.0018819999999999937,long,False,ERROR,Turtle 20,2026-03-30 17:38:18,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_173818_YFI-USDT-SWAP_long_trade.json,20260330_165111_YFI-USDT-SWAP_long,2462.1,2
position_absent_on_exchange,,0.0918,синхронизация:_позиция_отсутствует_на_бирже,45365,0.0005599999999999973,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_050155_ARB-USDT-SWAP_long.json,0.26143790849672194,0.0912604326396498,position_absent_on_exchange,0.0918,0.0918,0.086,ARB-USDT-SWAP,0.00536043,5.873775,1.01901,0.00263957,2.892346,0.501778,0.0939,229.00919999997066,1.0,55.17399999997135,2.9561954986601036,STOP_UNVERIFIED,9267.80213333335,10225.6,Синхронизация: позиция отсутствует на бирже,786.1664296500938,0.015299999999999966,long,False,ERROR,Turtle 20,2026-03-30 17:38:01,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_173801_ARB-USDT-SWAP_long_trade.json,20260330_050155_ARB-USDT-SWAP_long,0.0903,4
,,0.0889,канальный_выход_10_свечей,50734,0.000350000000000001,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_033119_1INCH-USDT-SWAP_long.json,0.20000000000000556,0.087925,active_confirmed,0.0887,0.0889,0.0848,1INCH-USDT-SWAP,0.002925,3.326699,0.936,0.002375,2.701166,0.76,0.0903,278.87250000000023,1.0,5.750499999999985,4.407165197611588,HEALTHY,10287.45975,7420.0,Канальный выход 10 свечей,785.8748813112124,0.0010000000000000009,long,True,ACTIVE,Turtle 20,2026-03-30 17:36:53,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_173653_1INCH-USDT-SWAP_long_trade.json,20260330_033119_1INCH-USDT-SWAP_long,0.0869,4
position_absent_on_exchange,,0.2007,синхронизация:_позиция_отсутствует_на_бирже,3821,0.0006100000000000008,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_163241_BAND-USDT-SWAP_long.json,0.4687499999999905,0.2035,position_absent_on_exchange,0.2007,0.20228,0.1997,BAND-USDT-SWAP,0.0092,4.520885,2.421053,0.0,0.0,0.0,0.2035,0.0,1.0,-29.83679999999997,-6.879606879606874,STOP_UNVERIFIED,2166.3648000000003,10656.0,Синхронизация: позиция отсутствует на бирже,780.6571548232122,0.0012800000000000034,long,False,ERROR,Turtle 20,2026-03-30 17:36:22,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_173622_BAND-USDT-SWAP_long_trade.json,20260330_163240_BAND-USDT-SWAP_long,0.2015,1
position_absent_on_exchange,,0.315,синхронизация:_позиция_отсутствует_на_бирже,26468,0.0024449999999999915,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_101137_LDO-USDT-SWAP_long.json,0.40595399188092013,0.3227155094824818,position_absent_on_exchange,0.3194,0.32023,0.293,LDO-USDT-SWAP,0.02801551,8.681179,0.942791,0.00228449,0.707896,0.076879,0.325,64.32279999999271,1.0,-82.51640000000631,-5.136892069114746,STOP_UNVERIFIED,7984.2253,24888.0,Синхронизация: позиция отсутствует на бирже,782.0905270684967,0.007390000000000008,long,False,ERROR,Turtle 55,2026-03-30 17:32:46,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_173246_LDO-USDT-SWAP_long_trade.json,20260330_101136_LDO-USDT-SWAP_long,0.3179,4
position_absent_on_exchange,,0.407,синхронизация:_позиция_отсутствует_на_бирже,4697,0.0015750000000000041,D:\GIT\okx-trading-bot\v12x\v120\logs\entry_context\20260330_160031_MASK-USDT-SWAP_long.json,0.13605442176869206,0.4129,position_absent_on_exchange,0.4088,0.41035,0.4053,MASK-USDT-SWAP,0.0245,5.93364,3.223684,0.0475,11.503996,6.25,0.4135,5.514000000000005,1.0,-45.21479999999992,-4.9648825381448205,STOP_UNVERIFIED,4549.049999999999,11028.0,Синхронизация: позиция отсутствует на бирже,781.29647788858,0.0029400000000000094,long,False,ERROR,Turtle 20,2026-03-30 17:18:48,D:\GIT\okx-trading-bot\v12x\v120\logs\trade_context\20260330_171848_MASK-USDT-SWAP_long_trade.json,20260330_160030_MASK-USDT-SWAP_long,0.4095,2
