action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,failures,force_rest,inflight_action,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,protected_stop,qty,reason,recovery,requested_stop,response,response_code,retry_due_ts,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.005270000000000041,,,1,,,,,,,1.1723,ATR,STOP_RECOVERY_START,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,manage_cycle_reconcile,,,,,,long,,,1.1482,ATR,1.1482,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:31:19,
,,0.005270000000000041,,,,,,,,,,1.1723,ATR,STOP_RECOVERY_OK,3433203306741456896,1.1482,,recovered,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,manage_cycle_reconcile,,,,,,long,,,1.1482,ATR,1.1482,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:31:21,
,,0.005270000000000041,,,,,,1774818000000,,,,1.1717,,STOP_STRATEGY_RECALC,3433203306741456896,1.1482,,recovered,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,1.1723,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:31:21,
,ATR,0.005270000000000041,,,,,,,,,,1.1723,ATR,STOP_STRATEGY_NO_CHANGE,3433203306741456896,1.1482,,recovered,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,closed_candle,,1.1482,,,,long,,,1.1482,ATR,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:31:21,
,,0.0006794999999999954,,,,,,,,,,0.16492,,STOP_HEALTH_CHECK,3433082068505288704,0.16536,,recovered,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:31:47,
,,0.0006794999999999954,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433082068505288704,0.16536,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.165269,,,,short,active_confirmed,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:31:48,
,,0.0006794999999999954,,,,,,,54,,,0.16492,,STOP_HEALTH_CONFIRMED,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:31:48,
,,1.4150000000000004e-08,,,,,,,,,,3.306e-06,,STOP_HEALTH_CHECK,3433203673961160704,3.277e-06,,active,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:31:48,
,,1.4150000000000004e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203673961160704,3.277e-06,,active_confirmed,,True,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,3.2777e-06,,,,long,active_confirmed,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:31:49,
,,1.4150000000000004e-08,,,,,,,32,,,3.306e-06,,STOP_HEALTH_CONFIRMED,3433203673961160704,3.277e-06,,active_confirmed,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:31:49,
,,0.0016999999999999988,,,,,,,,,,0.3068,,STOP_HEALTH_CHECK,3433203923002155008,0.3043,,active,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:31:50,
,,0.0016999999999999988,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203923002155008,0.3043,,active_confirmed,,True,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,0.30429999999999996,,,,long,active_confirmed,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:31:51,
,,0.0016999999999999988,,,,,,,32,,,0.3068,,STOP_HEALTH_CONFIRMED,3433203923002155008,0.3043,,active_confirmed,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:31:51,
,,0.00037499999999999963,,,,,,,,,,0.0914,,STOP_HEALTH_CHECK,3433204216636989440,0.09065,,active,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:32:29,
,,0.00037499999999999963,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204216636989440,0.09065,,active_confirmed,,True,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,0.09065,,,,long,active_confirmed,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:32:30,
,,0.00037499999999999963,,,,,,,33,,,0.0914,,STOP_HEALTH_CONFIRMED,3433204216636989440,0.09065,,active_confirmed,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:32:30,
,,0.013799999999999812,,,,,,,,,,4.428,,STOP_HEALTH_CHECK,3433204516177403904,4.399,,active,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:33:06,
,,0.013799999999999812,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204516177403904,4.399,,active_confirmed,,True,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,4.3994,,,,long,active_confirmed,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:33:07,
,,0.013799999999999812,,,,,,,33,,,4.428,,STOP_HEALTH_CONFIRMED,3433204516177403904,4.399,,active_confirmed,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:33:07,
,,1.7555e-05,,,,,,,,,,0.0022823,,STOP_HEALTH_CHECK,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:33:07,
,,1.7555e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433142147279577088,0.0021892,,active_confirmed,,True,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,0.0021892,,,,long,active_confirmed,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:33:09,
,,1.7555e-05,,,,,,,17,,,0.0022823,,STOP_HEALTH_CONFIRMED,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:33:09,
,,0.2883999999999999,,,,,,,,,,8.649,,STOP_HEALTH_CHECK,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:33:09,
,,0.2883999999999999,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433143345541898240,11.391,,active_confirmed,,True,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,11.391,,,,short,active_confirmed,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:33:10,
,,0.2883999999999999,,,,,,,18,,,8.649,,STOP_HEALTH_CONFIRMED,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:33:10,
,,0.0006049999999999986,,,,,,,,,,0.0739,,STOP_HEALTH_CHECK,3433203244497985536,0.0692,,recovered,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:33:10,
,,0.0006049999999999986,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203244497985536,0.0692,,active_confirmed,,True,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,0.0692,,,,long,active_confirmed,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:33:11,
,,0.0006049999999999986,,,,,,,3,,,0.0739,,STOP_HEALTH_CONFIRMED,3433203244497985536,0.0692,,active_confirmed,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:33:11,
,,0.005270000000000041,,,,,,,,,,1.1717,,STOP_HEALTH_CHECK,3433203306741456896,1.1482,,recovered,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:33:11,
,,0.005270000000000041,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203306741456896,1.1482,,active_confirmed,,True,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,1.1482,,,,long,active_confirmed,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:33:12,
,,0.005270000000000041,,,,,,,3,,,1.1717,,STOP_HEALTH_CONFIRMED,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:33:12,
,,0.0006794999999999954,,,,,,,,,,0.16492,,STOP_HEALTH_CHECK,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:34:13,
,,0.0006794999999999954,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433082068505288704,0.16536,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.165269,,,,short,active_confirmed,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:34:14,
,,0.0006794999999999954,,,,,,,55,,,0.16492,,STOP_HEALTH_CONFIRMED,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:34:14,
,,1.4150000000000004e-08,,,,,,,,,,3.306e-06,,STOP_HEALTH_CHECK,3433203673961160704,3.277e-06,,active_confirmed,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:34:14,
,,1.4150000000000004e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203673961160704,3.277e-06,,active_confirmed,,True,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,3.2777e-06,,,,long,active_confirmed,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:34:15,
,,1.4150000000000004e-08,,,,,,,33,,,3.306e-06,,STOP_HEALTH_CONFIRMED,3433203673961160704,3.277e-06,,active_confirmed,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:34:15,
,,0.0016999999999999988,,,,,,,,,,0.3071,,STOP_HEALTH_CHECK,3433203923002155008,0.3043,,active_confirmed,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:34:15,
,,0.0016999999999999988,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203923002155008,0.3043,,active_confirmed,,True,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,0.30429999999999996,,,,long,active_confirmed,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:34:16,
,,0.0016999999999999988,,,,,,,33,,,0.3071,,STOP_HEALTH_CONFIRMED,3433203923002155008,0.3043,,active_confirmed,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:34:16,
,,0.00037499999999999963,,,,,,,,,,0.09135,,STOP_HEALTH_CHECK,3433204216636989440,0.09065,,active_confirmed,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:34:16,
,,0.00037499999999999963,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204216636989440,0.09065,,active_confirmed,,True,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,0.09065,,,,long,active_confirmed,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:34:17,
,,0.00037499999999999963,,,,,,,34,,,0.09135,,STOP_HEALTH_CONFIRMED,3433204216636989440,0.09065,,active_confirmed,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:34:17,
,,0.013799999999999812,,,,,,,,,,4.428,,STOP_HEALTH_CHECK,3433204516177403904,4.399,,active_confirmed,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:35:22,
,,0.013799999999999812,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204516177403904,4.399,,active_confirmed,,True,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,4.3994,,,,long,active_confirmed,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:35:23,
,,0.013799999999999812,,,,,,,34,,,4.428,,STOP_HEALTH_CONFIRMED,3433204516177403904,4.399,,active_confirmed,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:35:23,
,,1.7555e-05,,,,,,,,,,0.0022823,,STOP_HEALTH_CHECK,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:35:23,
,,1.7555e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433142147279577088,0.0021892,,active_confirmed,,True,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,0.0021892,,,,long,active_confirmed,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:35:24,
,,1.7555e-05,,,,,,,18,,,0.0022823,,STOP_HEALTH_CONFIRMED,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:35:24,
,,0.2883999999999999,,,,,,,,,,8.658,,STOP_HEALTH_CHECK,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:35:24,
,,0.2883999999999999,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433143345541898240,11.391,,active_confirmed,,True,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,11.391,,,,short,active_confirmed,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:35:25,
,,0.2883999999999999,,,,,,,19,,,8.658,,STOP_HEALTH_CONFIRMED,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:35:25,
,,0.0006049999999999986,,,,,,,,,,0.0739,,STOP_HEALTH_CHECK,3433203244497985536,0.0692,,active_confirmed,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:35:25,
,,0.0006049999999999986,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203244497985536,0.0692,,active_confirmed,,True,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,0.0692,,,,long,active_confirmed,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:35:26,
,,0.0006049999999999986,,,,,,,4,,,0.0739,,STOP_HEALTH_CONFIRMED,3433203244497985536,0.0692,,active_confirmed,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:35:26,
,,0.005270000000000041,,,,,,,,,,1.1717,,STOP_HEALTH_CHECK,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:35:26,
,,0.005270000000000041,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203306741456896,1.1482,,active_confirmed,,True,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,1.1482,,,,long,active_confirmed,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:35:27,
,,0.005270000000000041,,,,,,,4,,,1.1717,,STOP_HEALTH_CONFIRMED,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:35:27,
,,0.0006794999999999954,,,,,,,,,,0.16515,,STOP_HEALTH_CHECK,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:36:30,
,,0.0006794999999999954,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433082068505288704,0.16536,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.165269,,,,short,active_confirmed,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:36:31,
,,0.0006794999999999954,,,,,,,56,,,0.16515,,STOP_HEALTH_CONFIRMED,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:36:31,
,,1.4150000000000004e-08,,,,,,,,,,3.31e-06,,STOP_HEALTH_CHECK,3433203673961160704,3.277e-06,,active_confirmed,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:36:31,
,,1.4150000000000004e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203673961160704,3.277e-06,,active_confirmed,,True,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,3.2777e-06,,,,long,active_confirmed,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:36:32,
,,1.4150000000000004e-08,,,,,,,34,,,3.31e-06,,STOP_HEALTH_CONFIRMED,3433203673961160704,3.277e-06,,active_confirmed,,,,PEPE-USDT-SWAP,,,,,,,,,,,,84.2,,,,,,,long,,,3.2777e-06,,,,20260329_233012_PEPE-USDT-SWAP_long,2026-03-30 00:36:32,
,,0.0016999999999999988,,,,,,,,,,0.3075,,STOP_HEALTH_CHECK,3433203923002155008,0.3043,,active_confirmed,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:36:32,
,,0.0016999999999999988,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203923002155008,0.3043,,active_confirmed,,True,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,0.30429999999999996,,,,long,active_confirmed,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:36:33,
,,0.0016999999999999988,,,,,,,34,,,0.3075,,STOP_HEALTH_CONFIRMED,3433203923002155008,0.3043,,active_confirmed,,,,LDO-USDT-SWAP,,,,,,,,,,,,8986.0,,,,,,,long,,,0.30429999999999996,,,,20260329_233013_LDO-USDT-SWAP_long,2026-03-30 00:36:33,
,,0.00037499999999999963,,,,,,,,,,0.0915,,STOP_HEALTH_CHECK,3433204216636989440,0.09065,,active_confirmed,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:36:33,
,,0.00037499999999999963,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204216636989440,0.09065,,active_confirmed,,True,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,0.09065,,,,long,active_confirmed,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:36:34,
,,0.00037499999999999963,,,,,,,35,,,0.0915,,STOP_HEALTH_CONFIRMED,3433204216636989440,0.09065,,active_confirmed,,,,DOGE-USDT-SWAP,,,,,,,,,,,,30.09,,,,,,,long,,,0.09065,,,,20260329_233047_DOGE-USDT-SWAP_long,2026-03-30 00:36:34,
,,0.013799999999999812,,,,,,,,,,4.428,,STOP_HEALTH_CHECK,3433204516177403904,4.399,,active_confirmed,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:37:09,
,,0.013799999999999812,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433204516177403904,4.399,,active_confirmed,,True,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,4.3994,,,,long,active_confirmed,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:37:10,
,,0.013799999999999812,,,,,,,35,,,4.428,,STOP_HEALTH_CONFIRMED,3433204516177403904,4.399,,active_confirmed,,,,AUCTION-USDT-SWAP,,,,,,,,,,,,6158.9,,,,,,,long,,,4.3994,,,,20260329_233048_AUCTION-USDT-SWAP_long,2026-03-30 00:37:10,
,,1.7555e-05,,,,,,,,,,0.0022823,,STOP_HEALTH_CHECK,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:37:11,
,,1.7555e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433142147279577088,0.0021892,,active_confirmed,,True,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,0.0021892,,,,long,active_confirmed,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:37:12,
,,1.7555e-05,,,,,,,19,,,0.0022823,,STOP_HEALTH_CONFIRMED,3433142147279577088,0.0021892,,active_confirmed,,,,ZBCN-USDT-SWAP,,,,,,,,,,,,1178.0,,,,,,,long,,,0.0021892,,,,20260330_000009_ZBCN-USDT-SWAP_long,2026-03-30 00:37:12,
,,0.2883999999999999,,,,,,,,,,8.658,,STOP_HEALTH_CHECK,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:37:12,
,,0.2883999999999999,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433143345541898240,11.391,,active_confirmed,,True,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,11.391,,,,short,active_confirmed,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:37:13,
,,0.2883999999999999,,,,,,,20,,,8.658,,STOP_HEALTH_CONFIRMED,3433143345541898240,11.391,,active_confirmed,,,,AVAX-USDT-SWAP,,,,,,,,,,,,311.0,,,,,,,short,,,11.391,,,,20260330_000045_AVAX-USDT-SWAP_short,2026-03-30 00:37:13,
,,0.0006049999999999986,,,,,,,,,,0.0739,,STOP_HEALTH_CHECK,3433203244497985536,0.0692,,active_confirmed,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:37:14,
,,0.0006049999999999986,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203244497985536,0.0692,,active_confirmed,,True,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,0.0692,,,,long,active_confirmed,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:37:15,
,,0.0006049999999999986,,,,,,,5,,,0.0739,,STOP_HEALTH_CONFIRMED,3433203244497985536,0.0692,,active_confirmed,,,,CELO-USDT-SWAP,,,,,,,,,,,,36330.0,,,,,,,long,,,0.0692,,,,20260330_003030_CELO-USDT-SWAP_long,2026-03-30 00:37:15,
,,0.005270000000000041,,,,,,,,,,1.1717,,STOP_HEALTH_CHECK,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:37:16,
,,0.005270000000000041,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433203306741456896,1.1482,,active_confirmed,,True,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,1.1482,,,,long,active_confirmed,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:37:17,
,,0.005270000000000041,,,,,,,5,,,1.1717,,STOP_HEALTH_CONFIRMED,3433203306741456896,1.1482,,active_confirmed,,,,NEAR-USDT-SWAP,,,,,,,,,,,,227.7,,,,,,,long,,,1.1482,,,,20260330_003032_NEAR-USDT-SWAP_long,2026-03-30 00:37:17,
,,0.0006794999999999954,,,,,,,,,,0.16528,,STOP_HEALTH_CHECK,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:38:21,
,,0.0006794999999999954,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433082068505288704,0.16536,,active_confirmed,,True,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,0.165269,,,,short,active_confirmed,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:38:22,
,,0.0006794999999999954,,,,,,,57,,,0.16528,,STOP_HEALTH_CONFIRMED,3433082068505288704,0.16536,,active_confirmed,,,,XLM-USDT-SWAP,,,,,,,,,,,,172.28,,,,,,,short,,,0.165269,,,,20260329_224411_XLM-USDT-SWAP_short,2026-03-30 00:38:22,
