avg_px,exchange_stop_status,hybrid_stop_mode,inst_id,last_px,qty,side,stop_price,sync_status,system_name,trade_id,turtle_exit_period
0.00663,cancelled,DONCHIAN_ACTIVE,GMT-USDT-SWAP,0.00663,119427.0,short,0.006908,SYNC_OK,Turtle 20,20260330_041326_GMT-USDT-SWAP_short,10
17.8325,active_confirmed,DONCHIAN_ACTIVE,COMP-USDT-SWAP,17.39,4786.0,short,17.528,SYNC_OK,Turtle 20,20260330_163242_COMP-USDT-SWAP_short,10
1.1787666666666667,recovered,DONCHIAN_ACTIVE,NEAR-USDT-SWAP,1.1723,601.5,short,1.1879,SYNC_OK,Turtle 20,20260330_173119_NEAR-USDT-SWAP_short,10
1.1342,active_confirmed,ATR_INITIAL,AXS-USDT-SWAP,1.1328,22210.0,short,1.14036,SYNC_OK,Turtle 20,20260330_183221_AXS-USDT-SWAP_short,10
4.166,active_confirmed,ATR_INITIAL,KSM-USDT-SWAP,4.16,5923.0,short,4.252,SYNC_OK,Turtle 20,20260330_190037_KSM-USDT-SWAP_short,10
0.2701,active_confirmed,ATR_INITIAL,LQTY-USDT-SWAP,0.2701,9304.4,short,0.2739,SYNC_OK,Turtle 20,20260330_193200_LQTY-USDT-SWAP_short,10
