current_price,error_code,error_msg,event,inst_id,requested_stop,response,side,trade_id,ts
0.2214,,atr_update,STOP_ERROR,CRV-USDT-SWAP,0.22173,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_140530_CRV-USDT-SWAP_short,2026-03-22 14:15:28
0.2209,,atr_update,STOP_ERROR,CRV-USDT-SWAP,0.22125,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_140530_CRV-USDT-SWAP_short,2026-03-22 14:20:14
0.0,,force_replace:pyramid_closed_candle_no_change_reconcile,STOP_ERROR,CRV-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411681908990763008"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_140530_CRV-USDT-SWAP_short,2026-03-22 14:21:08
0.0,,manage_cycle_reconcile,STOP_ERROR,CRV-USDT-SWAP,0.22125,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51302"", ""sMsg"": ""SL trigger price cannot be lower than the mark price "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_140530_CRV-USDT-SWAP_short,2026-03-22 14:21:54
0.0,,force_replace:initial_stop_verify_recover,STOP_ERROR,ENA-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411683677611319296"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142135_ENA-USDT-SWAP_short,2026-03-22 14:22:28
0.0,,pre_close:Ошибка: первичный стоп не подтверждён на бирже,STOP_ERROR,ENA-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411683677611319296"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142135_ENA-USDT-SWAP_short,2026-03-22 14:22:28
0.0,,force_replace:initial_stop_verify_recover,STOP_ERROR,ENA-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411686152988876800"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142248_ENA-USDT-SWAP_short,2026-03-22 14:24:23
0.0,,pre_close:Ошибка: первичный стоп не подтверждён на бирже,STOP_ERROR,ENA-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411686152988876800"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142248_ENA-USDT-SWAP_short,2026-03-22 14:24:23
107.02,,atr_update,STOP_ERROR,AAVE-USDT-SWAP,107.104,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_141521_AAVE-USDT-SWAP_short,2026-03-22 14:27:05
9.069,,atr_update,STOP_ERROR,AVAX-USDT-SWAP,9.0959,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142132_AVAX-USDT-SWAP_short,2026-03-22 14:30:45
68497.4,,atr_update,STOP_ERROR,BTC-USDT-SWAP,68642.75,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143031_BTC-USDT-SWAP_short,2026-03-22 14:41:10
87.16,,atr_update,STOP_ERROR,SOL-USDT-SWAP,87.296,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143034_SOL-USDT-SWAP_short,2026-03-22 14:41:21
3.295e-06,,atr_update,STOP_ERROR,PEPE-USDT-SWAP,3.2988e-06,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142252_PEPE-USDT-SWAP_short,2026-03-22 14:45:23
68352.8,,atr_update,STOP_ERROR,BTC-USDT-SWAP,68590.87,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143031_BTC-USDT-SWAP_short,2026-03-22 14:45:33
4.657,,atr_update,STOP_ERROR,AUCTION-USDT-SWAP,4.6693999999999996,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_140533_AUCTION-USDT-SWAP_short,2026-03-22 14:50:20
68279.9,,atr_update,STOP_ERROR,BTC-USDT-SWAP,68534.09999999999,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143031_BTC-USDT-SWAP_short,2026-03-22 14:50:47
87.03,,atr_update,STOP_ERROR,SOL-USDT-SWAP,87.131,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143034_SOL-USDT-SWAP_short,2026-03-22 14:55:22
68282.6,,atr_update,STOP_ERROR,BTC-USDT-SWAP,68443.13,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143031_BTC-USDT-SWAP_short,2026-03-22 14:55:59
86.83,,atr_update,STOP_ERROR,SOL-USDT-SWAP,87.094,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_143034_SOL-USDT-SWAP_short,2026-03-22 15:00:17
106.67,,atr_update,STOP_ERROR,AAVE-USDT-SWAP,106.94800000000001,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_145549_AAVE-USDT-SWAP_short,2026-03-22 15:05:13
0.0,,health_restore,STOP_ERROR,PEPE-USDT-SWAP,3.2982e-06,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142252_PEPE-USDT-SWAP_short,2026-03-22 15:09:57
0.0,,force_replace:manage_cycle_reconcile,STOP_ERROR,PEPE-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3411731688970346496"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_142252_PEPE-USDT-SWAP_short,2026-03-22 15:09:59
106.74,,atr_update,STOP_ERROR,AAVE-USDT-SWAP,106.917,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260322_145549_AAVE-USDT-SWAP_short,2026-03-22 15:15:35
