avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,329,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,8,226,AAVE-USDT-SWAP,0,6.75,0,0,3,0,0,0
0.0,0,4,219,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,320,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,113,AUCTION-USDT-SWAP,0,2.25,0,0,1,0,0,0
0.0,0,4,179,AVAX-USDT-SWAP,0,2.25,0,0,1,0,0,0
0.0,0,0,315,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,182,BTC-USDT-SWAP,0,9.0,0,0,4,0,0,0
0.0,0,0,282,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,119,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,18,300,COMP-USDT-SWAP,0,0.0,0,0.0,0,0,5,0
0.0,0,11,260,CRV-USDT-SWAP,0,8.25,0,0.0,4,0,1,0
0.0,0,2,265,DOGE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.069638,0,4,288,DOT-USDT-SWAP,0,0.0,0,2.0521,0,0,1,1
-0.27911,0,12,287,ENA-USDT-SWAP,2,8.0,0,-22.579,4,0,3,1
0.0,0,0,220,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.105634,0,4,306,FLOKI-USDT-SWAP,1,0.0,0,-3.111,0,0,1,0
0.0,0,0,274,HOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,260,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,275,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,276,INJ-USDT-SWAP,0,0.0,0,0.0,0,0,1,0
0.0,0,2,49,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,136,LINEA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,270,LQTY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,291,LTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,123,NEAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,283,OP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,129,PEPE-USDT-SWAP,0,6.25,0,0,3,0,0,0
0.0,0,1,69,RESOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,121,SOL-USDT-SWAP,0,6.75,0,0,3,0,0,0
0.0,0,0,248,SUI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,237,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,23,TRX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,226,XLM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,212,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
