details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-22 13:36:11
"{""ts"": ""2026-03-22 13:36:11"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 112, ""trade_ready_count"": 1, ""scanner_total"": 112, ""scanner_scanned"": 2, ""scanner_ready"": 2, ""scanner_pending"": 110, ""scanner_failed"": 0, ""scanner_allowed"": 1, ""scanner_blocked"": 1, ""scanner_dead"": 0, ""scanner_saw"": 0, ""scanner_ripping"": 1, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 1, ""scanner_caution"": 0, ""scanner_risky"": 1, ""scanner_blacklist"": 1, ""scanner_exec_watch"": 1, ""scanner_admitted"": 1, ""signal_funnel"": {""cycle_id"": 1, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-22 13:36:11
,filter_diagnostics,,unknown,2026-03-22 13:51:16
"{""ts"": ""2026-03-22 13:51:16"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 1, ""available_after_bans_count"": 112, ""trade_ready_count"": 30, ""scanner_total"": 112, ""scanner_scanned"": 92, ""scanner_ready"": 92, ""scanner_pending"": 20, ""scanner_failed"": 0, ""scanner_allowed"": 31, ""scanner_blocked"": 61, ""scanner_dead"": 19, ""scanner_saw"": 0, ""scanner_ripping"": 42, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 31, ""scanner_caution"": 0, ""scanner_risky"": 61, ""scanner_blacklist"": 61, ""scanner_exec_watch"": 42, ""scanner_admitted"": 31, ""signal_funnel"": {""cycle_id"": 87, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-22 13:51:16
,filter_diagnostics,,unknown,2026-03-22 14:08:28
"{""ts"": ""2026-03-22 14:08:28"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 3, ""blocked_count"": 3, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 3, ""hard_blocked_unique_count"": 6, ""execution_watchlist_count"": 0, ""open_positions_count"": 3, ""available_after_bans_count"": 106, ""trade_ready_count"": 25, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 34, ""scanner_blocked"": 78, ""scanner_dead"": 25, ""scanner_saw"": 0, ""scanner_ripping"": 53, ""scanner_status_text"": ""READY"", ""scanner_safe"": 34, ""scanner_caution"": 0, ""scanner_risky"": 78, ""scanner_blacklist"": 78, ""scanner_exec_watch"": 53, ""scanner_admitted"": 34, ""signal_funnel"": {""cycle_id"": 150, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-22 14:08:28
,filter_diagnostics,,unknown,2026-03-22 14:24:37
"{""ts"": ""2026-03-22 14:24:37"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 4, ""blocked_count"": 4, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 4, ""hard_blocked_unique_count"": 8, ""execution_watchlist_count"": 0, ""open_positions_count"": 5, ""available_after_bans_count"": 104, ""trade_ready_count"": 21, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 34, ""scanner_blocked"": 78, ""scanner_dead"": 25, ""scanner_saw"": 0, ""scanner_ripping"": 53, ""scanner_status_text"": ""READY"", ""scanner_safe"": 34, ""scanner_caution"": 0, ""scanner_risky"": 78, ""scanner_blacklist"": 78, ""scanner_exec_watch"": 53, ""scanner_admitted"": 34, ""signal_funnel"": {""cycle_id"": 197, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-22 14:24:37
,filter_diagnostics,,unknown,2026-03-22 14:40:51
"{""ts"": ""2026-03-22 14:40:51"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 5, ""blocked_count"": 5, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 3, ""hard_blocked_unique_count"": 8, ""execution_watchlist_count"": 0, ""open_positions_count"": 6, ""available_after_bans_count"": 104, ""trade_ready_count"": 20, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 34, ""scanner_blocked"": 78, ""scanner_dead"": 25, ""scanner_saw"": 0, ""scanner_ripping"": 53, ""scanner_status_text"": ""READY"", ""scanner_safe"": 34, ""scanner_caution"": 0, ""scanner_risky"": 78, ""scanner_blacklist"": 78, ""scanner_exec_watch"": 53, ""scanner_admitted"": 34, ""signal_funnel"": {""cycle_id"": 220, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-22 14:40:51
