action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_closed,ADA-USDT-SWAP,0.0,0.0,35.4,защита_тренда:_откат_от_пика_1.67r_→_0.00r,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:48:12,20260316_184724_ADA-USDT-SWAP_long
CLOSE,ADA-USDT-SWAP,0.0,0.1986,35.4,,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:48:12,20260316_184724_ADA-USDT-SWAP_long
position_closed,RAVE-USDT-SWAP,0.0,0.0,18820.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-16 18:48:15,20260316_184725_RAVE-USDT-SWAP_short
CLOSE,RAVE-USDT-SWAP,0.0,0.00182,18820.0,,Канальный выход 10 свечей,short,True,2026-03-16 18:48:15,20260316_184725_RAVE-USDT-SWAP_short
position_closed,CRO-USDT-SWAP,0.0,0.0,9507.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-16 18:48:21,20260316_184725_CRO-USDT-SWAP_short
CLOSE,CRO-USDT-SWAP,0.0,0.10395,9507.0,,Локальный защитный выход 2.0N,short,True,2026-03-16 18:48:21,20260316_184725_CRO-USDT-SWAP_short
position_closed,BREV-USDT-SWAP,0.0,0.0,120000.0,защита_тренда:_откат_от_пика_36395003333.33r_→_4095003333.33r,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,long,True,2026-03-16 18:48:24,20260316_184725_BREV-USDT-SWAP_long
CLOSE,BREV-USDT-SWAP,0.0,1.013,120000.0,,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,long,True,2026-03-16 18:48:24,20260316_184725_BREV-USDT-SWAP_long
position_closed,ADA-USDT-SWAP,0.0,0.0,35.4,защита_тренда:_откат_от_пика_1.67r_→_0.00r,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:49:19,20260316_184830_ADA-USDT-SWAP_long
CLOSE,ADA-USDT-SWAP,0.0,0.1986,35.4,,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:49:19,20260316_184830_ADA-USDT-SWAP_long
position_closed,RAVE-USDT-SWAP,0.0,0.0,18820.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-16 18:49:23,20260316_184830_RAVE-USDT-SWAP_short
CLOSE,RAVE-USDT-SWAP,0.0,0.00182,18820.0,,Канальный выход 10 свечей,short,True,2026-03-16 18:49:23,20260316_184830_RAVE-USDT-SWAP_short
position_closed,CRO-USDT-SWAP,0.0,0.0,9507.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-16 18:49:29,20260316_184831_CRO-USDT-SWAP_short
CLOSE,CRO-USDT-SWAP,0.0,0.10395,9507.0,,Локальный защитный выход 2.0N,short,True,2026-03-16 18:49:29,20260316_184831_CRO-USDT-SWAP_short
position_closed,BREV-USDT-SWAP,0.0,0.0,120000.0,защита_тренда:_откат_от_пика_36395003333.33r_→_4095003333.33r,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,long,True,2026-03-16 18:49:32,20260316_184831_BREV-USDT-SWAP_long
CLOSE,BREV-USDT-SWAP,0.0,1.013,120000.0,,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,long,True,2026-03-16 18:49:32,20260316_184831_BREV-USDT-SWAP_long
position_closed,ADA-USDT-SWAP,0.0,0.0,35.4,защита_тренда:_откат_от_пика_1.67r_→_0.00r,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:50:27,20260316_184938_ADA-USDT-SWAP_long
CLOSE,ADA-USDT-SWAP,0.0,0.1986,35.4,,Защита тренда: откат от пика 1.67R → 0.00R,long,True,2026-03-16 18:50:27,20260316_184938_ADA-USDT-SWAP_long
position_closed,RAVE-USDT-SWAP,0.0,0.0,18820.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-16 18:50:30,20260316_184939_RAVE-USDT-SWAP_short
CLOSE,RAVE-USDT-SWAP,0.0,0.00182,18820.0,,Канальный выход 10 свечей,short,True,2026-03-16 18:50:30,20260316_184939_RAVE-USDT-SWAP_short
position_closed,CRO-USDT-SWAP,0.0,0.0,9507.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-16 18:50:35,20260316_184939_CRO-USDT-SWAP_short
CLOSE,CRO-USDT-SWAP,0.0,0.10395,9507.0,,Локальный защитный выход 2.0N,short,True,2026-03-16 18:50:35,20260316_184939_CRO-USDT-SWAP_short
