action,atr,attempt,cancelled_algo_id,current_price,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,fill_price,inst_id,local_reason,new_stop,old_exchange_stop,old_strategy_stop,operation,qty,reason,requested_stop,response,response_code,side,slippage_abs,strategy_stop_price,trade_id,trigger_price,ts
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_184831_BREV-USDT-SWAP_long,,2026-03-16 18:49:32
,0.00030000000000000165,,,,STOP_CANCEL_PENDING,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,,,,35.4,pre_close:Защита тренда: откат от пика 1.67R → 0.00R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822155295604736', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.198,20260316_184938_ADA-USDT-SWAP_long,,2026-03-16 18:50:26
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_184939_RAVE-USDT-SWAP_short,,2026-03-16 18:50:30
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_184939_CRO-USDT-SWAP_short,,2026-03-16 18:50:33
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_184939_CRO-USDT-SWAP_short,,2026-03-16 18:50:34
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_184939_CRO-USDT-SWAP_short,,2026-03-16 18:50:34
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_184939_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:50:34
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 36195003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_184940_BREV-USDT-SWAP_long,,2026-03-16 18:50:39
,0.0033249999999999994,1,,,STOP_PLACED,3394832528312713216,0.08825000000000001,active,,2Z-USDT-SWAP,,,,,,111.0,initial_turtle_stop,0.08825000000000001,,0,short,,0.08825000000000001,20260316_185131_2Z-USDT-SWAP_short,,2026-03-16 18:51:33
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185045_RAVE-USDT-SWAP_short,,2026-03-16 18:51:38
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185046_CRO-USDT-SWAP_short,,2026-03-16 18:51:41
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185046_CRO-USDT-SWAP_short,,2026-03-16 18:51:43
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185046_CRO-USDT-SWAP_short,,2026-03-16 18:51:43
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185046_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:51:43
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 35995003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185046_BREV-USDT-SWAP_long,,2026-03-16 18:51:47
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185155_RAVE-USDT-SWAP_short,,2026-03-16 18:52:48
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185155_CRO-USDT-SWAP_short,,2026-03-16 18:52:50
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185155_CRO-USDT-SWAP_short,,2026-03-16 18:52:52
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185155_CRO-USDT-SWAP_short,,2026-03-16 18:52:52
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185155_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:52:52
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 35995003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185155_BREV-USDT-SWAP_long,,2026-03-16 18:52:56
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185302_RAVE-USDT-SWAP_short,,2026-03-16 18:53:58
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185303_CRO-USDT-SWAP_short,,2026-03-16 18:54:01
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185303_CRO-USDT-SWAP_short,,2026-03-16 18:54:04
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185303_CRO-USDT-SWAP_short,,2026-03-16 18:54:04
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185303_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:54:04
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 34495003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185303_BREV-USDT-SWAP_long,,2026-03-16 18:54:09
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185415_RAVE-USDT-SWAP_short,,2026-03-16 18:55:08
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185415_CRO-USDT-SWAP_short,,2026-03-16 18:55:11
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185415_CRO-USDT-SWAP_short,,2026-03-16 18:55:13
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185415_CRO-USDT-SWAP_short,,2026-03-16 18:55:13
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185415_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:55:13
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 34195003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185416_BREV-USDT-SWAP_long,,2026-03-16 18:55:16
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185523_RAVE-USDT-SWAP_short,,2026-03-16 18:56:16
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185523_CRO-USDT-SWAP_short,,2026-03-16 18:56:19
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185523_CRO-USDT-SWAP_short,,2026-03-16 18:56:21
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185523_CRO-USDT-SWAP_short,,2026-03-16 18:56:21
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185523_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:56:21
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 34195003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185523_BREV-USDT-SWAP_long,,2026-03-16 18:56:25
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185631_RAVE-USDT-SWAP_short,,2026-03-16 18:57:27
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185632_CRO-USDT-SWAP_short,,2026-03-16 18:57:29
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185632_CRO-USDT-SWAP_short,,2026-03-16 18:57:31
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185632_CRO-USDT-SWAP_short,,2026-03-16 18:57:31
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185632_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:57:31
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 33895003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185632_BREV-USDT-SWAP_long,,2026-03-16 18:57:35
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185741_RAVE-USDT-SWAP_short,,2026-03-16 18:58:36
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185742_CRO-USDT-SWAP_short,,2026-03-16 18:58:38
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185742_CRO-USDT-SWAP_short,,2026-03-16 18:58:40
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185742_CRO-USDT-SWAP_short,,2026-03-16 18:58:40
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185742_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:58:40
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 33895003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185742_BREV-USDT-SWAP_long,,2026-03-16 18:58:44
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185851_RAVE-USDT-SWAP_short,,2026-03-16 18:59:44
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185851_CRO-USDT-SWAP_short,,2026-03-16 18:59:47
,5.0000000000001436e-06,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1027026093294466,,,short,,0.1027026093294466,20260316_185851_CRO-USDT-SWAP_short,,2026-03-16 18:59:49
,5.0000000000001436e-06,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1027026093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1027026093294466,20260316_185851_CRO-USDT-SWAP_short,,2026-03-16 18:59:49
,5.0000000000001436e-06,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012473906705534055,0.1027026093294466,20260316_185851_CRO-USDT-SWAP_short,0.1027026093294466,2026-03-16 18:59:49
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 33895003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_185852_BREV-USDT-SWAP_long,,2026-03-16 18:59:52
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_185959_RAVE-USDT-SWAP_short,,2026-03-16 19:00:52
place_missing_stop,5.0000000000001436e-06,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1027026093294466,20260316_185959_CRO-USDT-SWAP_short,,2026-03-16 19:00:55
