early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,479778715.3212,short,Turtle 20,20260316_201139_RAVE-USDT-SWAP_short,1.0,479778715.3212,479778715.3212,10,1
False,1.208459,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,1.208459,0.0,0.0,long,Turtle 20,20260316_201138_ADA-USDT-SWAP_long,0.0,2400000000.000013,2400000000.000013,10,1
False,1.549382,0.0,stopout_cooldown,DONCHIAN_ACTIVE,QTUM-USDT-SWAP,1.549382,-0.7539957911252037,-3.09264,long,Turtle 20,20260316_201047_QTUM-USDT-SWAP_long,-0.486643,6.355049,6.355049,10,2
False,0.0,0.082569,защита_тренда:_откат_от_пика_49595003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,4095003333.332015,long,Turtle 20,20260316_201010_BREV-USDT-SWAP_long,1.0,4095003333.332015,4095003333.332015,10,1
False,0.0,0.0,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,-0.9128122039884796,0.0,short,Turtle 20,20260316_201010_CRO-USDT-SWAP_short,0.0,0.0,0.0,10,1
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,479778715.3212,short,Turtle 20,20260316_201010_RAVE-USDT-SWAP_short,1.0,479778715.3212,479778715.3212,10,1
False,1.208459,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,1.208459,0.0,0.0,long,Turtle 20,20260316_201009_ADA-USDT-SWAP_long,0.0,2400000000.000013,2400000000.000013,10,1
False,0.0,0.080145,защита_тренда:_откат_от_пика_51095003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,4095003333.332015,long,Turtle 20,20260316_200858_BREV-USDT-SWAP_long,1.0,4095003333.332015,4095003333.332015,10,1
False,0.0,0.0,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,-0.9128122039884796,0.0,short,Turtle 20,20260316_200857_CRO-USDT-SWAP_short,0.0,0.0,0.0,10,1
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,479778715.3212,short,Turtle 20,20260316_200857_RAVE-USDT-SWAP_short,1.0,479778715.3212,479778715.3212,10,1
