details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-16 18:47:25
"{""ts"": ""2026-03-16 18:47:25"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 115, ""blacklist_count"": 1, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 1, ""execution_watchlist_count"": 0, ""open_positions_count"": 4, ""available_after_bans_count"": 114, ""trade_ready_count"": 110, ""signal_funnel"": {""cycle_id"": 1, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 18:47:25
,filter_diagnostics,,unknown,2026-03-16 19:03:01
"{""ts"": ""2026-03-16 19:03:01"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 115, ""blacklist_count"": 1, ""blocked_count"": 0, ""temp_blocked_count"": 3, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 4, ""execution_watchlist_count"": 3, ""open_positions_count"": 5, ""available_after_bans_count"": 111, ""trade_ready_count"": 109, ""signal_funnel"": {""cycle_id"": 14, ""instruments_scanned"": 109, ""prefilter_skipped"": 6, ""warmup_rejected"": 26, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 84, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 19:03:01
,filter_diagnostics,,unknown,2026-03-16 19:18:16
"{""ts"": ""2026-03-16 19:18:16"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 115, ""blacklist_count"": 1, ""blocked_count"": 0, ""temp_blocked_count"": 4, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 5, ""execution_watchlist_count"": 4, ""open_positions_count"": 5, ""available_after_bans_count"": 110, ""trade_ready_count"": 108, ""signal_funnel"": {""cycle_id"": 29, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 19:18:16
,filter_diagnostics,,unknown,2026-03-16 19:33:39
"{""ts"": ""2026-03-16 19:33:39"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 115, ""blacklist_count"": 5, ""blocked_count"": 4, ""temp_blocked_count"": 7, ""illiquid_count"": 0, ""stopout_cooldown_count"": 4, ""hard_blocked_unique_count"": 12, ""execution_watchlist_count"": 7, ""open_positions_count"": 9, ""available_after_bans_count"": 103, ""trade_ready_count"": 98, ""signal_funnel"": {""cycle_id"": 43, ""instruments_scanned"": 98, ""prefilter_skipped"": 17, ""warmup_rejected"": 29, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 71, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 19:33:39
,filter_diagnostics,,unknown,2026-03-16 19:48:48
"{""ts"": ""2026-03-16 19:48:48"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 115, ""blacklist_count"": 6, ""blocked_count"": 5, ""temp_blocked_count"": 12, ""illiquid_count"": 0, ""stopout_cooldown_count"": 9, ""hard_blocked_unique_count"": 18, ""execution_watchlist_count"": 13, ""open_positions_count"": 7, ""available_after_bans_count"": 97, ""trade_ready_count"": 93, ""signal_funnel"": {""cycle_id"": 57, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 19:48:48
