early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,65.668113,30.0,20.861951,20.86195128796082,short,0,20260316_201139_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_201138_ADA-USDT-SWAP_long,0
False,1.549382,QTUM-USDT-SWAP,pre_close:ATR стоп 2.0N,2.054667,6.0,1.549382,-0.7539957911252037,long,0,20260316_201047_QTUM-USDT-SWAP_long,1
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_201010_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_201010_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,65.668113,30.0,20.861951,20.86195128796082,short,0,20260316_201010_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_201009_ADA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200858_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200857_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200857_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200857_ADA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200746_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200746_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200746_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200745_ADA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200637_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200637_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200636_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200636_ADA-USDT-SWAP_long,0
False,1.280895,XAG-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.010415,17.75,1.302658,0.021762785636577034,long,0,20260316_195537_XAG-USDT-SWAP_long,3
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200528_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200528_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200528_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200527_ADA-USDT-SWAP_long,0
False,0.37053,ATOM-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,4.18236,2.5,0.37053,-0.04336928665972132,long,1,20260316_195119_ATOM-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200358_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200357_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200357_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200357_ADA-USDT-SWAP_long,0
False,0.39854,MINA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.21222,4.5,0.39854,-0.3653254878903297,long,0,20260316_195613_MINA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200231_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200230_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200230_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200230_ADA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_200113_BREV-USDT-SWAP_long,0
False,0.0,CRO-USDT-SWAP,manage_open_positions,1.3218,321.5,0.0,-0.9128122039884796,short,0,20260316_200113_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,136.979322,30.0,20.861951,20.86195128796082,short,0,20260316_200113_RAVE-USDT-SWAP_short,0
False,1.208459,ADA-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,0.40282,71.5,1.208459,0.0,long,0,20260316_200113_ADA-USDT-SWAP_long,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 49595003333.33R → 4095003333.33R,0.0,28.0,0.405886,0.4058859205635357,long,0,20260316_195953_BREV-USDT-SWAP_long,0
