atr,avg_entry_price,event_type,inst_id,mae_pct,mfe_pct,next_unit_level,pnl_pct,pnl_usd,position_age_sec,price,qty_total,reason,reason_code,side,stop_price,timestamp,trade_id,units
0.0,0.0,session_start,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,unknown,,0.0,2026-03-16 18:47:24,,0
0.0,0.0,SYNC_BOOTSTRAP,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:47:24,20260316_184724_ADA-USDT-SWAP_long,1
0.00030000000000000165,0.1986,SNAPSHOT,ADA-USDT-SWAP,0.0,0.0,0.19875,0.5035246727089632,3.540000000000003,1,0.1996,35.4,Минутный snapshot позиции,,long,0.198,2026-03-16 18:47:25,20260316_184724_ADA-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:47:25,20260316_184725_BREV-USDT-SWAP_long,1
0.0,1.0089049966666679,SNAPSHOT,BREV-USDT-SWAP,0.0,0.0,1.0089049966666679,3.6073766562340217,436.74003999998416,0,1.0453,120000.0,Минутный snapshot позиции,,long,1.0089049966666679,2026-03-16 18:47:25,20260316_184725_BREV-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:47:25,20260316_184725_CRO-USDT-SWAP_short,1
5.0000000000001436e-06,0.1026926093294466,SNAPSHOT,CRO-USDT-SWAP,0.0,0.0,0.1026901093294466,-0.4551356456957614,-44.43483104951198,0,0.10316,9507.0,Минутный snapshot позиции,,short,0.1027026093294466,2026-03-16 18:47:25,20260316_184725_CRO-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:47:25,20260316_184725_RAVE-USDT-SWAP_short,1
0.0,0.0022997787153212,SNAPSHOT,RAVE-USDT-SWAP,0.0,0.0,0.0022997787153212,-3.053393103040031,-6.293158362335434,0,0.00237,18820.0,Минутный snapshot позиции,,short,0.0022997787153212,2026-03-16 18:47:25,20260316_184725_RAVE-USDT-SWAP_short,1
0.0,0.0,CLOSE,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,3.540000000000003,0,0.1986,35.4,Защита тренда: откат от пика 1.67R → 0.00R,защита_тренда:_откат_от_пика_1.67r_→_0.00r,long,0.198,2026-03-16 18:48:12,20260316_184724_ADA-USDT-SWAP_long,1
0.0,1.0089049966666679,SNAPSHOT,BREV-USDT-SWAP,0.0,0.0,1.0089049966666679,3.6073766562340217,436.74003999998416,47,1.0453,120000.0,Минутный snapshot позиции,,long,1.0089049966666679,2026-03-16 18:48:12,20260316_184725_BREV-USDT-SWAP_long,1
5.0000000000001436e-06,0.1026926093294466,SNAPSHOT,CRO-USDT-SWAP,0.0,0.0,0.1026901093294466,-0.4551356456957614,-44.43483104951198,47,0.10316,9507.0,Минутный snapshot позиции,,short,0.1027026093294466,2026-03-16 18:48:12,20260316_184725_CRO-USDT-SWAP_short,1
0.0,0.0022997787153212,SNAPSHOT,RAVE-USDT-SWAP,0.0,0.0,0.0022997787153212,-3.053393103040031,-6.293158362335434,47,0.00237,18820.0,Минутный snapshot позиции,,short,0.0022997787153212,2026-03-16 18:48:12,20260316_184725_RAVE-USDT-SWAP_short,1
0.0,0.0,CLOSE,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,-6.293158362335434,0,0.00182,18820.0,Канальный выход 10 свечей,канальный_выход_10_свечей,short,0.0022997787153212,2026-03-16 18:48:15,20260316_184725_RAVE-USDT-SWAP_short,1
0.0,0.0,CLOSE,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,-44.43483104951198,0,0.10395,9507.0,Локальный защитный выход 2.0N,локальный_защитный_выход_2.0n,short,0.1027026093294466,2026-03-16 18:48:21,20260316_184725_CRO-USDT-SWAP_short,1
0.0,0.0,CLOSE,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,436.74003999998416,0,1.013,120000.0,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,защита_тренда:_откат_от_пика_36395003333.33r_→_4095003333.33r,long,1.0089049966666679,2026-03-16 18:48:24,20260316_184725_BREV-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:48:30,20260316_184830_ADA-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:48:30,20260316_184830_RAVE-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:48:31,20260316_184831_BREV-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:48:31,20260316_184831_CRO-USDT-SWAP_short,1
0.0,0.0,CLOSE,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,3.540000000000003,0,0.1986,35.4,Защита тренда: откат от пика 1.67R → 0.00R,защита_тренда:_откат_от_пика_1.67r_→_0.00r,long,0.198,2026-03-16 18:49:19,20260316_184830_ADA-USDT-SWAP_long,1
0.0,1.0089049966666679,SNAPSHOT,BREV-USDT-SWAP,0.0,0.0,1.0089049966666679,3.6073766562340217,436.74003999998416,49,1.0453,120000.0,Минутный snapshot позиции,,long,1.0089049966666679,2026-03-16 18:49:20,20260316_184831_BREV-USDT-SWAP_long,1
5.0000000000001436e-06,0.1026926093294466,SNAPSHOT,CRO-USDT-SWAP,0.0,0.0,0.1026901093294466,-0.4551356456957614,-44.43483104951198,49,0.10316,9507.0,Минутный snapshot позиции,,short,0.1027026093294466,2026-03-16 18:49:20,20260316_184831_CRO-USDT-SWAP_short,1
0.0,0.0022997787153212,SNAPSHOT,RAVE-USDT-SWAP,0.0,0.0,0.0022997787153212,-3.053393103040031,-6.293158362335434,50,0.00237,18820.0,Минутный snapshot позиции,,short,0.0022997787153212,2026-03-16 18:49:20,20260316_184830_RAVE-USDT-SWAP_short,1
0.0,0.0,CLOSE,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,-6.293158362335434,0,0.00182,18820.0,Канальный выход 10 свечей,канальный_выход_10_свечей,short,0.0022997787153212,2026-03-16 18:49:23,20260316_184830_RAVE-USDT-SWAP_short,1
0.0,0.0,CLOSE,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,-44.43483104951198,0,0.10395,9507.0,Локальный защитный выход 2.0N,локальный_защитный_выход_2.0n,short,0.1027026093294466,2026-03-16 18:49:29,20260316_184831_CRO-USDT-SWAP_short,1
0.0,0.0,CLOSE,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,436.74003999998416,0,1.013,120000.0,Защита тренда: откат от пика 36395003333.33R → 4095003333.33R,защита_тренда:_откат_от_пика_36395003333.33r_→_4095003333.33r,long,1.0089049966666679,2026-03-16 18:49:32,20260316_184831_BREV-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:49:38,20260316_184938_ADA-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:49:39,20260316_184939_CRO-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 18:49:39,20260316_184939_RAVE-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 18:49:40,20260316_184940_BREV-USDT-SWAP_long,1
0.0,0.0,CLOSE,ADA-USDT-SWAP,0.0,0.0,0.0,0.0,3.540000000000003,0,0.1986,35.4,Защита тренда: откат от пика 1.67R → 0.00R,защита_тренда:_откат_от_пика_1.67r_→_0.00r,long,0.198,2026-03-16 18:50:27,20260316_184938_ADA-USDT-SWAP_long,1
