early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_201139_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_201138_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,stopout_cooldown,DONCHIAN_ACTIVE,QTUM-USDT-SWAP,-3.09264,-0.486643,long,Turtle 20,20260316_201047_QTUM-USDT-SWAP_long,TREND_HOLD,6.355049,2
False,защита_тренда:_откат_от_пика_49595003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_201010_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_201010_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_201010_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_201009_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,защита_тренда:_откат_от_пика_51095003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_200858_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_200857_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_200857_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_200857_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,защита_тренда:_откат_от_пика_51095003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_200746_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_200746_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_200746_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_200745_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,защита_тренда:_откат_от_пика_51095003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_200637_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_200637_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_200636_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_200636_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,XAG-USDT-SWAP,0.033049,0.016706,long,Turtle 20,20260316_195537_XAG-USDT-SWAP_long,TREND_HOLD,1.978281,4
False,защита_тренда:_откат_от_пика_50895003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_200528_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_200528_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_200528_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ADA-USDT-SWAP,0.0,0.0,long,Turtle 20,20260316_200527_ADA-USDT-SWAP_long,TREND_HOLD,2400000000.000013,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ATOM-USDT-SWAP,-0.096352,-0.117047,long,Turtle 55,20260316_195119_ATOM-USDT-SWAP_long,TREND_ACTIVE,0.823189,1
False,защита_тренда:_откат_от_пика_49995003333.33r_→_4095003333.33r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,4095003333.332015,1.0,long,Turtle 20,20260316_200358_BREV-USDT-SWAP_long,TREND_HOLD,4095003333.332015,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,CRO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260316_200357_CRO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,479778715.3212,1.0,short,Turtle 20,20260316_200357_RAVE-USDT-SWAP_short,TREND_HOLD,479778715.3212,1
