block_reason,cooldown_blocked,inst_id,last_exit_reason,last_trade_pnl,price,recovery_blocked,side,ts
cooldown после ATR-стопа ещё активен 1412s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:20:17
cooldown после ATR-стопа ещё активен 1367s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:20:25
cooldown после ATR-стопа ещё активен 1386s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:20:43
cooldown после ATR-стопа ещё активен 1341s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:20:51
cooldown после ATR-стопа ещё активен 1362s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:21:08
cooldown после ATR-стопа ещё активен 1316s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:21:16
cooldown после ATR-стопа ещё активен 1336s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:21:33
cooldown после ATR-стопа ещё активен 1290s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:21:41
cooldown после ATR-стопа ещё активен 1310s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:22:00
cooldown после ATR-стопа ещё активен 1264s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:22:07
cooldown после ATR-стопа ещё активен 1285s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:22:24
cooldown после ATR-стопа ещё активен 1239s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:22:33
cooldown после ATR-стопа ещё активен 1260s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:22:49
cooldown после ATR-стопа ещё активен 1215s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:22:57
cooldown после ATR-стопа ещё активен 1234s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:23:15
cooldown после ATR-стопа ещё активен 1188s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:23:23
cooldown после ATR-стопа ещё активен 1209s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:23:40
cooldown после ATR-стопа ещё активен 1164s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:23:48
cooldown после ATR-стопа ещё активен 1185s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:24:05
cooldown после ATR-стопа ещё активен 1139s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:24:12
cooldown после ATR-стопа ещё активен 1158s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:24:31
cooldown после ATR-стопа ещё активен 1113s; цена отошла только на 0.00 ATR,True,XTZ-USDT-SWAP,ATR стоп 2.0N,0.0,0.395,True,long,2026-03-22 00:24:39
cooldown после ATR-стопа ещё активен 1134s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:24:55
cooldown после ATR-стопа ещё активен 1087s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:25:42
cooldown после ATR-стопа ещё активен 444s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:25:46
cooldown после ATR-стопа ещё активен 1051s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:26:18
cooldown после ATR-стопа ещё активен 408s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:26:22
cooldown после ATR-стопа ещё активен 1016s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:26:54
cooldown после ATR-стопа ещё активен 373s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:26:58
cooldown после ATR-стопа ещё активен 983s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:27:27
cooldown после ATR-стопа ещё активен 340s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:27:31
cooldown после ATR-стопа ещё активен 955s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:27:54
cooldown после ATR-стопа ещё активен 312s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:27:58
