details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-21 20:14:42
"{""ts"": ""2026-03-21 20:14:42"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 112, ""trade_ready_count"": 2, ""scanner_total"": 112, ""scanner_scanned"": 4, ""scanner_ready"": 4, ""scanner_pending"": 108, ""scanner_failed"": 0, ""scanner_allowed"": 2, ""scanner_blocked"": 2, ""scanner_dead"": 1, ""scanner_saw"": 0, ""scanner_ripping"": 1, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 2, ""scanner_caution"": 0, ""scanner_risky"": 2, ""scanner_blacklist"": 2, ""scanner_exec_watch"": 1, ""scanner_admitted"": 2, ""signal_funnel"": {""cycle_id"": 1, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-21 20:14:42
,filter_diagnostics,,unknown,2026-03-21 20:29:46
"{""ts"": ""2026-03-21 20:29:46"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 2, ""execution_watchlist_count"": 0, ""open_positions_count"": 2, ""available_after_bans_count"": 110, ""trade_ready_count"": 38, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 41, ""scanner_blocked"": 71, ""scanner_dead"": 24, ""scanner_saw"": 0, ""scanner_ripping"": 47, ""scanner_status_text"": ""READY"", ""scanner_safe"": 41, ""scanner_caution"": 0, ""scanner_risky"": 71, ""scanner_blacklist"": 71, ""scanner_exec_watch"": 47, ""scanner_admitted"": 41, ""signal_funnel"": {""cycle_id"": 33, ""instruments_scanned"": 39, ""prefilter_skipped"": 73, ""warmup_rejected"": 1, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 38, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-21 20:29:46
,filter_diagnostics,,unknown,2026-03-21 20:44:52
"{""ts"": ""2026-03-21 20:44:52"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 3, ""hard_blocked_unique_count"": 3, ""execution_watchlist_count"": 0, ""open_positions_count"": 3, ""available_after_bans_count"": 109, ""trade_ready_count"": 36, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 41, ""scanner_blocked"": 71, ""scanner_dead"": 24, ""scanner_saw"": 0, ""scanner_ripping"": 47, ""scanner_status_text"": ""READY"", ""scanner_safe"": 41, ""scanner_caution"": 0, ""scanner_risky"": 71, ""scanner_blacklist"": 71, ""scanner_exec_watch"": 47, ""scanner_admitted"": 41, ""signal_funnel"": {""cycle_id"": 69, ""instruments_scanned"": 38, ""prefilter_skipped"": 74, ""warmup_rejected"": 1, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 37, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-21 20:44:52
,filter_diagnostics,,unknown,2026-03-21 20:59:53
"{""ts"": ""2026-03-21 20:59:53"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 1, ""blocked_count"": 1, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 3, ""execution_watchlist_count"": 0, ""open_positions_count"": 2, ""available_after_bans_count"": 109, ""trade_ready_count"": 36, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 41, ""scanner_blocked"": 71, ""scanner_dead"": 24, ""scanner_saw"": 0, ""scanner_ripping"": 47, ""scanner_status_text"": ""READY"", ""scanner_safe"": 41, ""scanner_caution"": 0, ""scanner_risky"": 71, ""scanner_blacklist"": 71, ""scanner_exec_watch"": 47, ""scanner_admitted"": 41, ""signal_funnel"": {""cycle_id"": 109, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-21 20:59:53
,filter_diagnostics,,unknown,2026-03-21 21:14:57
"{""ts"": ""2026-03-21 21:14:57"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 112, ""blacklist_count"": 1, ""blocked_count"": 1, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 3, ""execution_watchlist_count"": 0, ""open_positions_count"": 4, ""available_after_bans_count"": 109, ""trade_ready_count"": 35, ""scanner_total"": 112, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 41, ""scanner_blocked"": 71, ""scanner_dead"": 24, ""scanner_saw"": 0, ""scanner_ripping"": 47, ""scanner_status_text"": ""READY"", ""scanner_safe"": 41, ""scanner_caution"": 0, ""scanner_risky"": 71, ""scanner_blacklist"": 71, ""scanner_exec_watch"": 47, ""scanner_admitted"": 41, ""signal_funnel"": {""cycle_id"": 142, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-21 21:14:57
