early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_050451_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_050348_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_050221_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_045928_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_045627_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_045407_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_045057_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,MINA-USDT-SWAP,-0.51384,-18.207072,short,Turtle 55,20260322_044011_MINA-USDT-SWAP_short,INITIAL_RISK,0.028222,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_044824_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_044603_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_044432_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_044309_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,XSR-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_044019_XSR-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,SAND-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_044015_SAND-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,BNB-USDT-SWAP,-0.912348,-3915.656652,short,Turtle 55,20260322_034735_BNB-USDT-SWAP_short,INITIAL_RISK,0.000233,1
False,stopout_cooldown,DONCHIAN_ACTIVE,IMX-USDT-SWAP,-0.617473,-0.397589,long,Turtle 20,20260322_035031_IMX-USDT-SWAP_long,TREND_HOLD,1.553043,2
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,AAVE-USDT-SWAP,12.502596,0.755562,short,Turtle 20,20260322_005040_AAVE-USDT-SWAP_short,TREND_HOLD,16.547412,4
False,stopout_cooldown,ATR_INITIAL,ZBCN-USDT-SWAP,0.0,0.0,long,Turtle 20,20260322_034709_ZBCN-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,ZBCN-USDT-SWAP,0.0,0.0,long,Turtle 55,20260322_034507_ZBCN-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,канальный_выход_20_свечей,DONCHIAN_ACTIVE,MINA-USDT-SWAP,-0.74118,-0.082213,short,Turtle 55,20260322_020552_MINA-USDT-SWAP_short,TREND_HOLD,9.015358,4
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.256412,0.066667,short,Turtle 55,20260322_025333_THETA-USDT-SWAP_short,TREND_HOLD,3.846154,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_025038_THETA-USDT-SWAP_short,TREND_ACTIVE,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,INJ-USDT-SWAP,-1.01482,-0.333441,long,Turtle 55,20260322_024823_INJ-USDT-SWAP_long,TREND_HOLD,3.043478,2
False,stopout_cooldown,ATR_INITIAL,INJ-USDT-SWAP,0.0,0.0,long,Turtle 55,20260322_024515_INJ-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,AVAX-USDT-SWAP,-0.710204,-0.999507,short,Turtle 20,20260322_020606_AVAX-USDT-SWAP_short,TREND_ACTIVE,0.710554,3
False,stopout_cooldown,ATR_INITIAL,XRP-USDT-SWAP,0.0,0.0,long,Turtle 20,20260322_024017_XRP-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,ARB-USDT-SWAP,-1.428572,-3.000004,short,Turtle 55,20260322_023100_ARB-USDT-SWAP_short,TREND_ACTIVE,0.47619,2
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,ALGO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_023105_ALGO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,IMX-USDT-SWAP,-1.563742,-10.386862,short,Turtle 55,20260322_021216_IMX-USDT-SWAP_short,INITIAL_RISK,0.15055,1
False,stopout_cooldown,ATR_INITIAL,OP-USDT-SWAP,-1.28977,-416.054839,short,Turtle 55,20260322_015717_OP-USDT-SWAP_short,INITIAL_RISK,0.0031,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,ICP-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_015517_ICP-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,long,Turtle 55,20260322_014510_MET-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,INJ-USDT-SWAP,0.0,0.0,long,Turtle 20,20260322_013518_INJ-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,CFX-USDT-SWAP,-0.718506,-0.411553,short,Turtle 20,20260322_003519_CFX-USDT-SWAP_short,TREND_HOLD,1.745841,4
False,stopout_cooldown,ATR_INITIAL,NEAR-USDT-SWAP,-1.022251,-8.546606,short,Turtle 55,20260322_012548_NEAR-USDT-SWAP_short,INITIAL_RISK,0.119609,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_012913_LPT-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,-3.318799,-6.762557,short,Turtle 20,20260322_012752_LPT-USDT-SWAP_short,INITIAL_RISK,0.490761,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,LPT-USDT-SWAP,-4.282877,-4.48374,short,Turtle 20,20260322_012558_LPT-USDT-SWAP_short,TREND_ACTIVE,0.955202,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,KSM-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_012553_KSM-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,OP-USDT-SWAP,-1.539664,-16.69121,short,Turtle 55,20260322_010557_OP-USDT-SWAP_short,INITIAL_RISK,0.092244,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,ADA-USDT-SWAP,-0.321907,-0.376692,short,Turtle 20,20260322_011116_ADA-USDT-SWAP_short,TREND_ACTIVE,0.854563,1
False,stopout_cooldown,ATR_INITIAL,MINA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_011004_MINA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,MINA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_010840_MINA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LTC-USDT-SWAP,-1.170272,-223.804169,short,Turtle 20,20260322_010610_LTC-USDT-SWAP_short,INITIAL_RISK,0.005229,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,IMX-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_010606_IMX-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,MINA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_010601_MINA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,BAND-USDT-SWAP,-0.843805,-0.987705,short,Turtle 20,20260322_005543_BAND-USDT-SWAP_short,TREND_ACTIVE,0.854309,1
False,stopout_cooldown,ATR_INITIAL,KSM-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_005011_KSM-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,MASK-USDT-SWAP,-0.793938,-2.997304,short,Turtle 55,20260322_002627_MASK-USDT-SWAP_short,INITIAL_RISK,0.264884,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,COMP-USDT-SWAP,0.0,0.0,short,Turtle 20,20260322_003522_COMP-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,LQTY-USDT-SWAP,-1.091122,-3.941943,long,Turtle 55,20260322_002551_LQTY-USDT-SWAP_long,INITIAL_RISK,0.276798,1
False,stopout_cooldown,ATR_INITIAL,AAVE-USDT-SWAP,-1.454963,-5.157304,long,Turtle 20,20260321_235543_AAVE-USDT-SWAP_long,INITIAL_RISK,0.282117,1
False,stopout_cooldown,ATR_INITIAL,AVAX-USDT-SWAP,-1.101981,-4.973893,long,Turtle 20,20260321_232607_AVAX-USDT-SWAP_long,INITIAL_RISK,0.221553,1
False,stopout_cooldown,DONCHIAN_ACTIVE,XTZ-USDT-SWAP,-2.666577,-7.221173,long,Turtle 55,20260322_000712_XTZ-USDT-SWAP_long,TREND_ACTIVE,0.369272,2
False,stopout_cooldown,ATR_INITIAL,IMX-USDT-SWAP,0.0,0.0,short,Turtle 55,20260322_001014_IMX-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XTZ-USDT-SWAP,-1.208193,-6.686589,long,Turtle 55,20260322_000630_XTZ-USDT-SWAP_long,INITIAL_RISK,0.180689,1
False,stopout_cooldown,ATR_INITIAL,XTZ-USDT-SWAP,-1.708054,-7.22576,long,Turtle 55,20260322_000513_XTZ-USDT-SWAP_long,INITIAL_RISK,0.236384,1
False,stopout_cooldown,DONCHIAN_ACTIVE,LDO-USDT-SWAP,-1.481475,-1.333328,long,Turtle 20,20260321_235150_LDO-USDT-SWAP_long,TREND_HOLD,1.111111,1
False,stopout_cooldown,DONCHIAN_ACTIVE,AXS-USDT-SWAP,-0.251082,-0.030186,long,Turtle 20,20260321_234512_AXS-USDT-SWAP_long,TREND_HOLD,8.317822,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,INJ-USDT-SWAP,0.061574,0.020112,long,Turtle 20,20260321_235014_INJ-USDT-SWAP_long,TREND_HOLD,3.061574,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LDO-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_235011_LDO-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,XTZ-USDT-SWAP,0.150716,15.321338,long,Turtle 20,20260321_234222_XTZ-USDT-SWAP_long,INITIAL_RISK,0.009837,1
False,stopout_cooldown,ATR_INITIAL,XTZ-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_234155_XTZ-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,XTZ-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_234127_XTZ-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,BAND-USDT-SWAP,-0.915919,-3.849548,long,Turtle 55,20260321_232558_BAND-USDT-SWAP_long,INITIAL_RISK,0.237929,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,CRV-USDT-SWAP,-0.577784,-4.233005,long,Turtle 20,20260321_233601_CRV-USDT-SWAP_long,INITIAL_RISK,0.136495,1
False,stopout_cooldown,DONCHIAN_ACTIVE,IOTA-USDT-SWAP,-1.754385,-1.249999,short,Turtle 55,20260321_231031_IOTA-USDT-SWAP_short,TREND_HOLD,1.403509,1
False,stopout_cooldown,DONCHIAN_ACTIVE,KSM-USDT-SWAP,-1.251419,-1.67173,long,Turtle 20,20260321_232604_KSM-USDT-SWAP_long,TREND_ACTIVE,0.748577,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,INJ-USDT-SWAP,-0.500323,-0.500323,short,Turtle 20,20260321_222017_INJ-USDT-SWAP_short,TREND_HOLD,1.0,4
False,stopout_cooldown,DONCHIAN_ACTIVE,SUI-USDT-SWAP,-0.880408,-0.208473,short,Turtle 20,20260321_231411_SUI-USDT-SWAP_short,TREND_HOLD,4.223126,3
False,stopout_cooldown,ATR_INITIAL,MASK-USDT-SWAP,-1.428588,-11.000139,short,Turtle 55,20260321_231035_MASK-USDT-SWAP_short,INITIAL_RISK,0.12987,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,CELO-USDT-SWAP,-0.848416,-0.233444,long,Turtle 20,20260321_231526_CELO-USDT-SWAP_long,TREND_HOLD,3.634343,1
False,stopout_cooldown,DONCHIAN_ACTIVE,SUI-USDT-SWAP,-1.002711,-0.23871,short,Turtle 20,20260321_231038_SUI-USDT-SWAP_short,TREND_HOLD,4.200542,2
False,stopout_cooldown,ATR_INITIAL,DOGE-USDT-SWAP,-1.249988,-4.999952,short,Turtle 20,20260321_223511_DOGE-USDT-SWAP_short,INITIAL_RISK,0.25,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,-1.042809,-1.042809,short,Turtle 20,20260321_220517_FLOKI-USDT-SWAP_short,TREND_HOLD,1.0,4
False,stopout_cooldown,ATR_INITIAL,AVAX-USDT-SWAP,-1.061889,-2.999314,short,Turtle 20,20260321_223658_AVAX-USDT-SWAP_short,INITIAL_RISK,0.354044,1
False,stopout_cooldown,ATR_INITIAL,LDO-USDT-SWAP,0.0,0.0,short,Turtle 20,20260321_224105_LDO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,BAND-USDT-SWAP,0.11253,0.068159,short,Turtle 20,20260321_223958_BAND-USDT-SWAP_short,TREND_HOLD,1.650992,1
False,stopout_cooldown,DONCHIAN_ACTIVE,BAND-USDT-SWAP,-1.584009,-1.429228,short,Turtle 20,20260321_223925_BAND-USDT-SWAP_short,TREND_HOLD,1.108297,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,BAND-USDT-SWAP,-1.436663,-2.116705,short,Turtle 20,20260321_223817_BAND-USDT-SWAP_short,TREND_ACTIVE,0.678726,1
False,stopout_cooldown,DONCHIAN_ACTIVE,SOL-USDT-SWAP,-0.528633,-0.799998,long,Turtle 20,20260321_214024_SOL-USDT-SWAP_long,TREND_ACTIVE,0.660793,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,BAND-USDT-SWAP,-1.670292,-1.044626,short,Turtle 20,20260321_223654_BAND-USDT-SWAP_short,TREND_HOLD,1.598938,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,LTC-USDT-SWAP,1.249214,0.152965,long,Turtle 20,20260321_211019_LTC-USDT-SWAP_long,TREND_HOLD,8.166667,4
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,FIL-USDT-SWAP,0.0,0.0,short,Turtle 20,20260321_222014_FIL-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,ALGO-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_221619_ALGO-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,PEPE-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_215509_PEPE-USDT-SWAP_short,INITIAL_RISK,0.12987,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MINA-USDT-SWAP,-1.763365,-0.090593,long,Turtle 20,20260321_214716_MINA-USDT-SWAP_long,TREND_HOLD,19.464698,1
False,stopout_cooldown,DONCHIAN_ACTIVE,NEAR-USDT-SWAP,-1.088252,-0.779322,long,Turtle 20,20260321_212522_NEAR-USDT-SWAP_long,TREND_HOLD,1.396409,1
