current_price,error_code,error_msg,event,inst_id,requested_stop,response,side,trade_id,ts
0.0,,pre_close:ATR стоп 2.0N,STOP_ERROR,KSM-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3409506865644920832"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_202020_KSM-USDT-SWAP_short,2026-03-21 20:23:42
4.567,,atr_update,STOP_ERROR,KSM-USDT-SWAP,4.582800000000001,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_202408_KSM-USDT-SWAP_short,2026-03-21 20:30:13
0.47,,atr_update,STOP_ERROR,MASK-USDT-SWAP,0.47187999999999997,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_202023_MASK-USDT-SWAP_short,2026-03-21 20:35:17
1.1968,,atr_update,STOP_ERROR,AXS-USDT-SWAP,1.19404,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260321_203047_AXS-USDT-SWAP_long,2026-03-21 20:40:33
0.0,,pre_close:ATR стоп 2.0N,STOP_ERROR,AXS-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3409547612200984576"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260321_203047_AXS-USDT-SWAP_long,2026-03-21 20:41:29
0.06372,,atr_update,STOP_ERROR,CFX-USDT-SWAP,0.06383,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""reqId"": """", ""sCode"": ""51003"", ""sMsg"": ""Either client order ID or order ID is required.""}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_203548_CFX-USDT-SWAP_short,2026-03-21 20:45:22
0.0,,health_restore,STOP_ERROR,MASK-USDT-SWAP,0.47175999999999996,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_202023_MASK-USDT-SWAP_short,2026-03-21 20:46:13
0.0,,force_replace:manage_cycle_reconcile,STOP_ERROR,MASK-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3409537001584943104"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_202023_MASK-USDT-SWAP_short,2026-03-21 20:46:15
1.2436,,market_already_crossed_stop,STOP_REJECTED,AXS-USDT-SWAP,1.20340295612757,{},short,20260321_204513_AXS-USDT-SWAP_short,2026-03-21 20:58:15
0.0,,force_replace:manage_cycle_reconcile,STOP_ERROR,AXS-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3409556951506706432"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_204513_AXS-USDT-SWAP_short,2026-03-21 20:58:17
0.0,,pre_close:ATR стоп 2.0N,STOP_ERROR,AXS-USDT-SWAP,0.0,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": ""3409556951506706432"", ""clOrdId"": """", ""sCode"": ""51400"", ""sMsg"": ""Order cancellation failed as the order has been filled, canceled or does not exist."", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260321_204513_AXS-USDT-SWAP_short,2026-03-21 20:58:17
