avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
-0.097789,0,6,451,1INCH-USDT-SWAP,2,14.5,0,-8.1698,6,1,3,0
0.0,0,0,27,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.992621,0,10,479,AAVE-USDT-SWAP,1,289.5,0,244.1122,133,8,2,1
0.0,0,2,565,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.124245,0,2,655,ADA-USDT-SWAP,1,0.0,0,-3.116,0,0,1,0
-0.140271,0,6,232,ALGO-USDT-SWAP,1,8.5,0,-7.659,3,1,2,0
-0.302725,0,6,910,ARB-USDT-SWAP,1,11.0,0,-13.635,3,2,1,0
0.0,0,4,947,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,416,ATOM-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.536492,0,5,450,AUCTION-USDT-SWAP,2,12.75,0,-29.58219,5,1,2,0
-0.136948,0,14,306,AVAX-USDT-SWAP,3,77.25,0,-17.3548,35,2,3,0
-2.972791,0,18,361,AXS-USDT-SWAP,4,38.75,0,-558.30513608,18,1,4,0
-0.282591,0,14,602,BAND-USDT-SWAP,5,29.25,0,-46.7149,12,2,6,1
-0.405896,0,4,661,BCH-USDT-SWAP,1,83.5,0,-9.1466,37,3,1,0
-0.172289,0,4,298,BNB-USDT-SWAP,1,12.0,0,-3.926,1,4,1,0
0.0,0,0,585,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.54678,0,2,933,BTC-USDT-SWAP,1,435.5,0,-28.35959,94,99,1,0
-0.290327,0,4,378,CELO-USDT-SWAP,1,476.5,0,-8.1063,8,184,1,0
-0.334487,0,11,790,CFX-USDT-SWAP,3,35.25,0,-45.21072,12,4,3,0
0.0,0,4,165,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,14,706,COMP-USDT-SWAP,0,424.25,0,0.0,199,10,3,0
-0.068884,0,4,571,CRV-USDT-SWAP,1,0.0,0,-1.9252,0,0,1,0
-0.266383,0,2,893,DOGE-USDT-SWAP,1,6.5,0,-7.4125,2,1,1,0
0.0,0,2,395,DOT-USDT-SWAP,0,0.0,0,0.0,0,0,1,0
-0.502008,0,2,110,ENA-USDT-SWAP,1,23.0,0,-11.27,9,2,1,0
