avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,3,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,A-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ADA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,AI16Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,AKITA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ALGO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ASP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ATOM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,6,AVAX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,AXS-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BIO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BLUAI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,0,BNB-USDT-SWAP,0,2.0,0,0,1,0,0,0
0.0,0,0,3,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,BRETT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.366239,0,0,0,BREV-USDT-SWAP,0,4.0,0,88.68008,2,0,2,2
0.0,0,0,3,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,CAT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,CATI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,CELO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,COAI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,COMP-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.800828,0,0,0,CRO-USDT-SWAP,2,9.0,0,-157.63584373,2,2,2,0
0.0,0,0,3,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,DOGE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,DOT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ENA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,EOS-USDT-SWAP,0,0.0,0,0,0,0,0,0
-2.485876,0,0,1,ETC-USDT-SWAP,2,9.0,0,-33.252,2,2,2,0
0.0,0,0,3,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ETHFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,ETHW-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,FIL-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,FLOKI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,GMT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,H-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,HBAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,HMSTR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,HOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,6,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,INJ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,IOTA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,KAITO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,KSM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,LDO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,LINEA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,3,LINK-USDT-SWAP,0,0.0,0,0,0,0,0,0
