channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_px,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,system_name,time,trade_context_file,trade_id,trough_price,units
1.0126,защита_тренда:_откат_от_пика_22295003333.33r_→_3695003333.33r,45,0.0,,1.0089049966666679,1.0126,1.0089049966666679,1.0089049966666679,BREV-USDT-SWAP,0.0,0.0,0.0,0.003695,0.366239,3695003333.332059,1.0312,267.5400399999841,0.0,44.340039999984704,0.3662389764685495,0.0,120000.0,Защита тренда: откат от пика 22295003333.33R → 3695003333.33R,0.0,0.0,long,sync,2026-03-16 16:07:56,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160756_BREV-USDT-SWAP_long_trade.json,20260316_160711_BREV-USDT-SWAP_long,1.0089049966666679,1
0.1034,локальный_защитный_выход_2.0n,43,7.100000000000024e-05,,0.1026926093294466,0.10357,0.1028346093294466,0.1028346093294466,CRO-USDT-SWAP,0.00070739,0.688843,4.981624,0.00017261,0.168083,1.215559,0.10357,0.0,0.0,-84.0891218658375,-0.854385409312809,0.0,9584.0,Локальный защитный выход 2.0N,0.0,0.0,short,sync,2026-03-16 16:07:54,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160754_CRO-USDT-SWAP_short_trade.json,20260316_160711_CRO-USDT-SWAP_short,0.1026926093294466,1
8.89,локальный_защитный_выход_2.0n,42,0.09100000000000011,,8.85,9.09,9.032,9.032,ETC-USDT-SWAP,2.82,31.864407,15.494505,0.45,5.084746,2.472527,9.09,0.0,0.0,-0.1920000000000002,-2.7118644067796636,0.0,0.08,Локальный защитный выход 2.0N,0.0,0.0,short,sync,2026-03-16 16:07:53,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160753_ETC-USDT-SWAP_short_trade.json,20260316_160711_ETC-USDT-SWAP_short,8.85,1
1.0126,защита_тренда:_откат_от_пика_21695003333.33r_→_3695003333.33r,39,0.0,,1.0089049966666679,1.0126,1.0089049966666679,1.0089049966666679,BREV-USDT-SWAP,0.0,0.0,0.0,0.003695,0.366239,3695003333.332059,1.0306,260.34003999998487,0.0,44.340039999984704,0.3662389764685495,0.0,120000.0,Защита тренда: откат от пика 21695003333.33R → 3695003333.33R,0.0,0.0,long,sync,2026-03-16 16:07:05,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160705_BREV-USDT-SWAP_long_trade.json,20260316_160626_BREV-USDT-SWAP_long,1.0089049966666679,1
0.1034,локальный_защитный_выход_2.0n,37,7.100000000000024e-05,,0.1026926093294466,0.10346,0.1028346093294466,0.1028346093294466,CRO-USDT-SWAP,0.00070739,0.688843,4.981624,0.00017261,0.168083,1.215559,0.10346,0.0,0.0,-73.54672186583758,-0.7472696190740882,0.0,9584.0,Локальный защитный выход 2.0N,0.0,0.0,short,sync,2026-03-16 16:07:03,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160703_CRO-USDT-SWAP_short_trade.json,20260316_160626_CRO-USDT-SWAP_short,0.1026926093294466,1
8.89,локальный_защитный_выход_2.0n,36,0.09100000000000011,,8.85,9.05,9.032,9.032,ETC-USDT-SWAP,2.82,31.864407,15.494505,0.45,5.084746,2.472527,9.05,0.0,0.0,-33.06000000000018,-2.2598870056497296,0.0,16.53,Локальный защитный выход 2.0N,0.0,0.0,short,sync,2026-03-16 16:07:02,D:\GIT\okx-trading-bot\v08x\084_9\logs\trade_context\20260316_160702_ETC-USDT-SWAP_short_trade.json,20260316_160626_ETC-USDT-SWAP_short,8.85,1
