early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,-0.007859,-0.013601,long,Turtle 20,20260317_114422_FLOKI-USDT-SWAP_long,TREND_ACTIVE,0.57783,2
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,-0.017925,-0.029805,long,Turtle 20,20260317_114028_FLOKI-USDT-SWAP_long,TREND_ACTIVE,0.601415,2
False,stopout_cooldown,ATR_INITIAL,SHIB-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_113727_SHIB-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_112037_MET-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,SHIB-USDT-SWAP,1.999994,0.999997,long,Turtle 20,20260317_113234_SHIB-USDT-SWAP_long,TREND_HOLD,2.0,2
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,NEO-USDT-SWAP,-1.132886,-0.461869,short,Turtle 20,20260317_111540_NEO-USDT-SWAP_short,TREND_HOLD,2.45283,3
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ALGO-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_110808_ALGO-USDT-SWAP_long,TREND_HOLD,1.304348,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,2Z-USDT-SWAP,-0.162601,-0.210525,long,Turtle 20,20260317_111049_2Z-USDT-SWAP_long,TREND_ACTIVE,0.772358,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,-4.309078,-0.130913,long,Turtle 20,20260317_111003_TSLA-USDT-SWAP_long,TREND_HOLD,32.915585,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,-4.328536,-0.137281,long,Turtle 20,20260317_110907_TSLA-USDT-SWAP_long,TREND_HOLD,31.530482,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,-23.283553,-1.851504,long,Turtle 20,20260317_110812_TSLA-USDT-SWAP_long,TREND_HOLD,12.575481,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,-5.051747,-0.163979,long,Turtle 20,20260317_110657_TSLA-USDT-SWAP_long,TREND_HOLD,30.807278,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,ALGO-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_110558_ALGO-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,-11.833152,-0.492517,long,Turtle 20,20260317_110602_TSLA-USDT-SWAP_long,TREND_HOLD,24.025875,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,GMT-USDT-SWAP,-0.338983,-0.666666,long,Turtle 20,20260317_105043_GMT-USDT-SWAP_long,TREND_ACTIVE,0.508475,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,NEAR-USDT-SWAP,-10.0,-0.25,short,Turtle 20,20260317_104047_NEAR-USDT-SWAP_short,TREND_HOLD,40.0,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_103058_MET-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,MINA-USDT-SWAP,-0.451342,-5.108915,long,Turtle 20,20260317_103053_MINA-USDT-SWAP_long,INITIAL_RISK,0.088344,1
False,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TRX-USDT-SWAP,-0.67557,-2.499611,long,Turtle 55,20260317_103530_TRX-USDT-SWAP_long,TREND_ACTIVE,0.27027,2
False,локальный_защитный_выход_2.0n,ATR_INITIAL,AVAX-USDT-SWAP,-0.358491,-1.727276,long,Turtle 20,20260317_102105_AVAX-USDT-SWAP_long,INITIAL_RISK,0.207547,1
False,локальный_защитный_выход_2.0n,ATR_INITIAL,1INCH-USDT-SWAP,0.0,0.0,long,Turtle 20,20260317_102100_1INCH-USDT-SWAP_long,INITIAL_RISK,0.0,1
