inst_id,pyramid_restored,restored_fields,side,stop_restored,system_name,timestamp,trade_id,units_restored
LQTY-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:08:15,20260316_210815_LQTY-USDT-SWAP_short,1
LQTY-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:10:34,20260316_211034_LQTY-USDT-SWAP_short,1
LQTY-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:11:39,20260316_211139_LQTY-USDT-SWAP_short,1
LQTY-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:12:44,20260316_211244_LQTY-USDT-SWAP_short,1
LQTY-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:13:46,20260316_211346_LQTY-USDT-SWAP_short,1
ETH-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:22:34,20260316_212234_ETH-USDT-SWAP_short,1
GMT-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 21:30:39,20260316_213039_GMT-USDT-SWAP_short,1
ETHW-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 21:44:14,20260316_214414_ETHW-USDT-SWAP_long,1
SHIB-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 21:54:20,20260316_215420_SHIB-USDT-SWAP_long,1
LINK-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 22:16:23,20260316_221623_LINK-USDT-SWAP_long,1
IMX-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 22:22:49,20260316_222249_IMX-USDT-SWAP_long,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:22:49,20260316_222249_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:23:55,20260316_222355_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:24:51,20260316_222451_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:25:42,20260316_222542_ETHFI-USDT-SWAP_short,1
ICP-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 22:26:43,20260316_222643_ICP-USDT-SWAP_long,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:26:43,20260316_222643_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:27:34,20260316_222734_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:28:23,20260316_222823_ETHFI-USDT-SWAP_short,1
ICP-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 22:29:15,20260316_222915_ICP-USDT-SWAP_long,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:29:16,20260316_222916_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:30:06,20260316_223006_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:31:04,20260316_223104_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:32:00,20260316_223200_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:32:51,20260316_223251_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:33:57,20260316_223357_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:35:01,20260316_223501_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:36:54,20260316_223654_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:37:47,20260316_223747_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:38:42,20260316_223842_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:39:31,20260316_223931_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:40:19,20260316_224019_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:41:13,20260316_224113_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:42:03,20260316_224203_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:42:55,20260316_224255_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:43:41,20260316_224341_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:44:28,20260316_224428_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:45:15,20260316_224515_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:45:59,20260316_224559_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:46:46,20260316_224646_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:47:58,20260316_224758_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:48:48,20260316_224848_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:49:34,20260316_224934_ETHFI-USDT-SWAP_short,1
ETHFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 22:50:33,20260316_225033_ETHFI-USDT-SWAP_short,1
