action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,ATOM-USDT-SWAP,0.0,1.945979104477612,670.0,,,long,True,2026-03-16 20:36:24,20260316_203622_ATOM-USDT-SWAP_long
OPEN,ATOM-USDT-SWAP,0.0,1.945979104477612,670.0,,Первичный вход,long,True,2026-03-16 20:36:24,20260316_203622_ATOM-USDT-SWAP_long
position_closed,ATOM-USDT-SWAP,0.0,0.0,1340.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-16 20:39:22,20260316_203622_ATOM-USDT-SWAP_long
CLOSE,ATOM-USDT-SWAP,0.0,1.946,1340.0,,Локальный защитный выход 2.0N,long,True,2026-03-16 20:39:22,20260316_203622_ATOM-USDT-SWAP_long
position_opened,ATOM-USDT-SWAP,0.0,1.9499836552748886,673.0,,,long,True,2026-03-16 20:40:02,20260316_204000_ATOM-USDT-SWAP_long
OPEN,ATOM-USDT-SWAP,0.0,1.9499836552748886,673.0,,Первичный вход,long,True,2026-03-16 20:40:02,20260316_204000_ATOM-USDT-SWAP_long
position_opened,TRX-USDT-SWAP,0.0,0.2972,4.34,,,short,True,2026-03-16 20:40:46,20260316_204043_TRX-USDT-SWAP_short
OPEN,TRX-USDT-SWAP,0.0,0.2972,4.34,,Первичный вход,short,True,2026-03-16 20:40:46,20260316_204043_TRX-USDT-SWAP_short
position_opened,BTC-USDT-SWAP,0.0,74010.0,1.72,,,long,True,2026-03-16 20:40:50,20260316_204047_BTC-USDT-SWAP_long
OPEN,BTC-USDT-SWAP,0.0,74010.0,1.72,,Первичный вход,long,True,2026-03-16 20:40:50,20260316_204047_BTC-USDT-SWAP_long
position_opened,DOGE-USDT-SWAP,0.0,0.10135,12.44,,,long,True,2026-03-16 20:40:54,20260316_204051_DOGE-USDT-SWAP_long
OPEN,DOGE-USDT-SWAP,0.0,0.10135,12.44,,Первичный вход,long,True,2026-03-16 20:40:54,20260316_204051_DOGE-USDT-SWAP_long
position_closed,DOGE-USDT-SWAP,0.0,0.0,24.88,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-16 20:42:46,20260316_204051_DOGE-USDT-SWAP_long
CLOSE,DOGE-USDT-SWAP,0.0,0.1014,24.88,,Локальный защитный выход 2.0N,long,True,2026-03-16 20:42:46,20260316_204051_DOGE-USDT-SWAP_long
position_opened,DOGE-USDT-SWAP,0.0,0.1014,12.44,,,long,True,2026-03-16 20:43:25,20260316_204322_DOGE-USDT-SWAP_long
OPEN,DOGE-USDT-SWAP,0.0,0.1014,12.44,,Первичный вход,long,True,2026-03-16 20:43:25,20260316_204322_DOGE-USDT-SWAP_long
position_closed,ATOM-USDT-SWAP,0.0,0.0,1346.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-16 20:49:42,20260316_204000_ATOM-USDT-SWAP_long
CLOSE,ATOM-USDT-SWAP,0.0,1.947,1346.0,,Локальный защитный выход 2.0N,long,True,2026-03-16 20:49:42,20260316_204000_ATOM-USDT-SWAP_long
position_closed,TRX-USDT-SWAP,0.0,0.0,17.36,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-16 20:49:51,20260316_204043_TRX-USDT-SWAP_short
CLOSE,TRX-USDT-SWAP,0.0,0.2968,17.36,,Локальный защитный выход 2.0N,short,True,2026-03-16 20:49:51,20260316_204043_TRX-USDT-SWAP_short
position_closed,DOGE-USDT-SWAP,0.0,0.0,12.44,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-16 20:55:28,20260316_204322_DOGE-USDT-SWAP_long
CLOSE,DOGE-USDT-SWAP,0.0,0.10135,12.44,,Локальный защитный выход 2.0N,long,True,2026-03-16 20:55:28,20260316_204322_DOGE-USDT-SWAP_long
position_opened,LQTY-USDT-SWAP,0.0,0.3387648227634446,2073.5,,,short,True,2026-03-16 21:00:39,20260316_210036_LQTY-USDT-SWAP_short
