early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,4.641617,-0.117647,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,4.641617,-0.06313131313132321,-0.007859,long,Turtle 20,20260317_114422_FLOKI-USDT-SWAP_long,-0.013601,0.57783,0.57783,10,2
False,4.846373,-0.269316,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,4.846373,-0.14444728590514877,-0.017925,long,Turtle 20,20260317_114028_FLOKI-USDT-SWAP_long,-0.029805,0.601415,0.601415,10,2
False,0.0,0.0,stopout_cooldown,ATR_INITIAL,SHIB-USDT-SWAP,0.0,-0.12578616352201136,0.0,long,Turtle 20,20260317_113727_SHIB-USDT-SWAP_long,0.0,0.0,0.0,10,1
False,0.0,0.0,локальный_защитный_выход_2.0n,ATR_INITIAL,MET-USDT-SWAP,0.0,-0.1776198934280608,0.0,long,Turtle 20,20260317_112037_MET-USDT-SWAP_long,0.0,0.0,0.0,10,1
False,0.0,1.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,SHIB-USDT-SWAP,0.126263,0.12626262626262508,1.999994,long,Turtle 20,20260317_113234_SHIB-USDT-SWAP_long,0.999997,2.0,2.0,10,2
False,0.465283,-2.571429,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,NEO-USDT-SWAP,0.465283,-0.21489971346705686,-1.132886,short,Turtle 20,20260317_111540_NEO-USDT-SWAP_short,-0.461869,2.45283,2.45283,10,3
False,0.315457,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,ALGO-USDT-SWAP,0.315457,0.0,0.0,long,Turtle 20,20260317_110808_ALGO-USDT-SWAP_long,0.0,1.304348,1.304348,10,1
False,2.305825,-0.333333,канальный_выход_10_свечей,DONCHIAN_ACTIVE,2Z-USDT-SWAP,2.305825,-0.4854368932038805,-0.162601,long,Turtle 20,20260317_111049_2Z-USDT-SWAP_long,-0.210526,0.772358,0.772358,10,1
False,1.890991,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,1.890991,-0.2475556682190429,-4.309078,long,Turtle 20,20260317_111003_TSLA-USDT-SWAP_long,-0.130913,32.915585,32.915585,10,1
False,1.809977,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,1.809977,-0.2484761867470706,-4.328536,long,Turtle 20,20260317_110907_TSLA-USDT-SWAP_long,-0.137281,31.530482,31.530482,10,1
False,0.714113,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,0.714113,-1.322183145856271,-23.283553,long,Turtle 20,20260317_110812_TSLA-USDT-SWAP_long,-1.851504,12.575481,12.575481,10,1
False,1.767728,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,1.767728,-0.2898706792468511,-5.051747,long,Turtle 20,20260317_110657_TSLA-USDT-SWAP_long,-0.163979,30.807278,30.807278,10,1
False,0.0,0.0,локальный_защитный_выход_2.0n,ATR_INITIAL,ALGO-USDT-SWAP,0.0,-0.3836582022675219,0.0,long,Turtle 20,20260317_110558_ALGO-USDT-SWAP_long,0.0,0.0,0.0,10,1
False,1.373266,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,1.373266,-0.6763572154174763,-11.833152,long,Turtle 20,20260317_110602_TSLA-USDT-SWAP_long,-0.492517,24.025875,24.025875,10,1
