details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-16 20:33:06
"{""ts"": ""2026-03-16 20:33:06"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 111, ""blacklist_count"": 1, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 1, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 110, ""trade_ready_count"": 110, ""signal_funnel"": {""cycle_id"": 1, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 20:33:06
,filter_diagnostics,,unknown,2026-03-16 20:48:13
"{""ts"": ""2026-03-16 20:48:13"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 111, ""blacklist_count"": 6, ""blocked_count"": 5, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 6, ""execution_watchlist_count"": 0, ""open_positions_count"": 4, ""available_after_bans_count"": 105, ""trade_ready_count"": 101, ""signal_funnel"": {""cycle_id"": 21, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 20:48:13
,filter_diagnostics,,unknown,2026-03-16 21:03:15
"{""ts"": ""2026-03-16 21:03:15"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 111, ""blacklist_count"": 6, ""blocked_count"": 5, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 6, ""execution_watchlist_count"": 0, ""open_positions_count"": 3, ""available_after_bans_count"": 105, ""trade_ready_count"": 102, ""signal_funnel"": {""cycle_id"": 40, ""instruments_scanned"": 102, ""prefilter_skipped"": 9, ""warmup_rejected"": 25, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 78, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 21:03:15
,filter_diagnostics,,unknown,2026-03-16 21:18:40
"{""ts"": ""2026-03-16 21:18:40"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 111, ""blacklist_count"": 8, ""blocked_count"": 7, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 8, ""execution_watchlist_count"": 0, ""open_positions_count"": 6, ""available_after_bans_count"": 103, ""trade_ready_count"": 97, ""signal_funnel"": {""cycle_id"": 58, ""instruments_scanned"": 97, ""prefilter_skipped"": 14, ""warmup_rejected"": 24, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 74, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 21:18:40
,filter_diagnostics,,unknown,2026-03-16 21:33:47
"{""ts"": ""2026-03-16 21:33:47"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 111, ""blacklist_count"": 11, ""blocked_count"": 10, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 11, ""execution_watchlist_count"": 0, ""open_positions_count"": 5, ""available_after_bans_count"": 100, ""trade_ready_count"": 95, ""signal_funnel"": {""cycle_id"": 75, ""instruments_scanned"": 96, ""prefilter_skipped"": 15, ""warmup_rejected"": 24, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 78, ""other_rejected"": 0, ""candidates"": 2, ""ranked_candidates"": 2, ""orders_sent"": 0, ""entry_failed"": 1, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-16 21:33:47
