duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
239,False,0.13459,weak,Turtle 55,0.0,rotation_block,SAND-USDT-SWAP,STOP_HEALTH_CONFIRMED,5.114401,0.926829,1.5,0.13459,0.02439,no_pyramid,0.0,0.0,0.0,long,0.2,0,0,0,20260330_073347_SAND-USDT-SWAP_long,0.0,0.02439,0,1
122,False,0.890208,weak,Turtle 20,0.0,rotation_block,BAND-USDT-SWAP,closed_candle,3.907023,0.929412,1.5,0.890208,0.211765,no_pyramid,-0.24728,-0.9383999999998967,-0.24727992087039807,long,0.033333,0,0,0,20260330_073357_BAND-USDT-SWAP_long,-0.277778,0.211765,0,1
124,False,0.171835,weak,Turtle 55,0.0,rotation_block,BTC-USDT-SWAP,closed_candle,3.675688,0.931715,1.5,0.171835,0.043557,no_pyramid,-0.282437,-1.066800000000163,-0.28243729299055736,long,-0.786192,0,0,0,20260330_073351_BTC-USDT-SWAP_long,-1.643654,0.043557,0,1
11105,False,2.531672,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,CELO-USDT-SWAP,STOP_STRATEGY_RECALC,8.976985,3.091972,6.0,2.531672,0.871992,no_pyramid,-5.650868,-13.96166016171857,-5.650868463494002,long,-1.139242,2,0,0,20260330_073400_CELO-USDT-SWAP_long,-2.23207,0.871992,0,1
11006,False,2.531672,weak,Turtle 20,-3.506084,rotation_block,CELO-USDT-SWAP,STOP_STRATEGY_RECALC,8.976985,0.971688,6.0,2.531672,0.274034,hurt,-2.498484,-50.68640000040023,-4.996967495853103,long,-0.784269,2,1,0,20260330_043027_CELO-USDT-SWAP_long,-1.973782,0.274034,1,2
220,False,0.0,unknown,Turtle 55,0.0,rotation_block,THETA-USDT-SWAP,closed_candle,4.941482,0.926829,0.0,0.0,0.0,no_pyramid,-0.325098,-1.2919999999998577,-0.32509752925874186,long,0.2,0,0,0,20260330_073008_THETA-USDT-SWAP_long,0.0,0.0,0,1
213,False,0.287356,weak,Turtle 20,0.0,rotation_block,YGG-USDT-SWAP,closed_candle,4.597701,0.888889,0.25,0.287356,0.055556,no_pyramid,0.0,0.0,0.0,long,0.2,0,0,0,20260330_073009_YGG-USDT-SWAP_long,0.0,0.055556,0,1
18132,False,17.487604,weak,Turtle 55,-0.236857,синхронизация:_позиция_отсутствует_на_бирже,ETHW-USDT-SWAP,manage_cycle_reconcile,31.287025,0.929328,4.0,17.487604,0.51944,hurt,-37.413421,-173.1497882771314,-74.82684253116511,short,-2.16731,1,2,0,20260330_020200_ETHW-USDT-SWAP_short,-4.27885,0.51944,1,2
9217,False,1.131626,weak,Turtle 20,-8.957236,синхронизация:_позиция_отсутствует_на_бирже,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,25.592413,2.901219,9.5,1.131626,0.128284,hurt,-12.13419,-506.1483000000004,-36.40256890012121,long,-18.901024,2,2,0,20260330_035410_AVAX-USDT-SWAP_long,-32.168374,0.128284,2,3
137,False,0.744476,weak,Turtle 55,0.0,rotation_block,SOL-USDT-SWAP,post_close:Ротация под новый сигнал KSM-USDT-SWAP,5.139289,0.924406,3.75,0.744476,0.133909,no_pyramid,0.0,0.0,0.0,long,0.2,1,0,0,20260330_060023_SOL-USDT-SWAP_long,0.0,0.133909,0,1
