cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
False,reentry_check,True,ok,AAVE-USDT-SWAP,97.27,False,,False,long,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,AAVE-USDT-SWAP,97.27,False,,False,short,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,ADA-USDT-SWAP,0.2492,False,,False,long,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,ADA-USDT-SWAP,0.2492,False,,False,short,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0914,False,,False,long,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0914,False,,False,short,5m,2026-03-28 17:10:32
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.468,False,,False,long,5m,2026-03-28 17:10:36
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.468,False,,False,short,5m,2026-03-28 17:10:36
False,reentry_check,True,ok,AXS-USDT-SWAP,1.159,False,,False,long,5m,2026-03-28 17:10:38
False,reentry_check,True,ok,AXS-USDT-SWAP,1.159,False,,False,short,5m,2026-03-28 17:10:38
False,reentry_check,True,ok,BTC-USDT-SWAP,66771.2,False,,False,long,5m,2026-03-28 17:10:46
False,reentry_check,True,ok,BTC-USDT-SWAP,66771.2,False,,False,short,5m,2026-03-28 17:10:46
False,reentry_check,True,ok,CELO-USDT-SWAP,0.0771,False,,False,long,5m,2026-03-28 17:10:49
False,reentry_check,True,ok,CELO-USDT-SWAP,0.0771,False,,False,short,5m,2026-03-28 17:10:49
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05678,False,,False,long,5m,2026-03-28 17:10:50
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05678,False,,False,short,5m,2026-03-28 17:10:50
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03912,False,,False,long,5m,2026-03-28 17:10:50
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03912,False,,False,short,5m,2026-03-28 17:10:50
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2155,False,,False,long,5m,2026-03-28 17:10:54
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2155,False,,False,short,5m,2026-03-28 17:10:54
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0928,False,,False,long,5m,2026-03-28 17:10:55
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0928,False,,False,short,5m,2026-03-28 17:10:55
False,reentry_check,True,ok,ETC-USDT-SWAP,8.19,False,,False,long,5m,2026-03-28 17:10:59
False,reentry_check,True,ok,ETC-USDT-SWAP,8.19,False,,False,short,5m,2026-03-28 17:10:59
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.266,False,,False,long,5m,2026-03-28 17:11:02
False,reentry_check,True,ok,ETHW-USDT-SWAP,0.266,False,,False,short,5m,2026-03-28 17:11:02
False,reentry_check,True,ok,ICP-USDT-SWAP,2.273,False,,False,long,5m,2026-03-28 17:11:09
False,reentry_check,True,ok,ICP-USDT-SWAP,2.273,False,,False,short,5m,2026-03-28 17:11:09
False,reentry_check,True,ok,INJ-USDT-SWAP,2.884,False,,False,long,5m,2026-03-28 17:11:11
False,reentry_check,True,ok,INJ-USDT-SWAP,2.884,False,,False,short,5m,2026-03-28 17:11:11
False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05573,False,,False,long,5m,2026-03-28 17:11:12
False,reentry_check,True,ok,IOTA-USDT-SWAP,0.05573,False,,False,short,5m,2026-03-28 17:11:12
False,reentry_check,True,ok,KSM-USDT-SWAP,4.12,False,,False,long,5m,2026-03-28 17:11:15
False,reentry_check,True,ok,KSM-USDT-SWAP,4.12,False,,False,short,5m,2026-03-28 17:11:15
False,reentry_check,True,ok,LDO-USDT-SWAP,0.308,False,,False,long,5m,2026-03-28 17:11:16
False,reentry_check,True,ok,LDO-USDT-SWAP,0.308,False,,False,short,5m,2026-03-28 17:11:16
False,reentry_check,True,ok,LINK-USDT-SWAP,8.607,False,,False,long,5m,2026-03-28 17:11:17
False,reentry_check,True,ok,LINK-USDT-SWAP,8.607,False,,False,short,5m,2026-03-28 17:11:17
False,reentry_check,True,ok,LIT-USDT-SWAP,0.882,False,,False,long,5m,2026-03-28 17:11:19
False,reentry_check,True,ok,LIT-USDT-SWAP,0.882,False,,False,short,5m,2026-03-28 17:11:19
False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2665,False,,False,long,5m,2026-03-28 17:11:21
False,reentry_check,True,ok,LQTY-USDT-SWAP,0.2665,False,,False,short,5m,2026-03-28 17:11:21
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1762,False,,False,long,5m,2026-03-28 17:11:29
False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1762,False,,False,short,5m,2026-03-28 17:11:29
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.832,False,,False,long,5m,2026-03-28 17:11:34
False,reentry_check,True,ok,QTUM-USDT-SWAP,0.832,False,,False,short,5m,2026-03-28 17:11:34
False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.03971,False,,False,long,5m,2026-03-28 17:11:36
False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.03971,False,,False,short,5m,2026-03-28 17:11:36
False,reentry_check,True,ok,THETA-USDT-SWAP,0.1553,False,,False,long,5m,2026-03-28 17:11:49
False,reentry_check,True,ok,THETA-USDT-SWAP,0.1553,False,,False,short,5m,2026-03-28 17:11:49
False,reentry_check,True,ok,TON-USDT-SWAP,1.251,False,,False,long,5m,2026-03-28 17:11:50
False,reentry_check,True,ok,TON-USDT-SWAP,1.251,False,,False,short,5m,2026-03-28 17:11:50
False,reentry_check,True,ok,TSLA-USDT-SWAP,361.55,False,,False,long,5m,2026-03-28 17:11:53
False,reentry_check,True,ok,TSLA-USDT-SWAP,361.55,False,,False,short,5m,2026-03-28 17:11:53
False,reentry_check,True,ok,XLM-USDT-SWAP,0.16876,False,,False,long,5m,2026-03-28 17:11:56
False,reentry_check,True,ok,XLM-USDT-SWAP,0.16876,False,,False,short,5m,2026-03-28 17:11:56
False,reentry_check,True,ok,YB-USDT-SWAP,0.1089,False,,False,long,5m,2026-03-28 17:12:01
False,reentry_check,True,ok,YB-USDT-SWAP,0.1089,False,,False,short,5m,2026-03-28 17:12:01
False,reentry_check,True,ok,ZBCN-USDT-SWAP,0.0022576,False,,False,long,5m,2026-03-28 17:12:03
False,reentry_check,True,ok,ZBCN-USDT-SWAP,0.0022576,False,,False,short,5m,2026-03-28 17:12:03
False,reentry_check,True,ok,AAVE-USDT-SWAP,97.27,False,,False,long,5m,2026-03-28 17:12:25
False,reentry_check,True,ok,AAVE-USDT-SWAP,97.27,False,,False,short,5m,2026-03-28 17:12:25
