available_after_bans,cache_errors,cache_fetch_count,closed_trades,connectivity_components_down,connectivity_state,event,loop_duration_sec,open_positions,signals_blocked,signals_found,symbols_scanned,ts
106,0,7944,0,[],CONNECTED,SYSTEM_HEALTH,114.2755196094513,1,0,0,108,2026-03-28 18:13:14
106,0,8239,0,[],CONNECTED,SYSTEM_HEALTH,105.66445708274841,1,0,0,108,2026-03-28 18:15:06
106,0,8533,0,[],CONNECTED,SYSTEM_HEALTH,107.6615571975708,1,0,0,108,2026-03-28 18:16:58
106,0,8533,0,[],CONNECTED,SYSTEM_HEALTH,107.05836462974548,1,0,0,108,2026-03-28 18:17:05
106,0,8808,0,[],CONNECTED,SYSTEM_HEALTH,107.05836462974548,1,0,0,108,2026-03-28 18:18:48
106,0,8973,0,[],CONNECTED,SYSTEM_HEALTH,105.0140733718872,1,0,0,108,2026-03-28 18:20:44
106,0,9279,0,[],CONNECTED,SYSTEM_HEALTH,110.7724757194519,1,0,0,108,2026-03-28 18:22:52
106,0,9605,0,[],CONNECTED,SYSTEM_HEALTH,122.84469866752625,2,0,2,108,2026-03-28 18:25:39
106,0,9605,0,[],CONNECTED,SYSTEM_HEALTH,176.2539839744568,2,0,2,108,2026-03-28 18:26:00
106,0,9938,1,[],CONNECTED,SYSTEM_HEALTH,176.2539839744568,1,0,0,108,2026-03-28 18:28:48
106,0,10268,1,[],CONNECTED,SYSTEM_HEALTH,171.85644102096558,1,0,0,108,2026-03-28 18:31:39
106,0,10594,1,[],CONNECTED,SYSTEM_HEALTH,163.93608689308167,1,0,0,108,2026-03-28 18:34:32
105,0,10902,1,[],CONNECTED,SYSTEM_HEALTH,167.8094687461853,1,0,1,108,2026-03-28 18:37:20
105,0,11213,1,[],CONNECTED,SYSTEM_HEALTH,163.38182854652405,1,0,0,108,2026-03-28 18:40:06
105,0,11525,2,[],CONNECTED,SYSTEM_HEALTH,153.2108438014984,0,0,0,108,2026-03-28 18:42:51
105,0,11832,2,[],CONNECTED,SYSTEM_HEALTH,152.60339832305908,0,0,0,108,2026-03-28 18:45:28
105,0,12010,2,[],CONNECTED,SYSTEM_HEALTH,152.60339832305908,1,0,1,108,2026-03-28 18:48:02
105,0,12325,2,[],CONNECTED,SYSTEM_HEALTH,156.21685433387756,1,0,0,108,2026-03-28 18:50:53
105,0,12654,2,[],CONNECTED,SYSTEM_HEALTH,164.54844307899475,1,0,0,108,2026-03-28 18:53:41
105,0,12976,2,[],CONNECTED,SYSTEM_HEALTH,163.68487524986267,1,0,0,108,2026-03-28 18:56:38
105,0,13301,3,[],CONNECTED,SYSTEM_HEALTH,171.88452196121216,0,0,2,108,2026-03-28 18:59:26
105,0,13619,3,[],CONNECTED,SYSTEM_HEALTH,152.89435625076294,0,0,2,108,2026-03-28 19:02:10
105,0,13925,3,[],CONNECTED,SYSTEM_HEALTH,150.1354706287384,0,0,0,108,2026-03-28 19:04:45
104,0,14210,3,[],CONNECTED,SYSTEM_HEALTH,107.14198589324951,0,0,1,108,2026-03-28 19:06:37
104,0,14385,3,[],CONNECTED,SYSTEM_HEALTH,104.2686755657196,0,0,1,108,2026-03-28 19:08:26
104,0,14679,3,[],CONNECTED,SYSTEM_HEALTH,126.44149708747864,0,0,1,108,2026-03-28 19:10:38
104,0,14964,3,[],CONNECTED,SYSTEM_HEALTH,104.23616743087769,0,0,0,108,2026-03-28 19:12:27
104,0,15257,3,[],CONNECTED,SYSTEM_HEALTH,152.82821369171143,0,0,0,108,2026-03-28 19:15:05
104,0,15567,3,[],CONNECTED,SYSTEM_HEALTH,153.10737109184265,0,0,0,108,2026-03-28 19:17:43
104,0,15739,3,[],CONNECTED,SYSTEM_HEALTH,151.6937997341156,0,0,0,108,2026-03-28 19:20:20
104,0,16054,3,[],CONNECTED,SYSTEM_HEALTH,152.90456080436707,0,0,2,108,2026-03-28 19:22:58
104,0,16369,3,[],CONNECTED,SYSTEM_HEALTH,146.29593634605408,0,0,1,108,2026-03-28 19:25:29
104,0,16662,3,[],CONNECTED,SYSTEM_HEALTH,134.40187859535217,0,0,0,108,2026-03-28 19:27:48
104,0,16949,3,[],CONNECTED,SYSTEM_HEALTH,136.69717836380005,0,0,0,108,2026-03-28 19:30:10
104,0,17231,3,[],CONNECTED,SYSTEM_HEALTH,108.4654631614685,0,0,0,108,2026-03-28 19:32:04
104,0,17391,3,[],CONNECTED,SYSTEM_HEALTH,102.46649408340454,0,0,0,108,2026-03-28 19:33:51
104,0,17685,3,[],CONNECTED,SYSTEM_HEALTH,116.52734756469727,0,0,0,108,2026-03-28 19:35:52
104,0,17986,3,[],CONNECTED,SYSTEM_HEALTH,116.52734756469727,1,0,3,108,2026-03-28 19:37:47
104,0,18271,3,[],CONNECTED,SYSTEM_HEALTH,118.21109437942505,1,0,1,108,2026-03-28 19:39:58
104,0,18271,3,[],CONNECTED,SYSTEM_HEALTH,123.78222799301147,1,0,1,108,2026-03-28 19:40:05
104,0,18572,3,[],CONNECTED,SYSTEM_HEALTH,123.78222799301147,1,0,1,108,2026-03-28 19:42:37
104,0,18875,3,[],CONNECTED,SYSTEM_HEALTH,153.6193766593933,1,0,1,108,2026-03-28 19:45:21
104,0,19181,3,[],CONNECTED,SYSTEM_HEALTH,159.0962839126587,1,0,2,108,2026-03-28 19:47:58
104,0,19181,3,[],CONNECTED,SYSTEM_HEALTH,151.97407388687134,1,0,2,108,2026-03-28 19:48:05
104,0,19491,3,[],CONNECTED,SYSTEM_HEALTH,151.97407388687134,1,0,2,108,2026-03-28 19:50:42
104,0,19671,3,[],CONNECTED,SYSTEM_HEALTH,159.1761703491211,1,0,0,108,2026-03-28 19:53:20
104,0,19981,3,[],CONNECTED,SYSTEM_HEALTH,152.49566864967346,1,0,0,108,2026-03-28 19:55:58
104,0,19981,3,[],CONNECTED,SYSTEM_HEALTH,153.322518825531,1,0,0,108,2026-03-28 19:56:04
104,0,20292,3,[],CONNECTED,SYSTEM_HEALTH,153.322518825531,1,0,0,108,2026-03-28 19:58:36
104,0,20586,3,[],CONNECTED,SYSTEM_HEALTH,152.89877820014954,2,0,2,108,2026-03-28 20:00:39
104,0,20872,3,[],CONNECTED,SYSTEM_HEALTH,120.6928870677948,3,0,3,108,2026-03-28 20:02:42
