action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_closed,XAG-USDT-SWAP,0.0,0.0,3264.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 04:00:57,20260315_031024_XAG-USDT-SWAP_long
CLOSE,XAG-USDT-SWAP,0.0,82.2,3264.0,,ATR стоп 2.0N,long,True,2026-03-15 04:00:57,20260315_031024_XAG-USDT-SWAP_long
position_closed,BCH-USDT-SWAP,0.0,0.0,57.67,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-15 04:06:36,20260315_032537_BCH-USDT-SWAP_short
CLOSE,BCH-USDT-SWAP,0.0,463.9,57.67,,ATR стоп 2.0N,short,True,2026-03-15 04:06:36,20260315_032537_BCH-USDT-SWAP_short
position_opened,CELO-USDT-SWAP,0.0,0.0674,40111.0,,,short,True,2026-03-15 04:15:38,20260315_041538_CELO-USDT-SWAP_short
OPEN,CELO-USDT-SWAP,0.0,0.0674,40111.0,,Первичный вход,short,True,2026-03-15 04:15:38,20260315_041538_CELO-USDT-SWAP_short
position_opened,CELO-USDT-SWAP,0.0,0.0674,39646.0,,,short,True,2026-03-15 04:16:13,20260315_041612_CELO-USDT-SWAP_short
OPEN,CELO-USDT-SWAP,0.0,0.0674,39646.0,,Первичный вход,short,True,2026-03-15 04:16:13,20260315_041612_CELO-USDT-SWAP_short
close_pending_exchange,CELO-USDT-SWAP,0.0,0.0,0.0,,,short,True,2026-03-15 04:17:26,20260315_041612_CELO-USDT-SWAP_short
close_pending_exchange,CELO-USDT-SWAP,0.0,0.0,0.0,,,short,True,2026-03-15 04:19:13,20260315_041612_CELO-USDT-SWAP_short
position_closed,CELO-USDT-SWAP,0.0,0.0,79757.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-15 04:21:28,20260315_041612_CELO-USDT-SWAP_short
CLOSE,CELO-USDT-SWAP,0.0,0.0734,79757.0,,Канальный выход 10 свечей,short,True,2026-03-15 04:21:28,20260315_041612_CELO-USDT-SWAP_short
position_opened,1INCH-USDT-SWAP,0.0,0.0964,27801.0,,,short,True,2026-03-15 04:25:45,20260315_042544_1INCH-USDT-SWAP_short
OPEN,1INCH-USDT-SWAP,0.0,0.0964,27801.0,,Первичный вход,short,True,2026-03-15 04:25:45,20260315_042544_1INCH-USDT-SWAP_short
