early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.199468,DOT-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.263298,2.0,0.199468,-0.09970089730809428,long,0,20260321_194150_DOT-USDT-SWAP_long,1
False,0.0,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,0.96691,13.0,0.0,-0.23635582294800664,short,0,20260321_192018_BCH-USDT-SWAP_short,0
False,0.404531,OP-USDT-SWAP,pre_close:Канальный выход 20 свечей,2.022654,11.0,0.404531,-0.4199588603334979,long,4,20260321_183510_OP-USDT-SWAP_long,2
False,0.126981,LDO-USDT-SWAP,pre_close:ATR стоп 2.0N,1.207156,2.0,0.126981,-0.23990678256961911,long,0,20260321_190131_LDO-USDT-SWAP_long,0
False,0.0,ARB-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.590457,0.0,0.0,0.0,long,0,20260321_190135_ARB-USDT-SWAP_long,0
False,0.446713,INJ-USDT-SWAP,pre_close:ATR стоп 2.0N,1.754946,10.75,0.446713,-0.1910219675262728,long,1,20260321_183021_INJ-USDT-SWAP_long,1
False,0.303958,THETA-USDT-SWAP,pre_close:ATR стоп 2.0N,1.102994,14.5,0.303958,-0.41824214831400464,long,0,20260321_183730_THETA-USDT-SWAP_long,1
False,3.313763,THETA-USDT-SWAP,pre_close:ATR стоп 2.0N,1.195964,14.5,3.313763,-0.5517175333918083,long,0,20260321_183523_THETA-USDT-SWAP_long,0
False,0.0,ETC-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.170546,0.0,0.01446,0.014459887918230491,long,0,20260321_183518_ETC-USDT-SWAP_long,0
False,0.0,LQTY-USDT-SWAP,STOP_HEALTH_CONFIRMED,2.494546,6.25,0.0,0.03205531174279484,long,0,20260321_183024_LQTY-USDT-SWAP_long,0
False,0.0,ARB-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.0,0.0,0.0,0.0,long,0,20260321_183018_ARB-USDT-SWAP_long,0
False,0.240346,YFI-USDT-SWAP,pre_close:ATR стоп 2.0N,1.4442,15.25,0.240346,-0.4724908198619986,short,2,20260321_180436_YFI-USDT-SWAP_short,0
