duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
206,False,0.199468,weak,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DOT-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.263298,5.9375,2.0,0.199468,0.9375,hurt,-0.04985,-4.548900000000845,-0.09970089730809428,long,-0.0999,1,0,0,20260321_194150_DOT-USDT-SWAP_long,-0.499834,0.9375,1,2
1064,False,0.0,unknown,Turtle 55,0.0,stopout_cooldown,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,0.96691,4.285714,13.0,0.0,0.0,no_pyramid,-0.236356,-5.352600000000111,-0.23635582294800664,short,0.2,5,0,1,20260321_192018_BCH-USDT-SWAP_short,0.0,0.0,0,1
2938,False,0.404531,weak,Turtle 55,-1.949644,канальный_выход_20_свечей,OP-USDT-SWAP,pre_close:Канальный выход 20 свечей,2.022654,3.536068,11.0,0.404531,0.707214,hurt,-0.139986,-29.037420000004044,-0.4199588603334979,long,-0.222883,5,4,0,20260321_183510_OP-USDT-SWAP_long,-1.038138,0.707214,2,3
996,False,0.126981,weak,Turtle 55,0.0,stopout_cooldown,LDO-USDT-SWAP,pre_close:ATR стоп 2.0N,1.207156,5.322481,2.0,0.126981,0.559872,no_pyramid,-0.239907,-5.183900000001551,-0.23990678256961911,long,-0.933587,1,0,0,20260321_190131_LDO-USDT-SWAP_long,-1.889312,0.559872,0,1
81,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ARB-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.590457,4.705882,0.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,long,0.2,0,0,0,20260321_190135_ARB-USDT-SWAP_long,0.0,0.0,0,1
923,False,0.446713,normal,Turtle 55,-0.923077,stopout_cooldown,INJ-USDT-SWAP,pre_close:ATR стоп 2.0N,1.754946,5.339806,10.75,0.446713,1.359223,hurt,-0.095511,-8.68080000000033,-0.1910219675262728,long,0.14343,4,1,1,20260321_183021_INJ-USDT-SWAP_long,-0.427617,1.359223,1,2
200,False,0.303958,weak,Turtle 20,0.0,stopout_cooldown,THETA-USDT-SWAP,pre_close:ATR стоп 2.0N,1.102994,3.420916,14.5,0.303958,0.94272,hurt,-0.209121,-18.97000000000417,-0.41824214831400464,long,-0.625592,6,0,1,20260321_183730_THETA-USDT-SWAP_long,-1.375987,0.94272,1,2
110,False,3.313763,strong,Turtle 20,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,THETA-USDT-SWAP,pre_close:ATR стоп 2.0N,1.195964,3.712752,14.5,3.313763,10.287248,no_pyramid,-0.551718,-12.444000000002923,-0.5517175333918083,long,0.100104,6,0,1,20260321_183523_THETA-USDT-SWAP_long,-0.166493,10.287248,0,1
81,False,0.0,weak,Turtle 20,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ETC-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.170546,2.469494,0.0,0.01446,0.030506,no_pyramid,0.01446,0.32799999999990626,0.014459887918230491,long,0.799995,0,0,0,20260321_183518_ETC-USDT-SWAP_long,0.999992,0.030506,0,1
101,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,LQTY-USDT-SWAP,STOP_HEALTH_CONFIRMED,2.494546,8.345145,6.25,0.0,0.0,no_pyramid,0.032055,0.7207999999994156,0.03205531174279484,long,0.2,3,0,0,20260321_183024_LQTY-USDT-SWAP_long,0.0,0.0,0,1
59,False,0.0,unknown,Turtle 55,0.0,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ARB-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,1.0,2.777778,0.0,0.0,0.0,no_pyramid,0.0,0.0,0.0,long,0.2,0,0,0,20260321_183018_ARB-USDT-SWAP_long,0.0,0.0,0,1
1368,False,0.240346,weak,Turtle 55,-4.832245,stopout_cooldown,YFI-USDT-SWAP,pre_close:ATR стоп 2.0N,1.4442,3.628068,15.25,0.240346,0.603789,no_pyramid,-0.472491,-10.94778999999986,-0.4724908198619986,short,-0.779527,6,2,1,20260321_180436_YFI-USDT-SWAP_short,-1.965878,0.603789,0,1
15,False,1.797731,strong,Turtle 20,0.0,stopout_cooldown,1INCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.482732,7.005824,8.5,1.797731,8.494176,no_pyramid,-0.212875,-4.766599999990814,-0.2128754309834636,short,0.128952,3,0,1,20260321_175533_1INCH-USDT-SWAP_short,-0.118413,8.494176,0,1
