atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.00012,0.833333,0.4,0.833333,0.09465,2.083333,0.416667,0.833333,0.0949,0.09465,minimal,0.09455,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 20,5m,2026-03-21 09:50:59
0.55,2.727273,0.681818,0.727273,467.2,8.0,0.181818,0.727273,471.6,467.2,minimal,466.8,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 55,5m,2026-03-21 10:05:19
0.0,0.246914,1.0,0.200639,3.42e-06,4.938272,0.246914,0.200639,3.44e-06,3.42e-06,minimal,3.42e-06,breakout_quality,True,PEPE-USDT-SWAP,short,Turtle 20,5m,2026-03-21 11:43:13
0.0018,2.222222,1.0,2.073346,2.514,7.777778,1.111111,2.073346,2.514,2.5,minimal,2.51773202,breakout_quality,True,ICP-USDT-SWAP,long,Turtle 55,5m,2026-03-21 11:55:24
0.0088,3.068182,0.964286,1.931818,9.136,4.545455,1.931818,1.931818,9.136,9.096,minimal,9.153,breakout_quality,True,LINK-USDT-SWAP,long,Turtle 55,5m,2026-03-21 12:05:09
0.565,0.176991,0.5,0.530973,469.4,6.017699,0.176991,0.530973,469.4,466.0,minimal,469.7,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:06:39
0.00335,2.089552,1.0,0.895522,3.104,5.970149,0.597015,0.895522,3.104,3.084,minimal,3.107,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:06:43
0.092,2.608696,0.827586,2.128865,111.68,5.217391,0.543478,2.128865,111.68,111.2,minimal,111.8758556,breakout_quality,True,AAVE-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:06:47
4.85e-06,0.206186,1.0,2.012287,0.004185,7.835052,0.618557,2.012287,0.004185,0.004147,minimal,0.00419476,breakout_quality,True,ZIL-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:15:06
4.85e-06,0.206186,1.0,0.61207,0.004185,7.835052,0.618557,0.61207,0.004185,0.004147,minimal,0.00418797,breakout_quality,True,ZIL-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:17:38
4.85e-06,0.206186,1.0,0.361932,0.004185,7.835052,0.618557,0.361932,0.004185,0.004147,minimal,0.00418676,breakout_quality,True,ZIL-USDT-SWAP,long,Turtle 20,5m,2026-03-21 12:19:14
0.0335,1.19403,1.0,0.895522,19.18,5.074627,0.597015,0.895522,19.35,19.18,minimal,19.15,breakout_quality,True,COMP-USDT-SWAP,short,Turtle 55,5m,2026-03-21 12:40:13
1.05e-05,1.904762,1.0,3.714419,0.01094,51.428571,0.952381,3.714419,0.01148,0.01094,minimal,0.010901,breakout_quality,True,GMT-USDT-SWAP,short,Turtle 55,5m,2026-03-21 12:48:12
1.05e-05,1.904762,1.0,3.761963,0.01094,51.428571,0.952381,3.761963,0.01148,0.01094,minimal,0.0109005,breakout_quality,True,GMT-USDT-SWAP,short,Turtle 55,5m,2026-03-21 12:48:58
0.004085,1.370869,0.708861,0.708216,0.5901,7.148103,0.220318,0.708216,0.6193,0.5901,minimal,0.58720694,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-21 15:05:20
71.975,1.092046,0.829989,0.919408,70625.0,3.473428,0.989232,0.919408,70625.0,70375.0,minimal,70691.1744186,breakout_quality,True,BTC-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:05:23
0.096,2.5,1.0,1.163275,111.46,3.229167,1.25,1.163275,111.46,111.15,minimal,111.5716744,breakout_quality,True,AAVE-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:10:31
0.00385,2.077922,0.8,0.514075,4.796,3.636364,1.038961,0.514075,4.796,4.782,minimal,4.79797919,breakout_quality,True,AUCTION-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:15:20
0.00385,2.077922,0.8,1.038961,4.796,3.636364,1.038961,-1.038961,4.796,4.782,minimal,4.792,breakout_quality,True,AUCTION-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:16:57
0.0071,1.690141,0.923077,0.0,9.106,2.676056,0.422535,0.0,9.106,9.087,minimal,9.106,breakout_quality,True,LINK-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:25:17
0.000113,1.415929,1.0,1.5044,0.16531,4.336283,1.150442,1.5044,0.16531,0.16482,minimal,0.16548,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:30:33
0.000113,1.415929,1.0,0.176991,0.16531,4.336283,1.150442,0.176991,0.16531,0.16482,minimal,0.16533,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 20,5m,2026-03-21 15:32:37
0.038,2.105263,1.0,0.789474,55.93,16.052632,0.789474,0.789474,56.54,55.93,minimal,55.9,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 55,5m,2026-03-21 15:35:31
0.0001015,0.8867,0.5625,0.985222,0.06445,3.940887,0.394089,0.985222,0.06485,0.06445,minimal,0.06435,breakout_quality,True,CFX-USDT-SWAP,short,Turtle 20,5m,2026-03-21 15:35:35
0.038,2.105263,1.0,1.578947,55.93,16.052632,0.789474,-1.578947,56.54,55.93,minimal,55.99,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 55,5m,2026-03-21 15:38:38
0.002125,0.847059,0.692308,0.462978,1.3088,7.152941,0.752941,0.462978,1.324,1.3088,minimal,1.30781617,breakout_quality,True,NEAR-USDT-SWAP,short,Turtle 55,5m,2026-03-21 15:45:24
0.225,0.888889,1.0,0.0,643.9,9.777778,0.444444,0.0,643.9,641.7,minimal,643.9,breakout_quality,True,BNB-USDT-SWAP,long,Turtle 55,5m,2026-03-21 15:45:28
0.00145,2.068966,0.6,1.975924,0.912,9.655172,0.689655,1.975924,0.912,0.898,minimal,0.91486509,breakout_quality,True,FIL-USDT-SWAP,long,Turtle 55,5m,2026-03-21 16:15:31
0.1005,1.691542,1.0,0.107919,90.16,3.681592,0.597015,0.107919,90.16,89.79,minimal,90.17084587,breakout_quality,True,SOL-USDT-SWAP,long,Turtle 20,5m,2026-03-21 16:20:26
0.165,1.272727,1.0,0.363575,111.67,4.060606,0.727273,0.363575,111.67,111.0,minimal,111.7299898,breakout_quality,True,AAVE-USDT-SWAP,long,Turtle 20,5m,2026-03-21 16:20:31
0.00115,1.73913,1.0,5.186618,2.22,18.26087,0.869565,5.186618,2.241,2.22,minimal,2.21403539,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:25:14
0.00695,2.158273,0.789474,0.431529,9.092,2.589928,0.57554,0.431529,9.11,9.092,minimal,9.08900088,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 20,5m,2026-03-21 16:25:17
2.34,0.982906,1.0,2.109108,2685.4,7.905983,0.982906,2.109108,2703.9,2685.4,minimal,2680.46468631,breakout_quality,True,YFI-USDT-SWAP,short,Turtle 20,5m,2026-03-21 16:25:21
0.00115,1.73913,1.0,4.322014,2.22,18.26087,0.869565,4.322014,2.241,2.22,minimal,2.21502968,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:26:28
0.00115,1.73913,1.0,5.269386,2.22,18.26087,0.869565,5.269386,2.241,2.22,minimal,2.21394021,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:27:23
0.00051,1.568627,1.0,0.887948,0.95939,15.960784,0.843137,0.887948,0.96753,0.95939,minimal,0.95893715,breakout_quality,True,SUI-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:35:34
0.00135,0.740741,1.0,1.481481,1.489,3.703704,0.740741,1.481481,1.494,1.489,minimal,1.487,breakout_quality,True,DOT-USDT-SWAP,short,Turtle 20,5m,2026-03-21 16:35:37
0.0168,0.77381,1.0,0.488958,9.084,11.25,0.119048,0.488958,9.273,9.084,minimal,9.0757855,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:40:21
3e-08,0.31746,1.0,0.634921,2.955e-05,10.47619,0.31746,0.634921,2.988e-05,2.955e-05,minimal,2.953e-05,breakout_quality,True,FLOKI-USDT-SWAP,short,Turtle 55,5m,2026-03-21 16:40:24
0.003,2.0,1.0,1.154373,0.918,7.333333,0.666667,1.154373,0.918,0.896,minimal,0.92146312,breakout_quality,True,FIL-USDT-SWAP,long,Turtle 55,5m,2026-03-21 17:10:24
0.001625,0.492308,0.181818,0.340324,1.3112,4.738462,0.369231,0.340324,1.3112,1.3035,minimal,1.31175303,breakout_quality,True,NEAR-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:10:27
0.00065,2.461538,1.0,0.615385,0.4708,4.615385,0.923077,-0.615385,0.4708,0.4678,minimal,0.4704,breakout_quality,True,MASK-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:10:30
0.000595,0.504202,1.0,0.692129,0.2793,8.907563,0.336134,0.692129,0.2793,0.274,minimal,0.27971182,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:10:33
0.00065,2.461538,1.0,2.206067,0.4708,4.615385,0.923077,-2.206067,0.4708,0.4678,minimal,0.46936606,breakout_quality,True,MASK-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:14:47
0.0,2.608696,0.631579,2.779503,3.41e-06,3.478261,2.173913,2.779503,3.41e-06,3.4e-06,minimal,3.43e-06,breakout_quality,True,PEPE-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:15:14
3e-08,2.608696,0.5625,2.810499,2.967e-05,4.057971,2.318841,2.810499,2.967e-05,2.953e-05,minimal,2.977e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:15:17
0.0175,1.142857,0.5,1.142857,19.23,4.0,0.571429,1.142857,19.23,19.16,minimal,19.25,breakout_quality,True,COMP-USDT-SWAP,long,Turtle 20,5m,2026-03-21 17:15:20
