available_after_bans,cache_errors,cache_fetch_count,closed_trades,event,loop_duration_sec,open_positions,signals_blocked,signals_found,symbols_scanned,ts
112,0,0,0,SYSTEM_HEALTH,0.0,2,0,0,112,2026-03-21 09:47:15
112,3,0,0,SYSTEM_HEALTH,27.830440998077393,2,0,0,112,2026-03-21 09:48:01
112,8,214,0,SYSTEM_HEALTH,20.521240711212158,2,0,0,112,2026-03-21 09:49:10
112,11,411,0,SYSTEM_HEALTH,21.54071593284607,2,0,0,112,2026-03-21 09:50:03
112,12,411,0,SYSTEM_HEALTH,30.0940523147583,3,0,1,112,2026-03-21 09:51:02
112,12,617,0,SYSTEM_HEALTH,17.99108386039734,3,0,0,112,2026-03-21 09:52:01
112,15,815,0,SYSTEM_HEALTH,18.63603901863098,3,0,0,112,2026-03-21 09:53:11
112,19,1006,0,SYSTEM_HEALTH,24.120722770690918,3,0,0,112,2026-03-21 09:54:06
112,19,1006,0,SYSTEM_HEALTH,20.68675661087036,3,0,0,112,2026-03-21 09:55:01
112,19,1195,0,SYSTEM_HEALTH,28.772541999816895,3,0,0,112,2026-03-21 09:56:05
112,20,1385,0,SYSTEM_HEALTH,19.134803533554077,3,0,0,112,2026-03-21 09:57:05
112,24,1570,0,SYSTEM_HEALTH,21.05735492706299,3,0,0,112,2026-03-21 09:58:05
112,26,1747,0,SYSTEM_HEALTH,19.771486520767212,3,0,0,112,2026-03-21 09:59:04
112,32,1747,0,SYSTEM_HEALTH,29.859447717666626,3,0,0,112,2026-03-21 10:00:03
112,32,1932,0,SYSTEM_HEALTH,10.982354164123535,3,0,0,112,2026-03-21 10:01:05
112,37,2126,0,SYSTEM_HEALTH,10.744405269622803,3,0,0,112,2026-03-21 10:02:03
112,39,2304,0,SYSTEM_HEALTH,11.077954530715942,3,0,0,112,2026-03-21 10:03:00
112,40,2486,0,SYSTEM_HEALTH,11.05653691291809,3,0,0,112,2026-03-21 10:04:04
112,41,2486,0,SYSTEM_HEALTH,17.78222370147705,3,0,0,112,2026-03-21 10:05:00
110,41,2666,0,SYSTEM_HEALTH,17.29709553718567,4,0,0,112,2026-03-21 10:06:05
110,42,2845,0,SYSTEM_HEALTH,9.937743663787842,4,0,0,112,2026-03-21 10:07:02
110,46,3030,0,SYSTEM_HEALTH,10.013264656066895,4,0,0,112,2026-03-21 10:08:02
110,47,3211,0,SYSTEM_HEALTH,9.815240621566772,4,0,0,112,2026-03-21 10:09:06
110,543,3421,0,SYSTEM_HEALTH,17.504103899002075,1,0,0,112,2026-03-21 11:42:44
109,545,3480,0,SYSTEM_HEALTH,17.504103899002075,2,0,4,112,2026-03-21 11:43:13
108,547,3480,0,SYSTEM_HEALTH,22.77172565460205,2,0,0,112,2026-03-21 11:44:04
108,549,3672,0,SYSTEM_HEALTH,23.37895107269287,2,0,0,112,2026-03-21 11:45:00
107,551,3854,1,SYSTEM_HEALTH,42.1513671875,1,0,0,112,2026-03-21 11:46:10
107,553,4033,1,SYSTEM_HEALTH,24.445754528045654,1,0,0,112,2026-03-21 11:47:08
107,554,4033,1,SYSTEM_HEALTH,21.997363090515137,1,0,0,112,2026-03-21 11:48:04
107,557,4209,1,SYSTEM_HEALTH,19.57638168334961,1,0,0,112,2026-03-21 11:49:02
107,559,4384,1,SYSTEM_HEALTH,21.036134481430054,1,0,0,112,2026-03-21 11:50:21
107,563,4562,2,SYSTEM_HEALTH,22.12408971786499,0,0,0,112,2026-03-21 11:51:22
107,567,4732,2,SYSTEM_HEALTH,21.68445873260498,0,0,0,112,2026-03-21 11:52:16
107,570,4902,2,SYSTEM_HEALTH,23.88610601425171,0,0,0,112,2026-03-21 11:53:12
107,572,4902,2,SYSTEM_HEALTH,22.214863300323486,0,0,0,112,2026-03-21 11:54:06
107,574,5241,2,SYSTEM_HEALTH,23.397914171218872,1,0,1,112,2026-03-21 11:55:24
107,574,5241,2,SYSTEM_HEALTH,23.992255449295044,1,0,0,112,2026-03-21 11:56:01
107,578,5420,2,SYSTEM_HEALTH,9.90334153175354,1,0,0,112,2026-03-21 11:57:03
107,581,5590,2,SYSTEM_HEALTH,12.087774276733398,1,0,0,112,2026-03-21 11:58:00
107,582,5769,2,SYSTEM_HEALTH,13.811891078948975,1,0,0,112,2026-03-21 11:59:06
107,582,5769,2,SYSTEM_HEALTH,13.846245288848877,1,0,0,112,2026-03-21 12:00:01
107,584,5946,2,SYSTEM_HEALTH,10.47377872467041,1,0,0,112,2026-03-21 12:01:02
107,586,6120,2,SYSTEM_HEALTH,11.095013618469238,1,0,0,112,2026-03-21 12:02:07
107,586,6299,2,SYSTEM_HEALTH,11.502236127853394,1,0,0,112,2026-03-21 12:03:01
107,587,6476,2,SYSTEM_HEALTH,9.906795501708984,1,0,0,112,2026-03-21 12:04:00
107,589,6648,2,SYSTEM_HEALTH,10.482343435287476,2,0,2,112,2026-03-21 12:05:09
107,590,6827,2,SYSTEM_HEALTH,10.482343435287476,2,0,2,112,2026-03-21 12:06:15
107,591,6827,2,SYSTEM_HEALTH,30.82768416404724,5,0,3,112,2026-03-21 12:07:02
107,593,7013,2,SYSTEM_HEALTH,13.54734468460083,5,0,0,112,2026-03-21 12:08:02
107,596,7190,2,SYSTEM_HEALTH,13.139452457427979,5,0,0,112,2026-03-21 12:09:00
107,597,7371,2,SYSTEM_HEALTH,16.211565494537354,5,0,0,112,2026-03-21 12:10:01
107,598,7545,2,SYSTEM_HEALTH,30.361095190048218,5,0,0,112,2026-03-21 12:11:00
107,599,7727,2,SYSTEM_HEALTH,27.268057107925415,5,0,0,112,2026-03-21 12:12:09
107,604,7727,2,SYSTEM_HEALTH,13.441669225692749,4,0,0,112,2026-03-21 12:13:08
107,606,7907,2,SYSTEM_HEALTH,11.744541645050049,4,0,0,112,2026-03-21 12:14:04
107,607,8079,2,SYSTEM_HEALTH,16.03561496734619,5,0,1,112,2026-03-21 12:15:06
107,608,8256,2,SYSTEM_HEALTH,14.571496725082397,5,0,0,112,2026-03-21 12:16:01
107,613,8430,3,SYSTEM_HEALTH,8.817329406738281,2,0,0,112,2026-03-21 12:17:01
107,615,8609,4,SYSTEM_HEALTH,11.85797667503357,2,0,0,112,2026-03-21 12:18:04
107,617,8785,5,SYSTEM_HEALTH,18.676260709762573,1,0,0,112,2026-03-21 12:19:00
107,619,8785,5,SYSTEM_HEALTH,9.703230381011963,2,0,0,112,2026-03-21 12:20:09
107,622,8963,6,SYSTEM_HEALTH,9.816712617874146,1,0,0,112,2026-03-21 12:21:03
107,624,9137,6,SYSTEM_HEALTH,9.923405408859253,1,0,0,112,2026-03-21 12:22:01
107,624,9313,6,SYSTEM_HEALTH,10.12810730934143,1,0,0,112,2026-03-21 12:23:05
107,625,9491,6,SYSTEM_HEALTH,11.425596237182617,1,0,0,112,2026-03-21 12:24:00
107,628,9665,6,SYSTEM_HEALTH,13.310343265533447,1,0,0,112,2026-03-21 12:25:00
107,629,9838,6,SYSTEM_HEALTH,13.482659339904785,1,0,0,112,2026-03-21 12:26:04
107,630,9838,6,SYSTEM_HEALTH,10.678719758987427,1,0,0,112,2026-03-21 12:27:03
107,635,10014,7,SYSTEM_HEALTH,34.450215101242065,0,0,0,112,2026-03-21 12:28:23
107,635,10190,7,SYSTEM_HEALTH,8.420711278915405,0,0,0,112,2026-03-21 12:29:04
107,635,10369,7,SYSTEM_HEALTH,8.904308557510376,0,0,0,112,2026-03-21 12:30:14
107,635,10542,7,SYSTEM_HEALTH,8.74570894241333,0,0,0,112,2026-03-21 12:31:10
107,635,10717,7,SYSTEM_HEALTH,8.868365287780762,0,0,0,112,2026-03-21 12:32:06
107,635,10892,7,SYSTEM_HEALTH,8.850461959838867,0,0,0,112,2026-03-21 12:33:03
107,635,11069,7,SYSTEM_HEALTH,9.349812984466553,0,0,0,112,2026-03-21 12:34:12
107,635,11246,7,SYSTEM_HEALTH,8.975751161575317,0,0,0,112,2026-03-21 12:35:08
107,636,11419,7,SYSTEM_HEALTH,9.757206678390503,0,0,0,112,2026-03-21 12:36:03
107,637,11593,7,SYSTEM_HEALTH,9.229118347167969,0,0,0,112,2026-03-21 12:37:05
107,638,11772,7,SYSTEM_HEALTH,11.135332345962524,0,0,0,112,2026-03-21 12:38:09
107,641,11772,7,SYSTEM_HEALTH,11.118086099624634,0,0,0,112,2026-03-21 12:39:12
107,642,11950,7,SYSTEM_HEALTH,9.559814453125,1,0,2,112,2026-03-21 12:40:13
107,642,12129,7,SYSTEM_HEALTH,9.559814453125,1,0,2,112,2026-03-21 12:41:41
107,642,12335,8,SYSTEM_HEALTH,103.43345928192139,0,0,0,112,2026-03-21 12:42:53
107,642,12335,8,SYSTEM_HEALTH,0.03307628631591797,0,0,0,112,2026-03-21 12:43:03
107,648,12687,8,SYSTEM_HEALTH,24.11754059791565,0,0,0,112,2026-03-21 12:44:27
107,652,12687,8,SYSTEM_HEALTH,23.543003797531128,0,0,0,112,2026-03-21 12:45:24
107,652,12861,8,SYSTEM_HEALTH,23.1733717918396,0,0,0,112,2026-03-21 12:46:21
107,655,13037,8,SYSTEM_HEALTH,22.418800115585327,0,0,0,112,2026-03-21 12:47:15
107,656,13213,8,SYSTEM_HEALTH,24.36644458770752,1,0,1,112,2026-03-21 12:48:12
107,656,13213,8,SYSTEM_HEALTH,39.89274597167969,1,0,1,112,2026-03-21 12:49:09
107,657,13394,8,SYSTEM_HEALTH,24.141032695770264,0,0,0,112,2026-03-21 12:50:11
107,658,13567,8,SYSTEM_HEALTH,22.275856971740723,0,0,0,112,2026-03-21 12:51:07
107,662,13738,8,SYSTEM_HEALTH,24.68549871444702,0,0,0,112,2026-03-21 12:52:04
107,662,13738,8,SYSTEM_HEALTH,23.889073133468628,0,0,0,112,2026-03-21 12:53:02
107,664,14080,8,SYSTEM_HEALTH,23.94917321205139,0,0,0,112,2026-03-21 12:54:28
107,665,14080,8,SYSTEM_HEALTH,23.99414348602295,0,0,0,112,2026-03-21 12:55:27
107,668,14251,8,SYSTEM_HEALTH,25.770753622055054,0,0,0,112,2026-03-21 12:56:27
107,670,14417,8,SYSTEM_HEALTH,11.813833713531494,0,0,0,112,2026-03-21 12:57:12
107,1180,15710,8,SYSTEM_HEALTH,7.026102542877197,0,0,0,112,2026-03-21 14:47:00
107,1187,15844,8,SYSTEM_HEALTH,23.65060067176819,0,0,0,112,2026-03-21 14:48:22
107,1190,16012,8,SYSTEM_HEALTH,20.616743803024292,0,0,0,112,2026-03-21 14:49:16
107,1193,16012,8,SYSTEM_HEALTH,20.003257274627686,0,0,0,112,2026-03-21 14:50:09
107,1198,16180,8,SYSTEM_HEALTH,23.885923862457275,0,0,0,112,2026-03-21 14:51:06
107,1200,16349,8,SYSTEM_HEALTH,23.50853133201599,0,0,0,112,2026-03-21 14:52:02
107,1201,16522,8,SYSTEM_HEALTH,24.739746809005737,0,0,0,112,2026-03-21 14:53:01
107,1207,16690,8,SYSTEM_HEALTH,23.39530658721924,0,0,0,112,2026-03-21 14:54:22
107,1209,16862,8,SYSTEM_HEALTH,23.121559619903564,0,0,0,112,2026-03-21 14:55:18
107,1215,17028,8,SYSTEM_HEALTH,20.636913299560547,0,0,0,112,2026-03-21 14:56:12
107,1216,17028,8,SYSTEM_HEALTH,23.68000626564026,0,0,0,112,2026-03-21 14:57:09
107,1219,17198,8,SYSTEM_HEALTH,23.793665170669556,0,0,0,112,2026-03-21 14:58:07
107,1222,17361,8,SYSTEM_HEALTH,21.176759719848633,0,0,0,112,2026-03-21 14:59:00
107,1228,17532,8,SYSTEM_HEALTH,10.251373529434204,0,0,0,112,2026-03-21 15:00:08
107,1229,17706,8,SYSTEM_HEALTH,9.5059974193573,0,0,0,112,2026-03-21 15:01:11
107,1229,17886,8,SYSTEM_HEALTH,10.353185892105103,0,0,0,112,2026-03-21 15:02:13
107,1229,17886,8,SYSTEM_HEALTH,9.68678879737854,0,0,0,112,2026-03-21 15:03:00
107,1229,18060,8,SYSTEM_HEALTH,10.55818510055542,0,0,0,112,2026-03-21 15:04:03
107,1230,18238,8,SYSTEM_HEALTH,10.745622634887695,0,0,0,112,2026-03-21 15:05:06
107,1230,18412,8,SYSTEM_HEALTH,14.319372415542603,2,0,0,112,2026-03-21 15:06:02
107,1231,18588,8,SYSTEM_HEALTH,10.627557039260864,2,0,0,112,2026-03-21 15:07:01
107,1237,18761,8,SYSTEM_HEALTH,14.135193347930908,2,0,0,112,2026-03-21 15:08:00
107,1238,18937,8,SYSTEM_HEALTH,14.678646802902222,2,0,0,112,2026-03-21 15:09:05
107,1242,18937,8,SYSTEM_HEALTH,15.182013273239136,2,0,0,112,2026-03-21 15:10:03
107,1245,19112,8,SYSTEM_HEALTH,13.564501523971558,3,0,0,112,2026-03-21 15:11:10
107,1247,19287,8,SYSTEM_HEALTH,12.903993368148804,3,0,0,112,2026-03-21 15:12:02
