time,balance_total,balance_available,balance_used
2026-03-16 16:06:25,47003.49569362422,39186.28218594489,7812.98357376097
2026-03-16 16:06:30,47001.69769237144,39186.28218594489,7812.59557376097
2026-03-16 16:06:35,47002.55570830904,39186.28218594489,7812.98357376097
2026-03-16 16:06:41,46988.14751080664,39186.28218594489,7798.10657376097
2026-03-16 16:06:46,46977.75897265904,39186.28218594489,7788.18857376097
2026-03-16 16:06:52,46970.8820416796,39445.291097944886,7521.83357376097
2026-03-16 16:06:57,46978.0721643434,39445.44764544489,7528.866573760968
2026-03-16 16:07:02,46978.0641637034,39445.44764544489,7528.858573760968
2026-03-16 16:07:08,46969.4378736554,39445.44764544489,7520.232973760968
2026-03-16 16:07:13,46968.949044205576,39445.44764544489,7519.274573760968
2026-03-16 16:07:19,46965.34071948558,39445.44764544489,7515.666573760968
2026-03-16 16:07:24,46964.36293092197,39445.44764544489,7513.749773760968
2026-03-16 16:07:29,46963.88307042103,39446.22037794489,7512.966773760969
2026-03-16 16:07:35,46962.943886678,39446.22037794489,7512.966773760969
2026-03-16 16:07:40,46962.08190534113,39446.68101594489,7512.113773760969
2026-03-16 16:07:46,46962.55149328904,39446.68101594489,7512.113773760969
2026-03-16 16:07:51,46963.40911615692,39446.68101594489,7512.501773760969
2026-03-16 16:07:56,46970.11851994893,39446.68101594489,7519.210573760969
2026-03-16 16:08:02,46970.97621766483,39446.68101594489,7519.598573760969
2026-03-16 16:08:07,46967.45744178072,39446.68101594489,7515.610573760969
2026-03-16 16:08:13,46968.68388499242,39446.68101594489,7515.42817376097
2026-03-16 16:08:18,46973.87661187242,39446.68101594489,7520.620173760969
2026-03-16 16:08:23,46967.041826480774,40378.06495061155,6583.341507094302
2026-03-16 16:08:29,46967.9307618402,40378.06495061155,6584.699907094303
