atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.575,1.391304,0.727273,1.391304,456.3,5.913043,0.347826,1.391304,459.7,456.3,minimal,455.5,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 20,5m,2026-03-19 14:45:00
0.008375,0.680597,0.75,0.12235,1.188,11.462687,0.107463,0.12235,1.284,1.188,minimal,1.18697532,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:05:49
0.002225,0.314607,0.5,0.269663,0.2373,3.370787,0.134831,0.269663,0.2448,0.2373,minimal,0.2367,breakout_quality,True,CRV-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:05:53
5.5e-06,1.818182,1.0,10.852358,0.01093,14.545455,1.818182,10.852358,0.01101,0.01093,minimal,0.01087031,breakout_quality,True,GMT-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:05:59
0.008375,0.680597,0.75,0.674914,1.188,11.462687,0.107463,0.674914,1.284,1.188,minimal,1.1823476,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:06:50
5.5e-06,1.818182,1.0,9.021709,0.01093,14.545455,1.818182,9.021709,0.01101,0.01093,minimal,0.01088038,breakout_quality,True,GMT-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:06:54
0.008375,0.680597,0.75,3.735781,1.188,11.462687,0.107463,-3.735781,1.284,1.188,minimal,1.21928717,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:08:19
0.008375,0.680597,0.75,0.801405,1.188,11.462687,0.107463,0.801405,1.284,1.188,minimal,1.18128824,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:09:46
3.325,1.263158,0.488372,3.007519,723.3,2.37594,0.631579,3.007519,731.2,723.3,minimal,713.3,breakout_quality,True,BNB-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:10:31
2.95e-05,0.0,0.0,13.92877,0.06251,7.118644,13.898305,13.92877,0.06272,0.06251,minimal,0.0620991,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:10:36
2.95e-05,0.0,0.0,11.51929,0.06251,7.118644,13.898305,11.51929,0.06272,0.06251,minimal,0.06217018,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:12:54
0.00055,0.0,0.0,9.090909,1.116,43.636364,1.818182,9.090909,1.14,1.116,minimal,1.111,breakout_quality,True,LIT-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:20:17
0.001597,2.730119,1.0,0.263577,0.16625,3.393863,0.18159,0.263577,0.17167,0.16625,minimal,0.16582907,breakout_quality,True,XLM-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:30:25
0.00493,1.095335,0.794118,0.696124,1.4516,4.117647,0.649087,0.696124,1.4719,1.4516,minimal,1.44816811,breakout_quality,True,XRP-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:30:29
0.00493,1.095335,0.794118,0.934759,1.4516,4.117647,0.649087,0.934759,1.4719,1.4516,minimal,1.44699164,breakout_quality,True,XRP-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:31:54
0.00068,1.617647,1.0,1.246946,0.386,13.970588,1.323529,1.246946,0.3955,0.386,minimal,0.38515208,breakout_quality,True,XTZ-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:50:15
0.02622,0.217391,0.407143,0.173613,1.1707,3.947368,0.026697,0.173613,1.2742,1.1707,minimal,1.16614788,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-19 15:55:28
0.000455,0.879121,1.0,0.914047,0.3019,4.615385,0.43956,0.914047,0.304,0.3019,minimal,0.30148411,breakout_quality,True,TRX-USDT-SWAP,short,Turtle 20,5m,2026-03-19 15:55:31
0.00338,0.0,0.0,0.708429,0.1739,9.704142,0.35503,0.708429,0.2067,0.1739,minimal,0.17150551,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 20,5m,2026-03-19 16:10:40
0.031,0.774194,0.827586,0.258065,2.96,7.096774,0.193548,0.258065,3.18,2.96,minimal,2.952,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 55,5m,2026-03-19 16:15:36
0.06955,0.920201,0.444444,0.431344,8.926,3.968368,0.373832,0.431344,9.202,8.926,minimal,8.896,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 55,5m,2026-03-19 16:15:40
0.00175,1.142857,0.740741,0.77124,0.294,6.571429,0.571429,0.77124,0.3055,0.294,minimal,0.29265033,breakout_quality,True,LDO-USDT-SWAP,short,Turtle 55,5m,2026-03-19 16:15:44
0.000487,1.293634,0.525,0.328542,0.06121,2.936345,0.36961,0.328542,0.06264,0.06121,minimal,0.06105,breakout_quality,True,CFX-USDT-SWAP,short,Turtle 20,5m,2026-03-19 16:15:48
0.00175,1.142857,0.740741,0.170711,0.294,6.571429,0.571429,0.170711,0.3055,0.294,minimal,0.29370126,breakout_quality,True,LDO-USDT-SWAP,short,Turtle 55,5m,2026-03-19 16:18:40
0.001886,2.624602,0.932203,0.551763,0.17043,3.223754,0.037116,0.551763,0.17043,0.16435,minimal,0.17147062,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 20,5m,2026-03-19 16:25:32
0.00015,0.0,0.0,1.333333,0.0951,15.333333,0.666667,1.333333,0.0974,0.0951,minimal,0.0949,breakout_quality,True,1INCH-USDT-SWAP,short,Turtle 55,5m,2026-03-19 16:31:11
