action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,BCH-USDT-SWAP,0.0,455.5,65.44,,,short,True,2026-03-19 14:45:00,20260319_144457_BCH-USDT-SWAP_short
OPEN,BCH-USDT-SWAP,0.0,455.5,65.44,,Первичный вход,short,True,2026-03-19 14:45:00,20260319_144457_BCH-USDT-SWAP_short
position_opened,AXS-USDT-SWAP,0.0,1.1869753224809398,24265.0,,,short,True,2026-03-19 15:05:49,20260319_150546_AXS-USDT-SWAP_short
OPEN,AXS-USDT-SWAP,0.0,1.1869753224809398,24265.0,,Первичный вход,short,True,2026-03-19 15:05:49,20260319_150546_AXS-USDT-SWAP_short
position_opened,CRV-USDT-SWAP,0.0,0.2367,12012.0,,,short,True,2026-03-19 15:05:53,20260319_150550_CRV-USDT-SWAP_short
OPEN,CRV-USDT-SWAP,0.0,0.2367,12012.0,,Первичный вход,short,True,2026-03-19 15:05:53,20260319_150550_CRV-USDT-SWAP_short
position_opened,GMT-USDT-SWAP,0.0,0.0108703120306443,257667.0,,,short,True,2026-03-19 15:05:59,20260319_150555_GMT-USDT-SWAP_short
OPEN,GMT-USDT-SWAP,0.0,0.0108703120306443,257667.0,,Первичный вход,short,True,2026-03-19 15:05:59,20260319_150555_GMT-USDT-SWAP_short
position_closed,GMT-USDT-SWAP,0.0,0.0,257667.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:06:18,20260319_150555_GMT-USDT-SWAP_short
CLOSE,GMT-USDT-SWAP,0.0,0.01089,257667.0,,ATR стоп 2.0N,short,True,2026-03-19 15:06:18,20260319_150555_GMT-USDT-SWAP_short
position_opened,AXS-USDT-SWAP,0.0,1.182347598327067,23671.0,,,short,True,2026-03-19 15:06:50,20260319_150647_AXS-USDT-SWAP_short
OPEN,AXS-USDT-SWAP,0.0,1.182347598327067,23671.0,,Первичный вход,short,True,2026-03-19 15:06:50,20260319_150647_AXS-USDT-SWAP_short
position_opened,GMT-USDT-SWAP,0.0,0.0108803805988929,254336.0,,,short,True,2026-03-19 15:06:54,20260319_150651_GMT-USDT-SWAP_short
OPEN,GMT-USDT-SWAP,0.0,0.0108803805988929,254336.0,,Первичный вход,short,True,2026-03-19 15:06:54,20260319_150651_GMT-USDT-SWAP_short
position_closed,AXS-USDT-SWAP,0.0,0.0,23671.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:07:44,20260319_150647_AXS-USDT-SWAP_short
CLOSE,AXS-USDT-SWAP,0.0,1.2061,23671.0,,ATR стоп 2.0N,short,True,2026-03-19 15:07:44,20260319_150647_AXS-USDT-SWAP_short
position_opened,AXS-USDT-SWAP,0.0,1.2192871695542975,23491.0,,,short,True,2026-03-19 15:08:19,20260319_150816_AXS-USDT-SWAP_short
OPEN,AXS-USDT-SWAP,0.0,1.2192871695542975,23491.0,,Первичный вход,short,True,2026-03-19 15:08:19,20260319_150816_AXS-USDT-SWAP_short
position_closed,AXS-USDT-SWAP,0.0,0.0,23491.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:09:13,20260319_150816_AXS-USDT-SWAP_short
CLOSE,AXS-USDT-SWAP,0.0,1.2429,23491.0,,ATR стоп 2.0N,short,True,2026-03-19 15:09:13,20260319_150816_AXS-USDT-SWAP_short
position_opened,AXS-USDT-SWAP,0.0,1.1812882352941176,23477.0,,,short,True,2026-03-19 15:09:46,20260319_150942_AXS-USDT-SWAP_short
OPEN,AXS-USDT-SWAP,0.0,1.1812882352941176,23477.0,,Первичный вход,short,True,2026-03-19 15:09:46,20260319_150942_AXS-USDT-SWAP_short
position_opened,BNB-USDT-SWAP,0.0,713.3,381.0,,,short,True,2026-03-19 15:10:31,20260319_151028_BNB-USDT-SWAP_short
OPEN,BNB-USDT-SWAP,0.0,713.3,381.0,,Первичный вход,short,True,2026-03-19 15:10:31,20260319_151028_BNB-USDT-SWAP_short
position_opened,IOTA-USDT-SWAP,0.0,0.0620991012773723,4384.0,,,short,True,2026-03-19 15:10:36,20260319_151032_IOTA-USDT-SWAP_short
OPEN,IOTA-USDT-SWAP,0.0,0.0620991012773723,4384.0,,Первичный вход,short,True,2026-03-19 15:10:36,20260319_151032_IOTA-USDT-SWAP_short
position_closed,IOTA-USDT-SWAP,0.0,0.0,8768.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:12:25,20260319_151032_IOTA-USDT-SWAP_short
CLOSE,IOTA-USDT-SWAP,0.0,0.0622,8768.0,,ATR стоп 2.0N,short,True,2026-03-19 15:12:25,20260319_151032_IOTA-USDT-SWAP_short
position_opened,IOTA-USDT-SWAP,0.0,0.0621701809324983,4311.0,,,short,True,2026-03-19 15:12:54,20260319_151252_IOTA-USDT-SWAP_short
OPEN,IOTA-USDT-SWAP,0.0,0.0621701809324983,4311.0,,Первичный вход,short,True,2026-03-19 15:12:54,20260319_151252_IOTA-USDT-SWAP_short
position_closed,GMT-USDT-SWAP,0.0,0.0,254336.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:13:07,20260319_150651_GMT-USDT-SWAP_short
CLOSE,GMT-USDT-SWAP,0.0,0.01094,254336.0,,ATR стоп 2.0N,short,True,2026-03-19 15:13:07,20260319_150651_GMT-USDT-SWAP_short
position_closed,AXS-USDT-SWAP,0.0,0.0,23477.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-19 15:16:41,20260319_150942_AXS-USDT-SWAP_short
CLOSE,AXS-USDT-SWAP,0.0,1.2011,23477.0,,ATR стоп 2.0N,short,True,2026-03-19 15:16:41,20260319_150942_AXS-USDT-SWAP_short
position_opened,LIT-USDT-SWAP,0.0,1.111,231.0,,,short,True,2026-03-19 15:20:17,20260319_152015_LIT-USDT-SWAP_short
OPEN,LIT-USDT-SWAP,0.0,1.111,231.0,,Первичный вход,short,True,2026-03-19 15:20:17,20260319_152015_LIT-USDT-SWAP_short
position_opened,XLM-USDT-SWAP,0.0,0.1658290672522288,152.56,,,short,True,2026-03-19 15:30:25,20260319_153021_XLM-USDT-SWAP_short
