early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,1.171697,YGG-USDT-SWAP,STOP_TRIGGERED,1.833402,5.5,1.171697,-1.8488174370077775,long,4,20260319_170016_YGG-USDT-SWAP_long,2
False,1.402584,THETA-USDT-SWAP,STOP_TRIGGERED,32.532186,2.75,1.402584,-1.2795456056159922,short,2,20260319_161036_THETA-USDT-SWAP_short,0
False,0.421676,ETH-USDT-SWAP,STOP_TRIGGERED,6.193363,8.75,0.50082,0.07914356125663849,long,1,20260319_171523_ETH-USDT-SWAP_long,0
False,8.996909,AXS-USDT-SWAP,STOP_TRIGGERED,0.857559,26.25,8.996909,-2.8806508565499658,long,2,20260319_171950_AXS-USDT-SWAP_long,2
False,0.655629,ALGO-USDT-SWAP,STOP_TRIGGERED,4.760817,5.25,0.655629,-1.195684092736423,long,3,20260319_164633_ALGO-USDT-SWAP_long,2
False,0.539568,LINK-USDT-SWAP,STOP_TRIGGERED,3.439748,4.5,0.539568,-1.7985611510791182,short,0,20260319_161537_LINK-USDT-SWAP_short,0
False,4.812042,AXS-USDT-SWAP,STOP_TRIGGERED,4.499465,26.25,4.812042,-5.895312898405579,long,0,20260319_171527_AXS-USDT-SWAP_long,3
False,0.441443,AXS-USDT-SWAP,STOP_TRIGGERED,9.265731,26.25,0.441443,-3.3316636085431055,short,3,20260319_155525_AXS-USDT-SWAP_short,0
False,0.409006,LDO-USDT-SWAP,STOP_TRIGGERED,3.710827,12.5,0.409006,-0.03788677675139614,short,0,20260319_161837_LDO-USDT-SWAP_short,0
False,0.116274,XLM-USDT-SWAP,STOP_TRIGGERED,4.152679,5.0,0.116274,-3.225406179746515,long,0,20260319_162529_XLM-USDT-SWAP_long,0
False,0.150516,IOTA-USDT-SWAP,STOP_TRIGGERED,1.817301,9.0,0.209394,0.05887819415117135,short,1,20260319_151252_IOTA-USDT-SWAP_short,3
False,0.718209,CRV-USDT-SWAP,STOP_TRIGGERED,3.422053,5.0,0.718209,-1.7157381910611793,short,2,20260319_150550_CRV-USDT-SWAP_short,1
False,0.236033,AXS-USDT-SWAP,STOP_TRIGGERED,5.655839,26.25,0.236033,-1.6771321438708544,short,0,20260319_150942_AXS-USDT-SWAP_short,0
False,13.881689,GMT-USDT-SWAP,STOP_TRIGGERED,1.191313,11.0,13.881689,-0.5479532684101662,short,0,20260319_150651_GMT-USDT-SWAP_short,0
False,0.0,IOTA-USDT-SWAP,STOP_TRIGGERED,1.933842,9.0,0.0,-0.15615730738562833,short,0,20260319_151032_IOTA-USDT-SWAP_short,2
False,2.639835,AXS-USDT-SWAP,STOP_TRIGGERED,0.0,26.25,2.639835,-1.9366094415915087,short,0,20260319_150816_AXS-USDT-SWAP_short,0
False,0.0,AXS-USDT-SWAP,STOP_TRIGGERED,2.90544,26.25,0.0,-2.0089186721858083,short,0,20260319_150647_AXS-USDT-SWAP_short,0
False,13.801922,GMT-USDT-SWAP,STOP_TRIGGERED,1.285041,11.0,13.801922,-0.18111687410810975,short,0,20260319_150555_GMT-USDT-SWAP_short,0
