details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-19 14:43:23
"{""ts"": ""2026-03-19 14:43:23"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 113, ""trade_ready_count"": 2, ""scanner_total"": 113, ""scanner_scanned"": 4, ""scanner_ready"": 4, ""scanner_pending"": 109, ""scanner_failed"": 0, ""scanner_allowed"": 2, ""scanner_blocked"": 2, ""scanner_dead"": 1, ""scanner_saw"": 0, ""scanner_ripping"": 1, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 2, ""scanner_caution"": 0, ""scanner_risky"": 2, ""scanner_blacklist"": 2, ""scanner_exec_watch"": 1, ""scanner_admitted"": 2, ""signal_funnel"": {""cycle_id"": 1, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 14:43:23
,filter_diagnostics,,unknown,2026-03-19 14:58:40
"{""ts"": ""2026-03-19 14:58:40"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 1, ""available_after_bans_count"": 113, ""trade_ready_count"": 51, ""scanner_total"": 113, ""scanner_scanned"": 112, ""scanner_ready"": 112, ""scanner_pending"": 1, ""scanner_failed"": 0, ""scanner_allowed"": 52, ""scanner_blocked"": 60, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 43, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 52, ""scanner_caution"": 0, ""scanner_risky"": 60, ""scanner_blacklist"": 60, ""scanner_exec_watch"": 43, ""scanner_admitted"": 52, ""signal_funnel"": {""cycle_id"": 28, ""instruments_scanned"": 51, ""prefilter_skipped"": 62, ""warmup_rejected"": 2, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 50, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 14:58:40
,filter_diagnostics,,unknown,2026-03-19 15:13:43
"{""ts"": ""2026-03-19 15:13:43"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 2, ""blocked_count"": 2, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 3, ""hard_blocked_unique_count"": 5, ""execution_watchlist_count"": 0, ""open_positions_count"": 5, ""available_after_bans_count"": 108, ""trade_ready_count"": 44, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 52, ""scanner_blocked"": 61, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 44, ""scanner_status_text"": ""READY"", ""scanner_safe"": 52, ""scanner_caution"": 0, ""scanner_risky"": 61, ""scanner_blacklist"": 61, ""scanner_exec_watch"": 44, ""scanner_admitted"": 52, ""signal_funnel"": {""cycle_id"": 52, ""instruments_scanned"": 45, ""prefilter_skipped"": 68, ""warmup_rejected"": 4, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 41, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 15:13:43
,filter_diagnostics,,unknown,2026-03-19 15:28:45
"{""ts"": ""2026-03-19 15:28:45"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 4, ""blocked_count"": 4, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 3, ""hard_blocked_unique_count"": 7, ""execution_watchlist_count"": 0, ""open_positions_count"": 5, ""available_after_bans_count"": 106, ""trade_ready_count"": 41, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 52, ""scanner_blocked"": 61, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 44, ""scanner_status_text"": ""READY"", ""scanner_safe"": 52, ""scanner_caution"": 0, ""scanner_risky"": 61, ""scanner_blacklist"": 61, ""scanner_exec_watch"": 44, ""scanner_admitted"": 52, ""signal_funnel"": {""cycle_id"": 77, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 15:28:45
,filter_diagnostics,,unknown,2026-03-19 15:43:56
"{""ts"": ""2026-03-19 15:43:56"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 4, ""blocked_count"": 4, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 6, ""execution_watchlist_count"": 0, ""open_positions_count"": 6, ""available_after_bans_count"": 107, ""trade_ready_count"": 40, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 52, ""scanner_blocked"": 61, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 44, ""scanner_status_text"": ""READY"", ""scanner_safe"": 52, ""scanner_caution"": 0, ""scanner_risky"": 61, ""scanner_blacklist"": 61, ""scanner_exec_watch"": 44, ""scanner_admitted"": 52, ""signal_funnel"": {""cycle_id"": 101, ""instruments_scanned"": 42, ""prefilter_skipped"": 71, ""warmup_rejected"": 3, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 42, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 15:43:56
,filter_diagnostics,,unknown,2026-03-19 15:59:38
"{""ts"": ""2026-03-19 15:59:38"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 6, ""blocked_count"": 6, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 1, ""hard_blocked_unique_count"": 7, ""execution_watchlist_count"": 0, ""open_positions_count"": 9, ""available_after_bans_count"": 106, ""trade_ready_count"": 34, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 46, ""scanner_blocked"": 67, ""scanner_dead"": 17, ""scanner_saw"": 1, ""scanner_ripping"": 49, ""scanner_status_text"": ""READY"", ""scanner_safe"": 46, ""scanner_caution"": 0, ""scanner_risky"": 67, ""scanner_blacklist"": 66, ""scanner_exec_watch"": 49, ""scanner_admitted"": 46, ""signal_funnel"": {""cycle_id"": 120, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 15:59:38
,filter_diagnostics,,unknown,2026-03-19 16:14:42
"{""ts"": ""2026-03-19 16:14:42"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 6, ""blocked_count"": 6, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 6, ""execution_watchlist_count"": 0, ""open_positions_count"": 9, ""available_after_bans_count"": 107, ""trade_ready_count"": 35, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 48, ""scanner_blocked"": 65, ""scanner_dead"": 18, ""scanner_saw"": 1, ""scanner_ripping"": 46, ""scanner_status_text"": ""READY"", ""scanner_safe"": 48, ""scanner_caution"": 0, ""scanner_risky"": 65, ""scanner_blacklist"": 64, ""scanner_exec_watch"": 46, ""scanner_admitted"": 48, ""signal_funnel"": {""cycle_id"": 138, ""instruments_scanned"": 35, ""prefilter_skipped"": 78, ""warmup_rejected"": 4, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 33, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 16:14:42
,filter_diagnostics,,unknown,2026-03-19 16:29:45
"{""ts"": ""2026-03-19 16:29:45"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 8, ""blocked_count"": 8, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 8, ""execution_watchlist_count"": 0, ""open_positions_count"": 12, ""available_after_bans_count"": 105, ""trade_ready_count"": 30, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 48, ""scanner_blocked"": 65, ""scanner_dead"": 18, ""scanner_saw"": 1, ""scanner_ripping"": 46, ""scanner_status_text"": ""READY"", ""scanner_safe"": 48, ""scanner_caution"": 0, ""scanner_risky"": 65, ""scanner_blacklist"": 64, ""scanner_exec_watch"": 46, ""scanner_admitted"": 48, ""signal_funnel"": {""cycle_id"": 154, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 16:29:45
,filter_diagnostics,,unknown,2026-03-19 16:45:18
"{""ts"": ""2026-03-19 16:45:18"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 8, ""blocked_count"": 8, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 10, ""execution_watchlist_count"": 0, ""open_positions_count"": 10, ""available_after_bans_count"": 103, ""trade_ready_count"": 29, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 47, ""scanner_blocked"": 66, ""scanner_dead"": 18, ""scanner_saw"": 1, ""scanner_ripping"": 47, ""scanner_status_text"": ""READY"", ""scanner_safe"": 47, ""scanner_caution"": 0, ""scanner_risky"": 66, ""scanner_blacklist"": 65, ""scanner_exec_watch"": 47, ""scanner_admitted"": 47, ""signal_funnel"": {""cycle_id"": 171, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 16:45:18
,filter_diagnostics,,unknown,2026-03-19 17:00:20
"{""ts"": ""2026-03-19 17:00:20"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 8, ""blocked_count"": 8, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 2, ""hard_blocked_unique_count"": 10, ""execution_watchlist_count"": 0, ""open_positions_count"": 11, ""available_after_bans_count"": 103, ""trade_ready_count"": 30, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 48, ""scanner_blocked"": 65, ""scanner_dead"": 17, ""scanner_saw"": 2, ""scanner_ripping"": 46, ""scanner_status_text"": ""READY"", ""scanner_safe"": 48, ""scanner_caution"": 0, ""scanner_risky"": 65, ""scanner_blacklist"": 63, ""scanner_exec_watch"": 46, ""scanner_admitted"": 48, ""signal_funnel"": {""cycle_id"": 188, ""instruments_scanned"": 33, ""prefilter_skipped"": 80, ""warmup_rejected"": 2, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 30, ""other_rejected"": 0, ""candidates"": 1, ""ranked_candidates"": 1, ""orders_sent"": 0, ""entry_failed"": 1, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 17:00:20
,filter_diagnostics,,unknown,2026-03-19 17:15:30
"{""ts"": ""2026-03-19 17:15:30"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 113, ""blacklist_count"": 9, ""blocked_count"": 9, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 1, ""hard_blocked_unique_count"": 10, ""execution_watchlist_count"": 0, ""open_positions_count"": 11, ""available_after_bans_count"": 103, ""trade_ready_count"": 31, ""scanner_total"": 113, ""scanner_scanned"": 113, ""scanner_ready"": 113, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 48, ""scanner_blocked"": 65, ""scanner_dead"": 18, ""scanner_saw"": 2, ""scanner_ripping"": 45, ""scanner_status_text"": ""READY"", ""scanner_safe"": 48, ""scanner_caution"": 0, ""scanner_risky"": 65, ""scanner_blacklist"": 63, ""scanner_exec_watch"": 45, ""scanner_admitted"": 48, ""signal_funnel"": {""cycle_id"": 205, ""instruments_scanned"": 34, ""prefilter_skipped"": 79, ""warmup_rejected"": 1, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 33, ""other_rejected"": 0, ""candidates"": 4, ""ranked_candidates"": 4, ""orders_sent"": 0, ""entry_failed"": 3, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-19 17:15:30
,filter_diagnostics,,unknown,2026-03-19 17:31:08
