active_mode,atr,attempt,cancelled_algo_id,candle_ts,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,failures,fill_price,inst_id,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,qty,reason,requested_stop,response,response_code,retry_due_ts,side,slippage_abs,strategy_price,strategy_stop_price,target_stop,threshold,trade_id,trigger_price,ts
,0.0046499999999999545,1,,,,,STOP_PLACED,3412375387999920128,4.344600773119239,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,initial_turtle_stop,4.344600773119239,,0,,short,,,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:12
,0.0046499999999999545,,,,,,STOP_INIT_PLACED,3412375387999920128,4.344600773119239,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,initial_turtle_stop,4.344600773119239,,,,short,,,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:12
,0.0039000000000000146,1,,,,,STOP_PLACED,3412375481650339840,2.9648,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,initial_turtle_stop,2.9648,,0,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:15
,0.0039000000000000146,,,,,,STOP_INIT_PLACED,3412375481650339840,2.9648,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,initial_turtle_stop,2.9648,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:15
,0.0046499999999999545,,,,4.34,,STOP_HEALTH_CHECK,3412375387999920128,4.344600773119239,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,,,,,,short,,,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:15
,0.0046499999999999545,,,,4.34,,STOP_HEALTH_CONFIRMED,3412375387999920128,4.344,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,,,,,,short,,,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:17
,0.0046499999999999545,,,1774198800000,4.34,,STOP_STRATEGY_RECALC,3412375387999920128,4.344,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,,,,,,short,,4.34,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:17
,0.0046499999999999545,,,,4.34,,STOP_STRATEGY_NO_CHANGE,3412375387999920128,4.344,active,,,KSM-USDT-SWAP,,,,,,,,,6726.0,closed_candle,4.344600773119239,,,,short,,,4.344600773119239,,,20260322_200510_KSM-USDT-SWAP_short,,2026-03-22 20:05:17
,0.0039000000000000146,,,,2.957,,STOP_HEALTH_CHECK,3412375481650339840,2.9648,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:17
,0.0039000000000000146,,,,2.957,,STOP_HEALTH_INVALID,3412375481650339840,2.964,invalid,,,INJ-USDT-SWAP,,,,,,,,,9872.0,,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:19
,0.0039000000000000146,,,,2.957,,STOP_FORCE_REPLACE,3412375481650339840,2.964,invalid,,,INJ-USDT-SWAP,,,,,,,,,9872.0,health_invalid,2.9648,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:19
,0.0039000000000000146,,3412375481650339840,,,,STOP_CANCELLED,3412375481650339840,2.964,invalid,,,INJ-USDT-SWAP,,,,,,,,,9872.0,force_replace:health_invalid,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:20
,0.0039000000000000146,1,,,,,STOP_PLACED,3412375764077993984,2.9648,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,health_invalid,2.9648,,0,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:24
,0.0039000000000000146,,,,,,STOP_DESYNC,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,force_replace_present_confirm_failed:health_invalid,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:41
,0.0039000000000000146,,,,,,STOP_DESYNC,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,stop_health_restore_failed,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:41
,0.0039000000000000146,,,,2.957,,STOP_HEALTH_ERROR,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:41
,0.0039000000000000146,1,,,2.957,ATR,STOP_RECOVERY_START,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,manage_cycle_reconcile,,,,,short,,,2.9648,2.9648,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:41
,0.0039000000000000146,,,,2.957,,STOP_FORCE_REPLACE,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,manage_cycle_reconcile,2.9648,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:43
,0.0039000000000000146,,3412375764077993984,,,,STOP_CANCELLED,3412375764077993984,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,force_replace:manage_cycle_reconcile,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:43
,0.0039000000000000146,1,,,,,STOP_PLACED,3412376572974686208,2.9648,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,manage_cycle_reconcile,2.9648,,0,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:05:48
,0.0039000000000000146,,,,,,STOP_DESYNC,3412376572974686208,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,force_replace_present_confirm_failed:manage_cycle_reconcile,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:06:06
,0.0039000000000000146,,,,,,STOP_DESYNC,3412376572974686208,2.964,active,,,INJ-USDT-SWAP,,,,,,,,,9872.0,recovery_failed:manage_cycle_reconcile:atr,,,,,short,,,2.9648,,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:06:06
,0.0039000000000000146,,,,2.957,ATR,STOP_RECOVERY_FAILED,3412376572974686208,2.964,active,3,,INJ-USDT-SWAP,,,,,,,,,9872.0,manage_cycle_reconcile,,,,,short,,,2.9648,2.9648,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:06:06
,0.0039000000000000146,,,,2.957,ATR,STOP_RECOVERY_CRITICAL,3412376572974686208,2.964,active,3,,INJ-USDT-SWAP,,,,,,,,,9872.0,manage_cycle_reconcile,,,,,short,,,2.9648,2.9648,,20260322_200513_INJ-USDT-SWAP_short,,2026-03-22 20:06:06
