atr,avg_px,close_pending,entry_time,inst_id,last_px,next_unit_level,peak_pnl_pct,peak_unrealized_pnl,pnl_pct,position_age_sec,qty,side,stop_price,trade_id,units,unrealized_pnl
0.00028400000000000024,0.1152022082331738,False,2026-03-22 20:25:10,OP-USDT-SWAP,0.1144,0.1150404582331738,2.5750115885139624,56.130870000071624,2.440093127537392,0,99840.0,short,0.1155,20260322_202509_OP-USDT-SWAP_short,4,56.130870000071624
0.0016740000000000032,0.9154368116912095,False,2026-03-22 21:05:32,SUI-USDT-SWAP,0.9154368116912095,0.9145998116912095,0.9796644676503562,10.727800000000585,0.9796644676503562,0,8964.0,short,0.9171199999999999,20260322_210531_SUI-USDT-SWAP_short,3,10.727800000000585
0.0023450000000000194,1.2800382623615663,False,2026-03-22 21:05:38,NEAR-USDT-SWAP,1.2800382623615663,1.2788657623615662,1.077320344298938,19.67340000000108,1.077320344298938,0,641.1,short,1.28079,20260322_210537_NEAR-USDT-SWAP_short,3,19.67340000000108
0.004400000000000048,4.321598825210351,False,2026-03-22 21:35:58,KSM-USDT-SWAP,4.321,4.319798825210351,0.0,0.0,-0.02784905350133477,0,6299.0,short,4.3287988252103515,20260322_213558_KSM-USDT-SWAP_short,1,-0.2526999999996711
0.0016500000000000015,0.868,False,2026-03-22 21:36:01,FIL-USDT-SWAP,0.867,0.868275,0.3456221198156686,3.105200000000003,0.3456221198156686,0,31052.0,short,0.8719,20260322_213601_FIL-USDT-SWAP_short,1,3.105200000000003
0.00020000000000000296,0.1568432447674419,False,2026-03-22 21:36:05,XLM-USDT-SWAP,0.15698,0.15674324476744192,0.0,0.0,-0.08719230003234942,0,172.0,short,0.15724324476744192,20260322_213604_XLM-USDT-SWAP_short,1,-2.352189999999321
5.699999999999976e-05,0.0578044332331474,False,2026-03-22 21:36:08,IOTA-USDT-SWAP,0.05777,0.0579015,0.36250647332988406,0.0,0.17870549655862175,0,4658.0,short,0.058044,20260322_213607_IOTA-USDT-SWAP_short,1,1.6039000000057804
0.0009700000000000209,0.5543001029230136,False,2026-03-22 21:36:11,ETHFI-USDT-SWAP,0.5557,0.5538151029230136,0.0,0.0,-0.7576565850904224,0,4858.0,short,0.5562401029230136,20260322_213610_ETHFI-USDT-SWAP_short,1,-6.800699999999933
0.002299999999999991,2.371,False,2026-03-22 21:36:14,ICP-USDT-SWAP,2.369,2.37285,0.2527379949452497,0.0,0.42176296921125683,0,105709.2,short,2.3786,20260322_213614_ICP-USDT-SWAP_short,1,2.114183999999767
0.0495000000000001,53.82,False,2026-03-22 21:36:17,LTC-USDT-SWAP,53.83,53.799,0.0,0.0,-0.05574136008917508,0,46.5,short,53.904,20260322_213617_LTC-USDT-SWAP_short,1,-0.4649999999999075
0.14499999999999957,86.685,False,2026-03-22 21:36:20,SOL-USDT-SWAP,86.8,86.6125,0.10363887609396985,0.0,-0.39799273230660975,0,57.78,short,87.137,20260322_213619_SOL-USDT-SWAP_short,2,-6.6446999999997045
0.48499999999999377,465.25,False,2026-03-22 21:36:26,BCH-USDT-SWAP,465.7,465.0075,0.17160017160017405,0.0,-0.29016657710907384,0,103.84,short,467.04999999999995,20260322_213626_BCH-USDT-SWAP_short,2,-4.672799999999882
0.14750000000000013,106.5,False,2026-03-22 21:43:05,AAVE-USDT-SWAP,106.5,106.42625,0.0,0.0,0.0,0,220.5,short,106.795,20260322_214305_AAVE-USDT-SWAP_short,1,0.0
0.000709999999999994,0.2526,False,2026-03-22 21:43:08,ADA-USDT-SWAP,0.2526,0.252245,0.0,0.0,0.0,0,92.9,short,0.25401999999999997,20260322_214307_ADA-USDT-SWAP_short,1,0.0
