active_mode,atr,attempt,candle_ts,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,inst_id,missing_count,qty,reason,requested_stop,response_code,side,strategy_price,strategy_stop_price,target_mode,threshold,trade_id,ts
,0.6899999999999948,,,398.06,,STOP_HEALTH_CHECK,,0.0,,TSLA-USDT-SWAP,,1168.0,,,,short,,368.4502232142857,,,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:41
,0.6899999999999948,,,398.06,,STOP_HEALTH_MISSING,,0.0,,TSLA-USDT-SWAP,1,1168.0,,,,short,,368.4502232142857,,,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:43
,0.6899999999999948,1,,,,STOP_PLACED,3424077724128722944,398.35,active,TSLA-USDT-SWAP,,1168.0,health_restore,398.35,0,short,,368.4502232142857,,,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:48
,0.6899999999999948,,,398.06,,STOP_HEALTH_SOFT_MISSING,3424077724128722944,398.35,active,TSLA-USDT-SWAP,1,1168.0,,,,short,,368.4502232142857,,3,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:56
,0.6899999999999948,,1774547400000,398.06,,STOP_STRATEGY_RECALC,3424077724128722944,398.35,active,TSLA-USDT-SWAP,,1168.0,,,,short,375.67,368.4502232142857,,,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:56
BOOTSTRAP,0.6899999999999948,,,375.67,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424077724128722944,398.35,active,TSLA-USDT-SWAP,,1168.0,closed_candle,368.4502232142857,,short,,368.4502232142857,BOOTSTRAP,,20260326_205741_TSLA-USDT-SWAP_short,2026-03-26 20:57:56
