components,components_down,current_state,duration_prev_state_sec,duration_sec,ended_at,event,from_state,last_error,open_positions,peak_state,recovered_to,start_state,started_at,to_state,ts
"{'public': {'ok': True, 'latency_ms': 386.7, 'error_type': ''}, 'private': {'ok': True, 'latency_ms': 237.1, 'error_type': ''}, 'trade': {'ok': True, 'latency_ms': 301.2, 'error_type': ''}, 'market_data': {'ok': True, 'latency_ms': 349.2, 'error_type': ''}, 'ws_public': {'ok': False, 'latency_ms': 0.0, 'error_type': 'WsDegraded'}, 'ws_private': {'ok': False, 'latency_ms': 0.0, 'error_type': 'WsDegraded'}}","['ws_public', 'ws_private']",,1.357,,,CONNECTIVITY_STATE_CHANGED,IDLE,,,,,,,DEGRADED,2026-03-23 19:38:17
,"['ws_public', 'ws_private']",,,,,CONNECTIVITY_INCIDENT_STARTED,,,,,,DEGRADED,2026-03-23 19:38:17,,2026-03-23 19:38:17
"{'public': {'ok': True, 'latency_ms': 382.1, 'error_type': ''}, 'private': {'ok': True, 'latency_ms': 421.3, 'error_type': ''}, 'trade': {'ok': True, 'latency_ms': 376.9, 'error_type': ''}, 'market_data': {'ok': True, 'latency_ms': 547.5, 'error_type': ''}, 'ws_public': {'ok': True, 'latency_ms': 0.0, 'error_type': ''}, 'ws_private': {'ok': True, 'latency_ms': 0.0, 'error_type': ''}}",[],,7.418,,,CONNECTIVITY_STATE_CHANGED,DEGRADED,,,,,,,RECOVERING,2026-03-23 19:38:24
,[],,,7.745,2026-03-23 19:38:24,CONNECTIVITY_INCIDENT_CLOSED,,,,DEGRADED,RECOVERING,DEGRADED,2026-03-23 19:38:17,,2026-03-23 19:38:24
,,,,,,CONNECTIVITY_RECOVERY_COMPLETED,,,0,,,,,,2026-03-23 19:38:24
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 443.3, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 329.5, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 414.9, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 236.7, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 104311}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 122}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:41:08
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 387.1, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 428.8, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 366.5, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 371.5, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 195310}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 211}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:43:40
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 377.7, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 390.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 303.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 252.5, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 298040}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 312}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:46:28
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 376.9, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 420.0, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 415.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 558.3, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 392303}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 403}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:49:02
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 386.7, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 383.4, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 436.6, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 386.0, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 510159}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 519}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:52:16
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 569.5, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 389.5, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 453.2, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 294.9, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 597366}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 605}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:54:42
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 309.1, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 317.3, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 350.4, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 294.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 693794}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 701}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 19:57:23
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 447.7, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 392.8, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 353.2, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 736.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 790259}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 796}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:00:05
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 453.6, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 371.4, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 442.8, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 362.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 912935}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 915}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:03:26
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 498.0, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 374.2, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 312.6, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 370.2, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1028331}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1027}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:06:36
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 334.7, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 383.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 422.3, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 367.7, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1127395}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1124}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:09:20
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 474.4, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 418.0, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 358.4, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 301.0, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1217693}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1214}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:11:51
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 383.6, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 328.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 372.8, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 298.1, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1303661}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1299}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:14:15
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 393.9, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 366.6, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 359.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 751.1, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1393923}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1387}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:16:44
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 413.2, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 413.9, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 422.1, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 305.5, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1488246}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1479}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:19:20
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 382.2, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 410.3, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 322.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 372.7, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1594672}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1584}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:22:17
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 431.0, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 321.7, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 369.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 236.7, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1689252}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1679}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:24:57
"{'public': {'name': 'public', 'ok': True, 'latency_ms': 409.3, 'error_type': '', 'error': '', 'size_hint': 144}, 'private': {'name': 'private', 'ok': True, 'latency_ms': 252.9, 'error_type': '', 'error': '', 'size_hint': 1}, 'trade': {'name': 'trade', 'ok': True, 'latency_ms': 253.0, 'error_type': '', 'error': '', 'size_hint': 0}, 'market_data': {'name': 'market_data', 'ok': True, 'latency_ms': 251.4, 'error_type': '', 'error': '', 'size_hint': 1}, 'ws_public': {'name': 'ws_public', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1692279}, 'ws_private': {'name': 'ws_private', 'ok': True, 'latency_ms': 0.0, 'error_type': '', 'error': '', 'size_hint': 1682}}",[],CONNECTED,,,,CONNECTIVITY_HEARTBEAT_SUMMARY,,,0,,,,,,2026-03-23 20:25:02
