details,event_type,inst_id,reason_code,timestamp
"{""ts"": ""2026-03-29 15:17:02"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 108, ""trade_ready_count"": 19, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 53, ""scanner_blocked"": 55, ""scanner_dead"": 20, ""scanner_saw"": 0, ""scanner_ripping"": 35, ""scanner_status_text"": ""READY"", ""scanner_safe"": 53, ""scanner_caution"": 0, ""scanner_risky"": 55, ""scanner_blacklist"": 55, ""scanner_exec_watch"": 35, ""scanner_admitted"": 53, ""signal_funnel"": {""cycle_id"": 24, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-29 15:17:02
SYNC recheck during entry recovery: PENDING_RECHECK,close_pending_exchange,SAND-USDT-SWAP,sync_recheck_during_entry_recovery:_pending_recheck,2026-03-29 15:26:50
,filter_diagnostics,,unknown,2026-03-29 15:32:18
"{""ts"": ""2026-03-29 15:32:18"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 1, ""available_after_bans_count"": 108, ""trade_ready_count"": 27, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 52, ""scanner_blocked"": 56, ""scanner_dead"": 20, ""scanner_saw"": 0, ""scanner_ripping"": 36, ""scanner_status_text"": ""READY"", ""scanner_safe"": 52, ""scanner_caution"": 0, ""scanner_risky"": 56, ""scanner_blacklist"": 56, ""scanner_exec_watch"": 36, ""scanner_admitted"": 52, ""signal_funnel"": {""cycle_id"": 31, ""instruments_scanned"": 31, ""prefilter_skipped"": 77, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 31, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-29 15:32:18
SYNC recheck during entry recovery: PENDING_RECHECK,close_pending_exchange,SUI-USDT-SWAP,sync_recheck_during_entry_recovery:_pending_recheck,2026-03-29 15:37:22
SYNC confirmed close after exchange absence,close_pending_exchange,MAGIC-USDT-SWAP,sync_confirmed_close_after_exchange_absence,2026-03-29 15:46:40
SYNC recheck during entry recovery: PENDING_RECHECK,close_pending_exchange,SUSHI-USDT-SWAP,sync_recheck_during_entry_recovery:_pending_recheck,2026-03-29 15:46:40
,filter_diagnostics,,unknown,2026-03-29 15:47:54
"{""ts"": ""2026-03-29 15:47:54"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 9, ""available_after_bans_count"": 108, ""trade_ready_count"": 3, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 50, ""scanner_blocked"": 58, ""scanner_dead"": 21, ""scanner_saw"": 0, ""scanner_ripping"": 37, ""scanner_status_text"": ""READY"", ""scanner_safe"": 50, ""scanner_caution"": 0, ""scanner_risky"": 58, ""scanner_blacklist"": 58, ""scanner_exec_watch"": 37, ""scanner_admitted"": 50, ""signal_funnel"": {""cycle_id"": 38, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-29 15:47:54
SYNC confirmed close after stop fault: PENDING_RECHECK,close_pending_exchange,MAGIC-USDT-SWAP,sync_confirmed_close_after_stop_fault:_pending_recheck,2026-03-29 15:49:30
SYNC confirmed close after exchange absence,close_pending_exchange,OP-USDT-SWAP,sync_confirmed_close_after_exchange_absence,2026-03-29 15:49:30
SYNC recheck during entry recovery: PENDING_RECHECK,close_pending_exchange,AXS-USDT-SWAP,sync_recheck_during_entry_recovery:_pending_recheck,2026-03-29 15:51:53
SYNC confirmed close after exchange absence,close_pending_exchange,SUI-USDT-SWAP,sync_confirmed_close_after_exchange_absence,2026-03-29 15:51:53
SYNC confirmed close after exchange absence,close_pending_exchange,ZIL-USDT-SWAP,sync_confirmed_close_after_exchange_absence,2026-03-29 15:51:53
