avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,3,29,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,8,40,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,11,ADA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,16,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,36,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,34,ATOM-USDT-SWAP,0,0.25,0,0,0,0,0,0
0.0,0,0,30,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,0,AVAX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,1,4,25,AXS-USDT-SWAP,0,1.5,0,0,0,0,0,0
0.0,0,0,13,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,29,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,4,CELO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,21,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,30,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,40,COMP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,41,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,33,DOGE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,29,ENA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,40,ETC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,16,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,13,ETHFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,7,ETHW-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,7,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,14,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
-1.073345,0,2,31,INJ-USDT-SWAP,1,2.25,0,-18.0648,1,0,1,0
0.0,0,0,4,IOTA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,38,KAITO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,24,LDO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,39,LINK-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,32,LIT-USDT-SWAP,0,0.0,0,0,0,0,0,0
-2.782931,1,2,19,LQTY-USDT-SWAP,1,4.25,0,-15.8475,1,0,1,0
0.0,0,0,18,LTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
2.403846,2,2,24,MAGIC-USDT-SWAP,0,3.0,0,12.73968,0,0,1,1
0.0,0,0,40,MET-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,36,MINA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,5,NEAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
-1.731791,1,2,27,OP-USDT-SWAP,1,3.75,0,-19.28682,1,0,1,0
0.0,0,0,5,RESOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,1,2,21,SAND-USDT-SWAP,0,2.5,0,0,0,0,0,0
0.0,0,0,29,SOL-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.508417,2,2,19,SUI-USDT-SWAP,1,5.25,0,-2.81326,1,0,1,0
0.0,1,2,30,SUSHI-USDT-SWAP,0,1.5,0,0,0,0,0,0
0.0,0,0,23,SYRUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,3,4,21,THETA-USDT-SWAP,0,5.25,0,0.0,0,0,1,0
0.0,0,0,24,XLM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,40,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,40,YB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,16,YGG-USDT-SWAP,0,0.0,0,0,0,0,0,0
-1.908873,1,2,7,ZIL-USDT-SWAP,1,3.75,0,-21.5567,1,0,1,0
