action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,force_rest,inst_id,missing_count,new_stop,old_exchange_stop,old_strategy_stop,operation,position_qty,qty,reason,requested_stop,response,response_code,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.00012999999999999955,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,SAND-USDT-SWAP,,,,,,11703.0,11703.0,atr_update,0.0728,,,short,,,0.07294,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:50,
,,0.00012999999999999955,,,1,,,,,,,,,STOP_PLACED,3432149047023329280,0.0728,,active,,SAND-USDT-SWAP,,,,,,,11703.0,atr_update,0.0728,,0,short,,,0.07294,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:53,
,,0.00012999999999999955,,,,,,,,,,0.0725,,STOP_MOVED,3432149047023329280,0.0728,,active,,SAND-USDT-SWAP,,0.07275999999999999,0.073,0.07294,,,11703.0,atr_update,,,,short,,,0.07294,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:54,
,ATR,0.00012999999999999955,0.07275999999999999,,,ATR,,,,,,0.0725,TURTLE,STOP_MODE_BRIDGE,3432149047023329280,0.0728,,partial_coverage_fault,,SAND-USDT-SWAP,,,,,,,11703.0,pyramid_closed_candle,,,,short,,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:55,0.0735
,,0.00012999999999999955,,,,,,,,,0.0728,,,STOP_NOOP_BYPASSED_FULL_COVER,3432149047023329280,0.0728,11703.0,partial_coverage_fault,,SAND-USDT-SWAP,,,,,,11703.0,11703.0,atr_full_cover,0.0728,,,short,,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:56,
ensure,,0.00012999999999999955,,,,,,,,2.5,,,,STOP_LOCK_BYPASSED_FULL_COVER,3432149047023329280,0.0728,,partial_coverage_fault,,SAND-USDT-SWAP,,,,,,,11703.0,,0.0728,,,short,,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:56,
,,0.00012999999999999955,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432149047023329280,0.0728,,active,False,SAND-USDT-SWAP,,,,,,,11703.0,,0.0728,,,short,active,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:57,
,,0.00012999999999999955,,,,,,,,,,,,STOP_DEDUP_SKIPPED,3432149047023329280,0.0728,,active,,SAND-USDT-SWAP,,,,,,,11703.0,atr_full_cover,0.0728,,,short,,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:46:57,
,,6.849999999999955e-06,,,,,,,,,,0.003662,,STOP_HEALTH_CHECK,3432129586962718720,0.00378,,active_confirmed,,ZIL-USDT-SWAP,,,,,,,7699.0,,,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:46:57,
,,6.849999999999955e-06,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432129586962718720,0.00378,,active_confirmed,True,ZIL-USDT-SWAP,,,,,,,7699.0,,0.00378,,,short,active_confirmed,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:46:58,
,,6.849999999999955e-06,,,,,,,6,,,0.003662,,STOP_HEALTH_CONFIRMED,3432129586962718720,0.00378,,active_confirmed,,ZIL-USDT-SWAP,,,,,,,7699.0,,,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:46:58,
,,7.29999999999995e-06,,,,,,1774788000000,,,,0.003662,,STOP_STRATEGY_RECALC,3432129586962718720,0.00378,,active_confirmed,,ZIL-USDT-SWAP,,,,,,,7699.0,,,,,short,,0.003667,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:46:58,
,,7.29999999999995e-06,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432129586962718720,0.00378,,active_relinked,True,ZIL-USDT-SWAP,,,,,,,7699.0,,0.003677,,,short,active_relinked,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:00,
,,7.29999999999995e-06,,,,,,,,,,0.003667,,STOP_AMEND_RELINKED,3432129586962718720,0.00378,,active_relinked,,ZIL-USDT-SWAP,,,,,,,7699.0,atr_update,0.003677,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:00,
,,7.29999999999995e-06,,,,,,,,,,0.003667,,STOP_FORCE_REPLACE,3432129586962718720,0.00378,,active_relinked,,ZIL-USDT-SWAP,,,,,,,7699.0,atr_update,0.003677,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:00,
,,7.29999999999995e-06,,,,,3432129586962718720,,,,,,,STOP_CANCELLED,3432129586962718720,0.00378,,active_relinked,,ZIL-USDT-SWAP,,,,,,,7699.0,force_replace:atr_update,,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:00,
,,7.29999999999995e-06,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,ZIL-USDT-SWAP,,,,,,7699.0,7699.0,atr_update,0.003677,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:01,
,,7.29999999999995e-06,,,1,,,,,,,,,STOP_PLACED,3432149418638663680,0.003677,,active,,ZIL-USDT-SWAP,,,,,,,7699.0,atr_update,0.003677,,0,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:04,
,,7.29999999999995e-06,,,,,,,,,,0.003667,,STOP_MOVED,3432149418638663680,0.003677,,active,,ZIL-USDT-SWAP,,0.0036766,0.00378,0.00378,,,7699.0,atr_update,,,,short,,,0.00378,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:05,
,,7.29999999999995e-06,,,,,,,,,0.003677,,,STOP_NOOP_BYPASSED_FULL_COVER,3432149418638663680,0.003677,7699.0,partial_coverage_fault,,ZIL-USDT-SWAP,,,,,,7699.0,7699.0,atr_full_cover,0.003677,,,short,,,0.0036766,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:07,
ensure,,7.29999999999995e-06,,,,,,,,2.5,,,,STOP_LOCK_BYPASSED_FULL_COVER,3432149418638663680,0.003677,,partial_coverage_fault,,ZIL-USDT-SWAP,,,,,,,7699.0,,0.003677,,,short,,,0.0036766,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:07,
,,7.29999999999995e-06,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432149418638663680,0.003677,,active,False,ZIL-USDT-SWAP,,,,,,,7699.0,,0.003677,,,short,active,,0.0036766,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:08,
,,7.29999999999995e-06,,,,,,,,,,,,STOP_DEDUP_SKIPPED,3432149418638663680,0.003677,,active,,ZIL-USDT-SWAP,,,,,,,7699.0,atr_full_cover,0.003677,,,short,,,0.0036766,,,,20260329_153713_ZIL-USDT-SWAP_short,2026-03-29 15:47:08,
,,0.00235000000000003,,,,,,,,,,2.794,,STOP_HEALTH_CHECK,3432140625364213760,2.83,,active_confirmed,,INJ-USDT-SWAP,,,,,,,20072.0,,,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:08,
,,0.00235000000000003,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432140625364213760,2.83,,active_confirmed,True,INJ-USDT-SWAP,,,,,,,20072.0,,2.83,,,short,active_confirmed,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:09,
,,0.00235000000000003,,,,,,,6,,,2.794,,STOP_HEALTH_CONFIRMED,3432140625364213760,2.83,,active_confirmed,,INJ-USDT-SWAP,,,,,,,20072.0,,,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:09,
,,0.0023500000000000075,,,,,,1774788000000,,,,2.794,,STOP_STRATEGY_RECALC,3432140625364213760,2.83,,active_confirmed,,INJ-USDT-SWAP,,,,,,,20072.0,,,,,short,,2.794,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:09,
,,0.0023500000000000075,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432140625364213760,2.83,,active_relinked,True,INJ-USDT-SWAP,,,,,,,20072.0,,2.799,,,short,active_relinked,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:11,
,,0.0023500000000000075,,,,,,,,,,2.794,,STOP_AMEND_RELINKED,3432140625364213760,2.83,,active_relinked,,INJ-USDT-SWAP,,,,,,,20072.0,atr_update,2.799,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:11,
,,0.0023500000000000075,,,,,,,,,,2.794,,STOP_FORCE_REPLACE,3432140625364213760,2.83,,active_relinked,,INJ-USDT-SWAP,,,,,,,20072.0,atr_update,2.799,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:11,
,,0.0023500000000000075,,,,,3432140625364213760,,,,,,,STOP_CANCELLED,3432140625364213760,2.83,,active_relinked,,INJ-USDT-SWAP,,,,,,,20072.0,force_replace:atr_update,,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:11,
,,0.0023500000000000075,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,INJ-USDT-SWAP,,,,,,20072.0,20072.0,atr_update,2.799,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:12,
,,0.0023500000000000075,,,1,,,,,,,,,STOP_PLACED,3432149782905577472,2.799,,active,,INJ-USDT-SWAP,,,,,,,20072.0,atr_update,2.799,,0,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:15,
,,0.0023500000000000075,,,,,,,,,,2.794,,STOP_MOVED,3432149782905577472,2.799,,active,,INJ-USDT-SWAP,,2.7987,2.83,2.83,,,20072.0,atr_update,,,,short,,,2.83,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:16,
,ATR,0.0023500000000000075,2.7987,,,ATR,,,,,,2.794,TURTLE,STOP_MODE_BRIDGE,3432149782905577472,2.799,,partial_coverage_fault,,INJ-USDT-SWAP,,,,,,,20072.0,pyramid_closed_candle,,,,short,,,2.7987,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:17,2.82
,,0.0023500000000000075,,,,,,,,,2.799,,,STOP_NOOP_BYPASSED_FULL_COVER,3432149782905577472,2.799,20072.0,partial_coverage_fault,,INJ-USDT-SWAP,,,,,,20072.0,20072.0,atr_full_cover,2.799,,,short,,,2.7987,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:17,
ensure,,0.0023500000000000075,,,,,,,,2.5,,,,STOP_LOCK_BYPASSED_FULL_COVER,3432149782905577472,2.799,,partial_coverage_fault,,INJ-USDT-SWAP,,,,,,,20072.0,,2.799,,,short,,,2.7987,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:17,
,,0.0023500000000000075,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432149782905577472,2.799,,active,False,INJ-USDT-SWAP,,,,,,,20072.0,,2.799,,,short,active,,2.7987,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:19,
,,0.0023500000000000075,,,,,,,,,,,,STOP_DEDUP_SKIPPED,3432149782905577472,2.799,,active,,INJ-USDT-SWAP,,,,,,,20072.0,atr_full_cover,2.799,,,short,,,2.7987,,,,20260329_153715_INJ-USDT-SWAP_short,2026-03-29 15:47:19,
,,0.0001135000000000004,,,,,,,,,,0.1012,,STOP_HEALTH_CHECK,3432140987584307200,0.1026,,active_confirmed,,OP-USDT-SWAP,,,,,,,55106.0,,,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:19,
,,0.0001135000000000004,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432140987584307200,0.1026,,active_confirmed,True,OP-USDT-SWAP,,,,,,,55106.0,,0.1026,,,short,active_confirmed,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:20,
,,0.0001135000000000004,,,,,,,6,,,0.1012,,STOP_HEALTH_CONFIRMED,3432140987584307200,0.1026,,active_confirmed,,OP-USDT-SWAP,,,,,,,55106.0,,,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:20,
,,0.00010300000000000031,,,,,,1774788000000,,,,0.1012,,STOP_STRATEGY_RECALC,3432140987584307200,0.1026,,active_confirmed,,OP-USDT-SWAP,,,,,,,55106.0,,,,,short,,0.1011,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:20,
,,0.00010300000000000031,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432140987584307200,0.1026,,active_relinked,True,OP-USDT-SWAP,,,,,,,55106.0,,0.10126,,,short,active_relinked,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:22,
,,0.00010300000000000031,,,,,,,,,,0.1011,,STOP_AMEND_RELINKED,3432140987584307200,0.1026,,active_relinked,,OP-USDT-SWAP,,,,,,,55106.0,atr_update,0.10126,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:22,
,,0.00010300000000000031,,,,,,,,,,0.1011,,STOP_FORCE_REPLACE,3432140987584307200,0.1026,,active_relinked,,OP-USDT-SWAP,,,,,,,55106.0,atr_update,0.10126,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:22,
,,0.00010300000000000031,,,,,3432140987584307200,,,,,,,STOP_CANCELLED,3432140987584307200,0.1026,,active_relinked,,OP-USDT-SWAP,,,,,,,55106.0,force_replace:atr_update,,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:22,
,,0.00010300000000000031,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,OP-USDT-SWAP,,,,,,55106.0,55106.0,atr_update,0.10126,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:23,
,,0.00010300000000000031,,,1,,,,,,,,,STOP_PLACED,3432150146635620352,0.10126,,active,,OP-USDT-SWAP,,,,,,,55106.0,atr_update,0.10126,,0,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:26,
,,0.00010300000000000031,,,,,,,,,,0.1011,,STOP_MOVED,3432150146635620352,0.10126,,active,,OP-USDT-SWAP,,0.1012060101622328,0.1026,0.1026,,,55106.0,atr_update,,,,short,,,0.1026,,,,20260329_153717_OP-USDT-SWAP_short,2026-03-29 15:47:27,
,,0.0010754999999999903,,,,,,,,,,0.85441,,STOP_HEALTH_CHECK,3432129775270191104,0.86337,,active_confirmed,,SUI-USDT-SWAP,,,,,,,3234.0,,,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:28,
,,0.0010754999999999903,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432129775270191104,0.86337,,active_confirmed,True,SUI-USDT-SWAP,,,,,,,3234.0,,0.86337,,,short,active_confirmed,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:29,
,,0.0010754999999999903,,,,,,,6,,,0.85441,,STOP_HEALTH_CONFIRMED,3432129775270191104,0.86337,,active_confirmed,,SUI-USDT-SWAP,,,,,,,3234.0,,,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:29,
,,0.0010049999999999948,,,,,,1774788000000,,,,0.85441,,STOP_STRATEGY_RECALC,3432129775270191104,0.86337,,active_confirmed,,SUI-USDT-SWAP,,,,,,,3234.0,,,,,short,,0.85541,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:29,
,,0.0010049999999999948,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432129775270191104,0.86337,,active_relinked,True,SUI-USDT-SWAP,,,,,,,3234.0,,0.85642,,,short,active_relinked,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:31,
,,0.0010049999999999948,,,,,,,,,,0.85541,,STOP_AMEND_RELINKED,3432129775270191104,0.86337,,active_relinked,,SUI-USDT-SWAP,,,,,,,3234.0,atr_update,0.85642,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:31,
,,0.0010049999999999948,,,,,,,,,,0.85541,,STOP_FORCE_REPLACE,3432129775270191104,0.86337,,active_relinked,,SUI-USDT-SWAP,,,,,,,3234.0,atr_update,0.85642,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:31,
,,0.0010049999999999948,,,,,3432129775270191104,,,,,,,STOP_CANCELLED,3432129775270191104,0.86337,,active_relinked,,SUI-USDT-SWAP,,,,,,,3234.0,force_replace:atr_update,,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:31,
,,0.0010049999999999948,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,SUI-USDT-SWAP,,,,,,3234.0,3234.0,atr_update,0.85642,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:32,
,,0.0010049999999999948,,,1,,,,,,,,,STOP_PLACED,3432150463959883776,0.85642,,active,,SUI-USDT-SWAP,,,,,,,3234.0,atr_update,0.85642,,0,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:35,
,,0.0010049999999999948,,,,,,,,,,0.85541,,STOP_MOVED,3432150463959883776,0.85642,,active,,SUI-USDT-SWAP,,0.85642,0.86337,0.86337,,,3234.0,atr_update,,,,short,,,0.86337,,,,20260329_153719_SUI-USDT-SWAP_short,2026-03-29 15:47:36,
,,0.0007500000000000174,,,,,,,,,,1.643,,STOP_HEALTH_CHECK,3432139912533860352,1.66,,active_confirmed,,ATOM-USDT-SWAP,,,,,,,1625.0,,,,,short,,,1.66,,,,20260329_154221_ATOM-USDT-SWAP_short,2026-03-29 15:47:38,
,,0.0007500000000000174,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432139912533860352,1.66,,active_confirmed,True,ATOM-USDT-SWAP,,,,,,,1625.0,,1.66,,,short,active_confirmed,,1.66,,,,20260329_154221_ATOM-USDT-SWAP_short,2026-03-29 15:47:39,
,,0.0007500000000000174,,,,,,,4,,,1.643,,STOP_HEALTH_CONFIRMED,3432139912533860352,1.66,,active_confirmed,,ATOM-USDT-SWAP,,,,,,,1625.0,,,,,short,,,1.66,,,,20260329_154221_ATOM-USDT-SWAP_short,2026-03-29 15:47:39,
,,0.0008500000000000174,,,,,,1774788000000,,,,1.643,,STOP_STRATEGY_RECALC,3432139912533860352,1.66,,active_confirmed,,ATOM-USDT-SWAP,,,,,,,1625.0,,,,,short,,1.643,1.66,,,,20260329_154221_ATOM-USDT-SWAP_short,2026-03-29 15:47:39,
,ATR,0.0008500000000000174,,,,,,,,,,1.643,ATR,STOP_STRATEGY_NO_CHANGE,3432139912533860352,1.66,,active_confirmed,,ATOM-USDT-SWAP,,,,,,,1625.0,closed_candle,1.66,,,short,,,1.66,ATR,,,20260329_154221_ATOM-USDT-SWAP_short,2026-03-29 15:47:39,
,,3.249999999999989e-05,,,,,,,,,,0.05589,,STOP_HEALTH_CHECK,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,,,,,,,47184.0,,,,,short,,,0.05659,,,,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:39,
,,3.249999999999989e-05,,,,,,,,,,0.05589,,STOP_HEALTH_MISSING,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,1,,,,,,47184.0,,,,,short,,,0.05659,,,,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:41,
,,3.249999999999989e-05,,,,,,,,,0.05659,,,STOP_NOOP_AMEND_SKIPPED,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,,,,,,,47184.0,health_restore,0.05659,,,short,,,0.05659,,,,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:41,
,,3.249999999999989e-05,,,,,,,,,,0.05589,,STOP_HEALTH_SOFT_MISSING,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,1,,,,,,47184.0,,,,,short,,,0.05659,,,3,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:50,
,,3.099999999999978e-05,,,,,,1774788000000,,,,0.05589,,STOP_STRATEGY_RECALC,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,,,,,,,47184.0,,,,,short,,0.05616,0.05659,,,,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:50,
,ATR,3.099999999999978e-05,,,,,,,,,,0.05616,ATR,STOP_STRATEGY_NO_CHANGE,3432139975448420352,0.05659,,active_confirmed,,MAGIC-USDT-SWAP,,,,,,,47184.0,closed_candle,0.05659,,,short,,,0.05659,ATR,,,20260329_154223_MAGIC-USDT-SWAP_short,2026-03-29 15:47:50,
,,0.00011499999999999983,,,,,,,,,,0.1501,,STOP_HEALTH_CHECK,3432140021283774464,0.1514,,active_confirmed,,THETA-USDT-SWAP,,,,,,,1755.0,,,,,short,,,0.1514,,,,20260329_154224_THETA-USDT-SWAP_short,2026-03-29 15:47:50,
,,0.00011499999999999983,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432140021283774464,0.1514,,active_confirmed,True,THETA-USDT-SWAP,,,,,,,1755.0,,0.1514,,,short,active_confirmed,,0.1514,,,,20260329_154224_THETA-USDT-SWAP_short,2026-03-29 15:47:51,
,,0.00011499999999999983,,,,,,,4,,,0.1501,,STOP_HEALTH_CONFIRMED,3432140021283774464,0.1514,,active_confirmed,,THETA-USDT-SWAP,,,,,,,1755.0,,,,,short,,,0.1514,,,,20260329_154224_THETA-USDT-SWAP_short,2026-03-29 15:47:51,
,,8.500000000000036e-05,,,,,,1774788000000,,,,0.1501,,STOP_STRATEGY_RECALC,3432140021283774464,0.1514,,active_confirmed,,THETA-USDT-SWAP,,,,,,,1755.0,,,,,short,,0.1501,0.1514,,,,20260329_154224_THETA-USDT-SWAP_short,2026-03-29 15:47:51,
,ATR,8.500000000000036e-05,,,,,,,,,,0.1501,ATR,STOP_STRATEGY_NO_CHANGE,3432140021283774464,0.1514,,active_confirmed,,THETA-USDT-SWAP,,,,,,,1755.0,closed_candle,0.1514,,,short,,,0.1514,ATR,,,20260329_154224_THETA-USDT-SWAP_short,2026-03-29 15:47:51,
,,0.0001250000000000001,,,,,,,,,,0.1868,,STOP_INIT_CONFIRMED,3432148539747426304,0.1896,,active,,SUSHI-USDT-SWAP,,,,,,,14089.0,,0.1896,,,short,,,0.1896,,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:52,
,,0.0001250000000000001,,,,,,,,,,0.1868,,STOP_HEALTH_CHECK,3432148539747426304,0.1896,,active,,SUSHI-USDT-SWAP,,,,,,,14089.0,,,,,short,,,0.1896,,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:52,
,,0.0001250000000000001,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432148539747426304,0.1896,,active_confirmed,True,SUSHI-USDT-SWAP,,,,,,,14089.0,,0.1896,,,short,active_confirmed,,0.1896,,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:53,
,,0.0001250000000000001,,,,,,,2,,,0.1868,,STOP_HEALTH_CONFIRMED,3432148539747426304,0.1896,,active_confirmed,,SUSHI-USDT-SWAP,,,,,,,14089.0,,,,,short,,,0.1896,,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:53,
,,0.0001250000000000001,,,1,,,,,,,0.1876,ATR,STOP_RECOVERY_START,3432148539747426304,0.1896,,active_confirmed,,SUSHI-USDT-SWAP,,,,,,,14089.0,manage_cycle_reconcile,,,,short,,,0.1896,ATR,0.1896,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:53,
,,0.0001250000000000001,,,,,,,,,,0.1876,ATR,STOP_RECOVERY_OK,3432148539747426304,0.1896,,recovered,,SUSHI-USDT-SWAP,,,,,,,14089.0,manage_cycle_reconcile,,,,short,,,0.1896,ATR,0.1896,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:54,
,,0.0001250000000000001,,,,,,1774788000000,,,,0.1868,,STOP_STRATEGY_RECALC,3432148539747426304,0.1896,,recovered,,SUSHI-USDT-SWAP,,,,,,,14089.0,,,,,short,,0.1876,0.1896,,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:54,
,ATR,0.0001250000000000001,,,,,,,,,,0.1876,ATR,STOP_STRATEGY_NO_CHANGE,3432148539747426304,0.1896,,recovered,,SUSHI-USDT-SWAP,,,,,,,14089.0,closed_candle,0.1896,,,short,,,0.1896,ATR,,,20260329_154638_SUSHI-USDT-SWAP_short,2026-03-29 15:47:54,
,,0.00012999999999999955,,,,,,,,,,0.0723,,STOP_HEALTH_CHECK,3432149047023329280,0.0728,,active,,SAND-USDT-SWAP,,,,,,,15604.0,,,,,short,,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:49:32,
,,0.00012999999999999955,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432149047023329280,0.0728,,active_confirmed,True,SAND-USDT-SWAP,,,,,,,15604.0,,0.07275999999999999,,,short,active_confirmed,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:49:33,
,,0.00012999999999999955,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432149047023329280,0.0728,,active_relinked,True,SAND-USDT-SWAP,,,,,,,15604.0,,0.0729,,,short,active_relinked,,0.07275999999999999,,,,20260329_152647_SAND-USDT-SWAP_short,2026-03-29 15:49:35,
