cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
False,reentry_check,True,ok,ACT-USDT-SWAP,0.01188,False,,False,long,5m,2026-03-29 14:13:49
False,reentry_check,True,ok,ACT-USDT-SWAP,0.01188,False,,False,short,5m,2026-03-29 14:13:49
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6612,False,,False,long,5m,2026-03-29 14:13:52
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6612,False,,False,short,5m,2026-03-29 14:13:52
,reentry_check,True,scan,ASTER-USDT-SWAP,0.6612,False,0.0,,scan,5m,2026-03-29 14:13:52
False,reentry_check,True,ok,ATOM-USDT-SWAP,1.651,False,,False,long,5m,2026-03-29 14:13:53
False,reentry_check,True,ok,ATOM-USDT-SWAP,1.651,False,,False,short,5m,2026-03-29 14:13:53
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.404,False,,False,long,5m,2026-03-29 14:13:54
False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.404,False,,False,short,5m,2026-03-29 14:13:54
False,reentry_check,True,ok,AVAX-USDT-SWAP,8.74,False,,False,long,5m,2026-03-29 14:13:56
False,reentry_check,True,ok,AVAX-USDT-SWAP,8.74,False,,False,short,5m,2026-03-29 14:13:56
,reentry_check,True,scan,AVAX-USDT-SWAP,8.74,False,0.0,,scan,5m,2026-03-29 14:13:56
False,reentry_check,True,ok,AXS-USDT-SWAP,1.1411,False,,False,long,5m,2026-03-29 14:13:57
False,reentry_check,True,ok,AXS-USDT-SWAP,1.1411,False,,False,short,5m,2026-03-29 14:13:57
False,reentry_check,True,ok,BCH-USDT-SWAP,481.3,False,,False,long,5m,2026-03-29 14:13:59
False,reentry_check,True,ok,BCH-USDT-SWAP,481.3,False,,False,short,5m,2026-03-29 14:13:59
False,reentry_check,True,ok,BTC-USDT-SWAP,66737.9,False,,False,long,5m,2026-03-29 14:14:06
False,reentry_check,True,ok,BTC-USDT-SWAP,66737.9,False,,False,short,5m,2026-03-29 14:14:06
,reentry_check,True,scan,BTC-USDT-SWAP,66737.9,False,0.0,,scan,5m,2026-03-29 14:14:06
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05609,False,,False,long,5m,2026-03-29 14:14:12
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05609,False,,False,short,5m,2026-03-29 14:14:12
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03902,False,,False,long,5m,2026-03-29 14:14:13
False,reentry_check,True,ok,CHZ-USDT-SWAP,0.03902,False,,False,short,5m,2026-03-29 14:14:13
False,reentry_check,True,ok,COMP-USDT-SWAP,18.18,False,,False,long,5m,2026-03-29 14:14:16
False,reentry_check,True,ok,COMP-USDT-SWAP,18.18,False,,False,short,5m,2026-03-29 14:14:16
,reentry_check,True,scan,COMP-USDT-SWAP,18.18,False,0.0,,scan,5m,2026-03-29 14:14:16
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2099,False,,False,long,5m,2026-03-29 14:14:19
False,reentry_check,True,ok,CRV-USDT-SWAP,0.2099,False,,False,short,5m,2026-03-29 14:14:19
False,reentry_check,True,ok,ENA-USDT-SWAP,0.091,False,,False,long,5m,2026-03-29 14:14:23
False,reentry_check,True,ok,ENA-USDT-SWAP,0.091,False,,False,short,5m,2026-03-29 14:14:23
False,reentry_check,True,ok,ETC-USDT-SWAP,8.01,False,,False,long,5m,2026-03-29 14:14:26
False,reentry_check,True,ok,ETC-USDT-SWAP,8.01,False,,False,short,5m,2026-03-29 14:14:26
,reentry_check,True,scan,ETC-USDT-SWAP,8.01,False,0.0,,scan,5m,2026-03-29 14:14:26
False,reentry_check,True,ok,ICP-USDT-SWAP,2.226,False,,False,long,5m,2026-03-29 14:14:41
False,reentry_check,True,ok,ICP-USDT-SWAP,2.226,False,,False,short,5m,2026-03-29 14:14:41
False,reentry_check,True,ok,IMX-USDT-SWAP,0.143,False,,False,long,5m,2026-03-29 14:14:43
False,reentry_check,True,ok,IMX-USDT-SWAP,0.143,False,,False,short,5m,2026-03-29 14:14:43
False,reentry_check,True,ok,INJ-USDT-SWAP,2.817,False,,False,long,5m,2026-03-29 14:14:44
False,reentry_check,True,ok,INJ-USDT-SWAP,2.817,False,,False,short,5m,2026-03-29 14:14:44
False,reentry_check,True,ok,KAITO-USDT-SWAP,0.3852,False,,False,long,5m,2026-03-29 14:14:48
False,reentry_check,True,ok,KAITO-USDT-SWAP,0.3852,False,,False,short,5m,2026-03-29 14:14:48
