cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,long,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,short,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0768,False,,,,False,,long,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0768,False,,,,False,,short,5m,2026-03-20 15:47:23
,,,reentry_check,True,scan,2Z-USDT-SWAP,,,0.0768,False,0.0,,,,,scan,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.03,False,,,,False,,long,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.03,False,,,,False,,short,5m,2026-03-20 15:47:23
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,long,5m,2026-03-20 15:47:35
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,short,5m,2026-03-20 15:47:35
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0768,False,,,,False,,long,5m,2026-03-20 15:47:36
False,,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0768,False,,,,False,,short,5m,2026-03-20 15:47:36
,,,reentry_check,True,scan,2Z-USDT-SWAP,,,0.0768,False,0.0,,,,,scan,5m,2026-03-20 15:47:36
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.03,False,,,,False,,long,5m,2026-03-20 15:47:36
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.03,False,,,,False,,short,5m,2026-03-20 15:47:36
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.267,False,,,,False,,long,5m,2026-03-20 15:47:36
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.267,False,,,,False,,short,5m,2026-03-20 15:47:36
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.267,False,0.0,,,,,scan,5m,2026-03-20 15:47:37
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,long,5m,2026-03-20 15:47:53
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.096,False,,,,False,,short,5m,2026-03-20 15:47:53
