early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,stopout_cooldown,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-0.670373,-0.792048,long,Turtle 55,20260321_082016_XLM-USDT-SWAP_long,TREND_ACTIVE,0.846379,2
False,stopout_cooldown,DONCHIAN_ACTIVE,AUCTION-USDT-SWAP,-1.29008,-0.87411,short,Turtle 20,20260321_080019_AUCTION-USDT-SWAP_short,TREND_HOLD,1.475878,1
False,stopout_cooldown,DONCHIAN_ACTIVE,AAVE-USDT-SWAP,-1.209676,-1.153845,short,Turtle 20,20260321_075035_AAVE-USDT-SWAP_short,TREND_HOLD,1.048387,1
False,stopout_cooldown,DONCHIAN_ACTIVE,LINK-USDT-SWAP,-0.765048,-1.911631,short,Turtle 20,20260321_073543_LINK-USDT-SWAP_short,TREND_ACTIVE,0.400207,3
False,stopout_cooldown,DONCHIAN_ACTIVE,XRP-USDT-SWAP,-0.781251,-0.800001,short,Turtle 20,20260321_073505_XRP-USDT-SWAP_short,TREND_ACTIVE,0.976563,1
False,stopout_cooldown,DONCHIAN_ACTIVE,LDO-USDT-SWAP,-1.455424,-1.212853,short,Turtle 20,20260321_075039_LDO-USDT-SWAP_short,TREND_HOLD,1.2,3
False,stopout_cooldown,ATR_INITIAL,SUI-USDT-SWAP,-0.878557,-1.827164,short,Turtle 20,20260321_073552_SUI-USDT-SWAP_short,INITIAL_RISK,0.480831,1
False,stopout_cooldown,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-1.020405,-0.909084,short,Turtle 20,20260321_073547_XLM-USDT-SWAP_short,TREND_HOLD,1.122454,1
False,stopout_cooldown,DONCHIAN_ACTIVE,OP-USDT-SWAP,-1.448487,-1.631254,short,Turtle 55,20260321_073538_OP-USDT-SWAP_short,TREND_ACTIVE,0.887959,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,BAND-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_074138_BAND-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,BAND-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_074026_BAND-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,AXS-USDT-SWAP,-1.168564,-0.057134,long,Turtle 20,20260321_073815_AXS-USDT-SWAP_long,TREND_HOLD,20.453048,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,DOT-USDT-SWAP,0.0,0.0,short,Turtle 20,20260321_073601_DOT-USDT-SWAP_short,TREND_HOLD,2.8,1
False,stopout_cooldown,ATR_INITIAL,ETHW-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_073025_ETHW-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MASK-USDT-SWAP,-0.861188,-1.243713,long,Turtle 55,20260321_070548_MASK-USDT-SWAP_long,TREND_ACTIVE,0.692433,3
False,stopout_cooldown,DONCHIAN_ACTIVE,LPT-USDT-SWAP,-1.555801,-0.547008,short,Turtle 20,20260321_072136_LPT-USDT-SWAP_short,TREND_HOLD,2.844202,1
False,stopout_cooldown,DONCHIAN_ACTIVE,LPT-USDT-SWAP,-1.990308,-0.551379,short,Turtle 20,20260321_072058_LPT-USDT-SWAP_short,TREND_HOLD,3.609692,1
False,stopout_cooldown,DONCHIAN_ACTIVE,LPT-USDT-SWAP,-3.593626,-0.996465,short,Turtle 20,20260321_072024_LPT-USDT-SWAP_short,TREND_HOLD,3.606375,1
False,stopout_cooldown,ATR_INITIAL,PEPE-USDT-SWAP,-1.01708,-3.405022,long,Turtle 55,20260321_070506_PEPE-USDT-SWAP_long,INITIAL_RISK,0.2987,1
False,stopout_cooldown,ATR_INITIAL,IMX-USDT-SWAP,0.0,0.0,short,Turtle 20,20260321_071011_IMX-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,AUCTION-USDT-SWAP,-0.967202,-0.191843,long,Turtle 20,20260321_063548_AUCTION-USDT-SWAP_long,TREND_HOLD,5.041635,2
False,stopout_cooldown,ATR_INITIAL,BCH-USDT-SWAP,-1.067974,-5.500059,short,Turtle 55,20260321_062532_BCH-USDT-SWAP_short,INITIAL_RISK,0.194175,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MASK-USDT-SWAP,-1.738319,-1.861024,long,Turtle 55,20260321_063539_MASK-USDT-SWAP_long,TREND_ACTIVE,0.934066,2
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.25,short,Turtle 55,20260321_063942_MET-USDT-SWAP_short,TREND_HOLD,5.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.25,short,Turtle 55,20260321_063904_MET-USDT-SWAP_short,TREND_HOLD,5.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.25,short,Turtle 55,20260321_063821_MET-USDT-SWAP_short,TREND_HOLD,5.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.25,short,Turtle 55,20260321_063744_MET-USDT-SWAP_short,TREND_HOLD,5.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.5,short,Turtle 55,20260321_063702_MET-USDT-SWAP_short,TREND_HOLD,2.5,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.5,short,Turtle 55,20260321_063544_MET-USDT-SWAP_short,TREND_HOLD,2.5,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MET-USDT-SWAP,-1.25,-0.5,short,Turtle 55,20260321_063506_MET-USDT-SWAP_short,TREND_HOLD,2.5,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,PEPE-USDT-SWAP,-0.318541,-1.379515,long,Turtle 20,20260321_063019_PEPE-USDT-SWAP_long,INITIAL_RISK,0.230908,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LQTY-USDT-SWAP,0.0,0.0,short,Turtle 20,20260321_063024_LQTY-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,THETA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_062202_THETA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,THETA-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_062125_THETA-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,ATR_INITIAL,MINA-USDT-SWAP,-1.215362,-8.019068,long,Turtle 20,20260321_061624_MINA-USDT-SWAP_long,INITIAL_RISK,0.151559,1
