action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,DOGE-USDT-SWAP,0.0,0.0937,28.35,,,short,True,2026-03-20 15:49:56,20260320_154953_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.0937,28.35,,Первичный вход,short,True,2026-03-20 15:49:56,20260320_154953_DOGE-USDT-SWAP_short
position_opened,ETHW-USDT-SWAP,0.0,0.2679998904115212,97638.0,,,short,True,2026-03-20 15:50:45,20260320_155042_ETHW-USDT-SWAP_short
OPEN,ETHW-USDT-SWAP,0.0,0.2679998904115212,97638.0,,Первичный вход,short,True,2026-03-20 15:50:45,20260320_155042_ETHW-USDT-SWAP_short
position_closed,ETHW-USDT-SWAP,0.0,0.0,97638.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-20 15:50:50,20260320_155042_ETHW-USDT-SWAP_short
CLOSE,ETHW-USDT-SWAP,0.0,0.2692,97638.0,,ATR стоп 2.0N,short,True,2026-03-20 15:50:50,20260320_155042_ETHW-USDT-SWAP_short
position_opened,LQTY-USDT-SWAP,0.0,0.2755635687302041,9503.1,,,short,True,2026-03-20 15:53:12,20260320_155308_LQTY-USDT-SWAP_short
OPEN,LQTY-USDT-SWAP,0.0,0.2755635687302041,9503.1,,Первичный вход,short,True,2026-03-20 15:53:12,20260320_155308_LQTY-USDT-SWAP_short
position_closed,LQTY-USDT-SWAP,0.0,0.0,9503.1,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-20 16:00:31,20260320_155308_LQTY-USDT-SWAP_short
CLOSE,LQTY-USDT-SWAP,0.0,0.2762,9503.1,,ATR стоп 2.0N,short,True,2026-03-20 16:00:31,20260320_155308_LQTY-USDT-SWAP_short
position_opened,XAG-USDT-SWAP,0.0,71.27,3679.0,,,short,True,2026-03-20 16:15:09,20260320_161505_XAG-USDT-SWAP_short
OPEN,XAG-USDT-SWAP,0.0,71.27,3679.0,,Первичный вход,short,True,2026-03-20 16:15:09,20260320_161505_XAG-USDT-SWAP_short
position_opened,LDO-USDT-SWAP,0.0,0.29730002293315,8721.0,,,short,True,2026-03-20 16:15:57,20260320_161555_LDO-USDT-SWAP_short
OPEN,LDO-USDT-SWAP,0.0,0.29730002293315,8721.0,,Первичный вход,short,True,2026-03-20 16:15:57,20260320_161555_LDO-USDT-SWAP_short
position_opened,MASK-USDT-SWAP,0.0,0.4645878326996198,5523.0,,,short,True,2026-03-20 16:16:01,20260320_161558_MASK-USDT-SWAP_short
OPEN,MASK-USDT-SWAP,0.0,0.4645878326996198,5523.0,,Первичный вход,short,True,2026-03-20 16:16:01,20260320_161558_MASK-USDT-SWAP_short
