early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.146088,XLM-USDT-SWAP,pre_close:ATR стоп 2.0N,0.876302,26.5,0.146088,-0.11570875703514098,long,2,20260321_082016_XLM-USDT-SWAP_long,1
False,0.287715,AUCTION-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.458883,42.25,0.287715,-0.2514944803434861,short,0,20260321_080019_AUCTION-USDT-SWAP_short,0
False,0.233687,AAVE-USDT-SWAP,pre_close:ATR стоп 2.0N,0.503326,17.25,0.233687,-0.26963868416321873,short,1,20260321_075035_AAVE-USDT-SWAP_short,0
False,0.098898,LINK-USDT-SWAP,pre_close:ATR стоп 2.0N,0.604012,28.75,0.098898,-0.18905645865842008,short,3,20260321_073543_LINK-USDT-SWAP_short,2
False,0.173106,XRP-USDT-SWAP,pyramid_closed_candle,0.221576,15.5,0.173106,-0.13848497438027987,short,2,20260321_073505_XRP-USDT-SWAP_short,0
False,0.100604,LDO-USDT-SWAP,pre_close:ATR стоп 2.0N,0.435949,29.5,0.100604,-0.12201784659622153,short,1,20260321_075039_LDO-USDT-SWAP_short,2
False,0.117423,SUI-USDT-SWAP,closed_candle,0.541338,28.75,0.117423,-0.21455092418412974,short,1,20260321_073552_SUI-USDT-SWAP_short,0
False,0.199819,XLM-USDT-SWAP,pre_close:ATR стоп 2.0N,0.351195,26.5,0.199819,-0.18165223008285353,short,1,20260321_073547_XLM-USDT-SWAP_short,0
False,0.155134,OP-USDT-SWAP,pre_close:ATR стоп 2.0N,1.069456,32.75,0.155134,-0.2530629150647482,short,0,20260321_073538_OP-USDT-SWAP_short,0
False,0.0,BAND-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,0.518941,9.0,0.0,-0.11491156267459798,long,0,20260321_074138_BAND-USDT-SWAP_long,0
False,0.0,BAND-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,0.530309,9.0,0.0,-0.12632527654306888,long,0,20260321_074026_BAND-USDT-SWAP_long,0
False,1.259734,AXS-USDT-SWAP,pre_close:ATR стоп 2.0N,3.94225,4.5,1.259734,-0.07197418378740748,long,0,20260321_073815_AXS-USDT-SWAP_long,0
False,0.464191,DOT-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.397878,0.0,0.464191,0.0,short,0,20260321_073601_DOT-USDT-SWAP_short,0
False,0.0,ETHW-USDT-SWAP,STOP_TRIGGERED,0.656459,25.5,0.0,-0.24946479425824383,long,0,20260321_073025_ETHW-USDT-SWAP_long,0
False,0.461727,MASK-USDT-SWAP,pre_close:ATR стоп 2.0N,3.112754,49.25,0.461727,-0.5742556962471319,long,1,20260321_070548_MASK-USDT-SWAP_long,2
False,0.317985,LPT-USDT-SWAP,STOP_TRIGGERED,0.665866,24.5,0.317985,-0.17394025084142142,short,0,20260321_072136_LPT-USDT-SWAP_short,0
False,0.403223,LPT-USDT-SWAP,STOP_TRIGGERED,0.579787,24.5,0.403223,-0.22232867964261235,short,0,20260321_072058_LPT-USDT-SWAP_short,0
False,0.402854,LPT-USDT-SWAP,STOP_TRIGGERED,0.580159,24.5,0.402854,-0.4014297565071761,short,0,20260321_072024_LPT-USDT-SWAP_short,0
False,0.066036,PEPE-USDT-SWAP,STOP_HEALTH_ERROR,0.806633,6.25,0.066036,-0.2248541210594146,long,0,20260321_070506_PEPE-USDT-SWAP_long,0
False,0.0,IMX-USDT-SWAP,pre_close:ATR стоп 2.0N,1.12518,4.5,0.0,-0.264016777073036,short,0,20260321_071011_IMX-USDT-SWAP_short,0
False,1.063026,AUCTION-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.611367,42.25,1.063026,-0.20393457461256306,long,1,20260321_063548_AUCTION-USDT-SWAP_long,1
False,0.042589,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.511925,57.75,0.042589,-0.23424190800680703,short,0,20260321_062532_BCH-USDT-SWAP_short,0
False,0.359029,MASK-USDT-SWAP,pre_close:ATR стоп 2.0N,2.259768,49.25,0.359029,-0.6681615515144068,long,1,20260321_063539_MASK-USDT-SWAP_long,1
False,0.262467,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.065617,37.5,0.262467,-0.06561679790025525,short,0,20260321_063942_MET-USDT-SWAP_short,0
False,0.262467,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.065617,37.5,0.262467,-0.06561679790025525,short,0,20260321_063904_MET-USDT-SWAP_short,0
False,0.262467,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.065617,37.5,0.262467,-0.06561679790025525,short,0,20260321_063821_MET-USDT-SWAP_short,0
False,0.262467,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.065617,37.5,0.262467,-0.06561679790025525,short,0,20260321_063744_MET-USDT-SWAP_short,0
False,0.131406,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.197109,37.5,0.131406,-0.06570302233902037,short,0,20260321_063702_MET-USDT-SWAP_short,0
False,0.131406,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.197109,37.5,0.131406,-0.06570302233902035,short,0,20260321_063544_MET-USDT-SWAP_short,0
False,0.131406,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,0.197109,37.5,0.131406,-0.06570302233902035,short,0,20260321_063506_MET-USDT-SWAP_short,0
False,0.061192,PEPE-USDT-SWAP,STOP_HEALTH_ERROR,0.695965,6.25,0.061192,-0.08441524996442074,long,0,20260321_063019_PEPE-USDT-SWAP_long,0
False,0.0,LQTY-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.807531,36.75,0.0,-0.20304116181810183,short,0,20260321_063024_LQTY-USDT-SWAP_short,0
False,0.0,THETA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,1.409022,19.5,0.0,0.06238015112199503,short,0,20260321_062202_THETA-USDT-SWAP_short,0
False,0.0,THETA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,1.349989,19.5,0.0,-0.2911963078994248,short,0,20260321_062125_THETA-USDT-SWAP_short,0
False,0.035018,MINA-USDT-SWAP,pre_close:ATR стоп 2.0N,4.153886,6.75,0.035018,-0.2808117670719351,long,0,20260321_061624_MINA-USDT-SWAP_long,0
False,0.0,THETA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,1.446977,19.5,0.0,-0.38717063268164825,short,0,20260321_062045_THETA-USDT-SWAP_short,0
False,0.0,THETA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,1.433022,19.5,0.0,-0.37336193591436234,short,0,20260321_062010_THETA-USDT-SWAP_short,0
False,0.316957,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,0.845219,26.75,0.316957,-0.15831134564663993,long,3,20260321_054549_DOGE-USDT-SWAP_long,2
False,0.559845,MASK-USDT-SWAP,pre_close:ATR стоп 2.0N,1.850178,49.25,0.559845,-0.12329897274745014,long,4,20260321_053020_MASK-USDT-SWAP_long,2
False,0.0,KSM-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,0.981393,10.75,0.0,-0.06212258944841572,long,0,20260321_055618_KSM-USDT-SWAP_long,0
False,0.052002,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.24805,25.75,0.052002,0.0,long,0,20260321_054545_COMP-USDT-SWAP_long,0
False,0.176241,XLM-USDT-SWAP,pre_close:ATR стоп 2.0N,0.483921,26.5,0.176241,-0.21844883682952074,short,1,20260321_043528_XLM-USDT-SWAP_short,3
False,0.117075,AAVE-USDT-SWAP,pre_close:ATR стоп 2.0N,0.891571,17.25,0.117075,-0.26116714697405624,short,1,20260321_050529_AAVE-USDT-SWAP_short,0
False,0.212179,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.145767,57.75,0.212179,-0.15373446739208188,short,3,20260321_042036_BCH-USDT-SWAP_short,3
False,0.067798,FLOKI-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.050087,26.5,0.067798,-0.27095507011429376,short,0,20260321_050524_FLOKI-USDT-SWAP_short,0
False,0.257584,TRX-USDT-SWAP,pre_close:Канальный выход 10 свечей,0.485123,24.25,0.42044,0.162856323313613,short,4,20260321_031519_TRX-USDT-SWAP_short,3
False,0.564065,MASK-USDT-SWAP,pre_close:ATR стоп 2.0N,0.616463,49.25,1.068736,0.5046712475782659,long,5,20260321_033035_MASK-USDT-SWAP_long,3
False,0.293525,NEO-USDT-SWAP,pre_close:ATR стоп 2.0N,0.988049,9.0,0.293525,-0.14628030437003742,short,2,20260321_042045_NEO-USDT-SWAP_short,1
False,0.052165,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.043297,25.75,0.052165,-0.052164840897243415,long,0,20260321_044047_COMP-USDT-SWAP_long,0
False,0.398293,XTZ-USDT-SWAP,STOP_HEALTH_CONFIRMED,2.081105,18.0,0.398293,-0.3169304965073723,short,2,20260321_042040_XTZ-USDT-SWAP_short,1
False,0.116212,THETA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,0.813481,19.5,0.116212,0.0,long,0,20260321_041454_THETA-USDT-SWAP_long,0
False,0.42337,CRV-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.550381,9.0,0.42337,0.0,long,0,20260321_040938_CRV-USDT-SWAP_long,0
False,0.295983,CRV-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.676533,9.0,0.295983,0.0,long,0,20260321_040656_CRV-USDT-SWAP_long,0
False,0.0,LRC-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,1.338398,8.0,0.002465,0.002465458707251083,long,0,20260321_040647_LRC-USDT-SWAP_long,0
False,0.484653,INJ-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.743134,10.75,0.484653,0.0,long,0,20260321_040448_INJ-USDT-SWAP_long,0
False,0.452196,INJ-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.775194,10.75,0.452196,0.0,long,0,20260321_040253_INJ-USDT-SWAP_long,0
False,0.582301,INJ-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.620629,10.75,0.608673,0.026372328043628882,long,0,20260321_040030_INJ-USDT-SWAP_long,0
False,0.336771,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.87329,57.75,0.336771,-0.19905547869821508,long,2,20260321_031029_BCH-USDT-SWAP_long,1
False,0.0,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.256545,25.75,0.104712,0.1047120418848145,long,0,20260321_032747_COMP-USDT-SWAP_long,0
False,0.0,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.204819,25.75,0.0,0.0,long,0,20260321_032554_COMP-USDT-SWAP_long,0
False,1.661835,TSLA-USDT-SWAP,force_replace_place_failed:initial_stop_verify_recover,2.3518,4.5,1.661835,-0.46240250366938385,long,0,20260321_032011_TSLA-USDT-SWAP_long,0
False,0.064641,TRX-USDT-SWAP,pre_close:Канальный выход 10 свечей,0.420168,24.25,0.064641,-0.16160310277957352,short,0,20260321_030016_TRX-USDT-SWAP_short,0
False,0.864475,OP-USDT-SWAP,pre_close:ATR стоп 2.0N,1.648363,32.75,0.864475,-0.3514142722489418,short,2,20260321_021036_OP-USDT-SWAP_short,0
False,1.111111,LIT-USDT-SWAP,pre_close:ATR стоп 2.0N,6.018519,12.75,1.111111,-2.2822543083372326,short,0,20260321_021027_LIT-USDT-SWAP_short,1
False,0.59761,DOT-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,0.996016,0.0,0.59761,0.0,short,0,20260321_021041_DOT-USDT-SWAP_short,0
False,0.973151,ENA-USDT-SWAP,pre_close:Ошибка: первичный стоп не подтверждён на бирже,2.081409,8.5,0.973151,-0.11072526936626326,short,0,20260321_021032_ENA-USDT-SWAP_short,0
False,0.196335,MET-USDT-SWAP,pre_close:ATR стоп 2.0N,1.04712,37.5,0.196335,-0.19633507853402793,long,0,20260321_015341_MET-USDT-SWAP_long,1
False,0.46361,BCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.023018,57.75,0.980392,0.5167818511041902,long,6,20260321_002150_BCH-USDT-SWAP_long,3
