add_qty,atr,avg_px,distance_to_next_add_atr,event,has_locked_break_even,inst_id,last_price,mfe_r,next_pyramid_price,note,qty,reason_blocked,side,stop_price,trade_id,ts,units,unrealized_r
,0.0019500000000000073,2.813,,pyramid_strategy_check,False,INJ-USDT-SWAP,2.815,,2.814025,candle_ts=1774778400000,10141.0,,short,2.836,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:07:16,1,
,0.0002099999999999963,0.266062733607256,,pyramid_strategy_check,False,LQTY-USDT-SWAP,0.2662,,0.266395,candle_ts=1774778400000,10562.6,,short,0.273,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:09:51,1,
10562.6,0.0002099999999999963,0.266062733607256,0.928571,pyramid_added,False,LQTY-USDT-SWAP,0.266062733607256,0.0,0.265957733607256,candle_ts=1774778400000,10562.6,,short,0.273,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:09:52,2,0.0
,0.008149999999999746,8.488,,pyramid_strategy_check,False,LINK-USDT-SWAP,8.489,,8.483925,candle_ts=1774778400000,333.9,,short,8.504299999999999,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:10:02,1,
,0.0021500000000000074,2.813,,pyramid_strategy_check,False,INJ-USDT-SWAP,2.812,,2.814025,candle_ts=1774778700000,10141.0,,short,2.836,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:12:26,1,
10141.0,0.0021500000000000074,2.813,0.94186,pyramid_added,False,INJ-USDT-SWAP,2.813,0.043478,2.811925,candle_ts=1774778700000,10141.0,,short,2.836,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:12:26,2,0.0
,0.00023999999999999578,0.2660610095999094,,pyramid_strategy_check,False,LQTY-USDT-SWAP,0.2659,,0.265957733607256,candle_ts=1774778700000,21125.2,,short,0.273,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:12:39,2,
10562.6,0.00023999999999999578,0.2660610095999094,0.240557,pyramid_added,False,LQTY-USDT-SWAP,0.2660610095999094,0.0,0.2659410095999094,candle_ts=1774778700000,21125.2,,short,0.273,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:12:39,3,0.0
,0.008399999999999786,8.488,,pyramid_strategy_check,False,LINK-USDT-SWAP,8.48,,8.483925,candle_ts=1774778700000,333.9,,short,8.504299999999999,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:12:53,1,
333.9,0.008399999999999786,8.488,0.467262,pyramid_added,False,LINK-USDT-SWAP,8.488,0.552147,8.4838,candle_ts=1774778700000,333.9,,short,8.504299999999999,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:12:53,2,0.0
,0.0020499999999999963,2.812,,pyramid_strategy_check,False,INJ-USDT-SWAP,2.811,,2.811925,candle_ts=1774779000000,20282.0,,short,2.8151,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:15:51,2,
10141.0,0.0020499999999999963,2.812,0.45122,pyramid_added,False,INJ-USDT-SWAP,2.812,0.041667,2.810975,candle_ts=1774779000000,20282.0,,short,2.8151,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:15:52,3,0.0
,0.00026999999999999523,0.2660742358257757,,pyramid_strategy_check,False,LQTY-USDT-SWAP,0.2665,,0.2659410095999094,candle_ts=1774779000000,31687.8,,short,0.2687,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:15:55,3,
,0.008399999999999786,8.485,,pyramid_strategy_check,False,LINK-USDT-SWAP,8.483,,8.4838,candle_ts=1774779000000,667.8,,short,8.4958,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:16:05,2,
,0.008399999999999786,8.485,0.095238,pyramid_blocked,False,LINK-USDT-SWAP,8.483,0.310881,8.4838,недостаточный прогресс 0.24 ATR,667.8,progress_below_threshold,short,8.4958,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:16:05,2,0.103627
,0.03550000000000075,53.77186507936508,,pyramid_strategy_check,False,LTC-USDT-SWAP,53.78,,53.774499999999996,candle_ts=1774779000000,50.4,,short,54.27,20260329_131520_LTC-USDT-SWAP_short,2026-03-29 13:16:09,1,
,0.002299999999999991,2.8116666666666665,,pyramid_strategy_check,False,INJ-USDT-SWAP,2.807,,2.810975,candle_ts=1774779300000,30423.0,,short,2.8116,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:21:40,3,
10141.0,0.002299999999999991,2.8116666666666665,1.728261,pyramid_added,False,INJ-USDT-SWAP,2.8116666666666665,0.191781,2.8105166666666666,candle_ts=1774779300000,30423.0,,short,2.8116,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:21:40,4,0.0
,0.00025999999999999635,0.2660742358257757,,pyramid_strategy_check,False,LQTY-USDT-SWAP,0.2665,,0.2659410095999094,candle_ts=1774779300000,31687.8,,short,0.2687,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:21:43,3,
,0.008699999999999885,8.485,,pyramid_strategy_check,False,LINK-USDT-SWAP,8.476,,8.4838,candle_ts=1774779300000,667.8,,short,8.487400000000001,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:21:53,2,
333.9,0.008699999999999885,8.485,0.896552,pyramid_added,False,LINK-USDT-SWAP,8.485,0.777202,8.480649999999999,candle_ts=1774779300000,667.8,,short,8.487400000000001,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:21:53,3,0.0
,0.036000000000000656,53.77186507936508,,pyramid_strategy_check,False,LTC-USDT-SWAP,53.76,,53.774499999999996,candle_ts=1774779300000,50.4,,short,54.27,20260329_131520_LTC-USDT-SWAP_short,2026-03-29 13:21:55,1,
50.4,0.036000000000000656,53.77186507936508,0.402778,pyramid_added,False,LTC-USDT-SWAP,53.77186507936508,0.023819,53.75386507936508,candle_ts=1774779300000,50.4,,short,54.27,20260329_131520_LTC-USDT-SWAP_short,2026-03-29 13:21:56,2,0.0
,9.500000000000202e-05,0.1503,,pyramid_strategy_check,False,THETA-USDT-SWAP,0.1503,,0.15025249999999998,candle_ts=1774779300000,1781.0,,short,0.1522,20260329_132118_THETA-USDT-SWAP_short,2026-03-29 13:22:01,1,
,0.0024499999999999965,2.811,,pyramid_strategy_check,False,INJ-USDT-SWAP,2.806,,2.8105166666666666,candle_ts=1774779600000,40564.0,,short,2.8109,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:27:24,4,
,0.0024499999999999965,2.811,,pyramid_blocked,False,INJ-USDT-SWAP,2.806,,2.8105166666666666,,40564.0,max_units_reached,short,2.8109,20260329_130703_INJ-USDT-SWAP_short,2026-03-29 13:27:24,4,
,0.00027499999999999747,0.2660742358257757,,pyramid_strategy_check,False,LQTY-USDT-SWAP,0.2662,,0.2659410095999094,candle_ts=1774779600000,31687.8,,short,0.2687,20260329_130944_LQTY-USDT-SWAP_short,2026-03-29 13:27:25,3,
,0.008799999999999919,8.48,,pyramid_strategy_check,False,LINK-USDT-SWAP,8.471,,8.480649999999999,candle_ts=1774779600000,1001.7,,short,8.487400000000001,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:27:26,3,
333.9,0.008799999999999919,8.48,1.096591,pyramid_added,False,LINK-USDT-SWAP,8.48,0.411523,8.4756,candle_ts=1774779600000,1001.7,,short,8.487400000000001,20260329_130949_LINK-USDT-SWAP_short,2026-03-29 13:27:27,4,0.0
,0.03850000000000087,53.76093253968254,,pyramid_strategy_check,False,LTC-USDT-SWAP,53.71,,53.75386507936508,candle_ts=1774779600000,100.8,,short,53.787000000000006,20260329_131520_LTC-USDT-SWAP_short,2026-03-29 13:27:37,2,
