breakout_id,cooldown_blocked,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.401,False,,,,False,,short,5m,2026-03-29 13:16:45
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,long,5m,2026-03-29 13:16:46
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,short,5m,2026-03-29 13:16:46
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,long,5m,2026-03-29 13:16:48
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,short,5m,2026-03-29 13:16:48
,,,reentry_check,True,scan,AXS-USDT-SWAP,,,1.135,False,0.0,,,,,scan,5m,2026-03-29 13:16:48
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,long,5m,2026-03-29 13:16:51
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,short,5m,2026-03-29 13:16:51
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66507.3,False,,,,False,,long,5m,2026-03-29 13:16:59
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66507.3,False,,,,False,,short,5m,2026-03-29 13:16:59
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05624,False,,,,False,,long,5m,2026-03-29 13:17:05
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05624,False,,,,False,,short,5m,2026-03-29 13:17:05
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04022,False,,,,False,,long,5m,2026-03-29 13:17:06
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04022,False,,,,False,,short,5m,2026-03-29 13:17:06
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.15,False,,,,False,,long,5m,2026-03-29 13:17:08
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.15,False,,,,False,,short,5m,2026-03-29 13:17:08
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09075,False,,,,False,,long,5m,2026-03-29 13:17:13
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09075,False,,,,False,,short,5m,2026-03-29 13:17:13
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:17:19
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:17:19
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1433,False,,,,False,,long,5m,2026-03-29 13:17:23
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1433,False,,,,False,,short,5m,2026-03-29 13:17:23
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3034,False,,,,False,,long,5m,2026-03-29 13:17:26
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3034,False,,,,False,,short,5m,2026-03-29 13:17:26
,,,reentry_check,True,scan,LDO-USDT-SWAP,,,0.3034,False,0.0,,,,,scan,5m,2026-03-29 13:17:26
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.854,False,,,,False,,long,5m,2026-03-29 13:17:28
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.854,False,,,,False,,short,5m,2026-03-29 13:17:28
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1021,False,,,,False,,long,5m,2026-03-29 13:17:44
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1021,False,,,,False,,short,5m,2026-03-29 13:17:44
,False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03846,False,,,,False,,long,5m,2026-03-29 13:17:51
,False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03846,False,,,,False,,short,5m,2026-03-29 13:17:51
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.19,False,,,,False,,long,5m,2026-03-29 13:17:59
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.19,False,,,,False,,short,5m,2026-03-29 13:17:59
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8583,False,,,,False,,long,5m,2026-03-29 13:18:04
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8583,False,,,,False,,short,5m,2026-03-29 13:18:04
,False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2033,False,,,,False,,long,5m,2026-03-29 13:18:07
,False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2033,False,,,,False,,short,5m,2026-03-29 13:18:07
,False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1506,False,,,,False,,long,5m,2026-03-29 13:18:09
,False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1506,False,,,,False,,short,5m,2026-03-29 13:18:09
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3323,False,,,,False,,long,5m,2026-03-29 13:18:21
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3323,False,,,,False,,short,5m,2026-03-29 13:18:21
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1055,False,,,,False,,long,5m,2026-03-29 13:18:24
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1055,False,,,,False,,short,5m,2026-03-29 13:18:24
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,96.16,False,,,,False,,long,5m,2026-03-29 13:19:07
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,96.16,False,,,,False,,short,5m,2026-03-29 13:19:07
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01204,False,,,,False,,long,5m,2026-03-29 13:19:09
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01204,False,,,,False,,short,5m,2026-03-29 13:19:09
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0892,False,,,,False,,long,5m,2026-03-29 13:19:16
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0892,False,,,,False,,short,5m,2026-03-29 13:19:16
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6578,False,,,,False,,long,5m,2026-03-29 13:19:19
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6578,False,,,,False,,short,5m,2026-03-29 13:19:19
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.401,False,,,,False,,long,5m,2026-03-29 13:19:22
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.401,False,,,,False,,short,5m,2026-03-29 13:19:22
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,long,5m,2026-03-29 13:19:23
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,short,5m,2026-03-29 13:19:23
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,long,5m,2026-03-29 13:19:24
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,short,5m,2026-03-29 13:19:24
,,,reentry_check,True,scan,AXS-USDT-SWAP,,,1.135,False,0.0,,,,,scan,5m,2026-03-29 13:19:24
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,long,5m,2026-03-29 13:19:27
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,short,5m,2026-03-29 13:19:27
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66507.3,False,,,,False,,long,5m,2026-03-29 13:19:35
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66507.3,False,,,,False,,short,5m,2026-03-29 13:19:35
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04022,False,,,,False,,long,5m,2026-03-29 13:19:43
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04022,False,,,,False,,short,5m,2026-03-29 13:19:43
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.15,False,,,,False,,long,5m,2026-03-29 13:19:45
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.15,False,,,,False,,short,5m,2026-03-29 13:19:45
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09075,False,,,,False,,long,5m,2026-03-29 13:19:49
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09075,False,,,,False,,short,5m,2026-03-29 13:19:49
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:19:55
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:19:55
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1995.71,False,,,,False,,long,5m,2026-03-29 13:19:56
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1995.71,False,,,,False,,short,5m,2026-03-29 13:19:56
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1432,False,,,,False,,long,5m,2026-03-29 13:20:11
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1432,False,,,,False,,short,5m,2026-03-29 13:20:11
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.304,False,,,,False,,long,5m,2026-03-29 13:20:11
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.304,False,,,,False,,short,5m,2026-03-29 13:20:11
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.853,False,,,,False,,long,5m,2026-03-29 13:20:12
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.853,False,,,,False,,short,5m,2026-03-29 13:20:12
,,,reentry_check,True,scan,LIT-USDT-SWAP,,,0.853,False,0.0,,,,,scan,5m,2026-03-29 13:20:12
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,long,5m,2026-03-29 13:20:28
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,short,5m,2026-03-29 13:20:28
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,long,5m,2026-03-29 13:20:42
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,short,5m,2026-03-29 13:20:42
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,long,5m,2026-03-29 13:20:48
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,short,5m,2026-03-29 13:20:48
,False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2029,False,,,,False,,long,5m,2026-03-29 13:20:50
,False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2029,False,,,,False,,short,5m,2026-03-29 13:20:50
,,,reentry_check,True,scan,SYRUP-USDT-SWAP,,,0.2029,False,0.0,,,,,scan,5m,2026-03-29 13:20:50
,False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1503,False,,,,False,,long,5m,2026-03-29 13:20:51
,False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1503,False,,,,False,,short,5m,2026-03-29 13:20:51
,,,reentry_check,True,scan,THETA-USDT-SWAP,,,0.1503,False,0.0,,,,,scan,5m,2026-03-29 13:20:52
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,long,5m,2026-03-29 13:21:04
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,short,5m,2026-03-29 13:21:04
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,long,5m,2026-03-29 13:21:08
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,short,5m,2026-03-29 13:21:08
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,96.04,False,,,,False,,long,5m,2026-03-29 13:22:20
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,96.04,False,,,,False,,short,5m,2026-03-29 13:22:20
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.012,False,,,,False,,long,5m,2026-03-29 13:22:21
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.012,False,,,,False,,short,5m,2026-03-29 13:22:21
,,,reentry_check,True,scan,ACT-USDT-SWAP,,,0.012,False,0.0,,,,,scan,5m,2026-03-29 13:22:21
,False,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2432,False,,,,False,,long,5m,2026-03-29 13:22:22
,False,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2432,False,,,,False,,short,5m,2026-03-29 13:22:22
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2432,False,0.0,,,,,scan,5m,2026-03-29 13:22:22
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0891,False,,,,False,,long,5m,2026-03-29 13:22:28
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0891,False,,,,False,,short,5m,2026-03-29 13:22:28
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6584,False,,,,False,,long,5m,2026-03-29 13:22:31
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6584,False,,,,False,,short,5m,2026-03-29 13:22:31
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.401,False,,,,False,,long,5m,2026-03-29 13:22:33
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.401,False,,,,False,,short,5m,2026-03-29 13:22:33
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,long,5m,2026-03-29 13:22:34
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.693,False,,,,False,,short,5m,2026-03-29 13:22:34
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,long,5m,2026-03-29 13:22:35
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.135,False,,,,False,,short,5m,2026-03-29 13:22:35
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,long,5m,2026-03-29 13:22:38
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.2,False,,,,False,,short,5m,2026-03-29 13:22:38
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66431.3,False,,,,False,,long,5m,2026-03-29 13:22:47
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66431.3,False,,,,False,,short,5m,2026-03-29 13:22:47
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.073,False,,,,False,,long,5m,2026-03-29 13:22:51
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.073,False,,,,False,,short,5m,2026-03-29 13:22:51
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05614,False,,,,False,,long,5m,2026-03-29 13:22:53
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05614,False,,,,False,,short,5m,2026-03-29 13:22:53
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04008,False,,,,False,,long,5m,2026-03-29 13:22:54
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04008,False,,,,False,,short,5m,2026-03-29 13:22:54
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.12,False,,,,False,,long,5m,2026-03-29 13:22:56
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.12,False,,,,False,,short,5m,2026-03-29 13:22:56
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09065,False,,,,False,,long,5m,2026-03-29 13:23:00
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09065,False,,,,False,,short,5m,2026-03-29 13:23:00
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:23:06
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:23:06
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1432,False,,,,False,,long,5m,2026-03-29 13:23:26
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1432,False,,,,False,,short,5m,2026-03-29 13:23:26
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.853,False,,,,False,,long,5m,2026-03-29 13:23:31
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.853,False,,,,False,,short,5m,2026-03-29 13:23:31
,,,reentry_check,True,scan,LIT-USDT-SWAP,,,0.853,False,0.0,,,,,scan,5m,2026-03-29 13:23:32
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,long,5m,2026-03-29 13:23:37
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,short,5m,2026-03-29 13:23:37
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,long,5m,2026-03-29 13:23:57
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,short,5m,2026-03-29 13:23:57
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16702,False,,,,False,,long,5m,2026-03-29 13:24:08
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16702,False,,,,False,,short,5m,2026-03-29 13:24:08
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,long,5m,2026-03-29 13:24:10
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,short,5m,2026-03-29 13:24:10
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,long,5m,2026-03-29 13:24:14
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,short,5m,2026-03-29 13:24:14
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.012,False,,,,False,,long,5m,2026-03-29 13:25:01
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.012,False,,,,False,,short,5m,2026-03-29 13:25:01
,,,reentry_check,True,scan,ACT-USDT-SWAP,,,0.012,False,0.0,,,,,scan,5m,2026-03-29 13:25:01
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,long,5m,2026-03-29 13:25:08
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,short,5m,2026-03-29 13:25:08
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,long,5m,2026-03-29 13:25:11
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,short,5m,2026-03-29 13:25:11
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,long,5m,2026-03-29 13:25:14
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,short,5m,2026-03-29 13:25:14
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:25:16
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:25:16
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,long,5m,2026-03-29 13:25:31
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,short,5m,2026-03-29 13:25:31
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05605,False,,,,False,,long,5m,2026-03-29 13:25:32
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05605,False,,,,False,,short,5m,2026-03-29 13:25:32
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,long,5m,2026-03-29 13:25:36
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,short,5m,2026-03-29 13:25:36
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,long,5m,2026-03-29 13:25:40
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,short,5m,2026-03-29 13:25:40
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:25:45
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:25:45
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1428,False,,,,False,,long,5m,2026-03-29 13:26:05
,False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1428,False,,,,False,,short,5m,2026-03-29 13:26:05
,,,reentry_check,True,scan,JUP-USDT-SWAP,,,0.1428,False,0.0,,,,,scan,5m,2026-03-29 13:26:05
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.852,False,,,,False,,long,5m,2026-03-29 13:26:09
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.852,False,,,,False,,short,5m,2026-03-29 13:26:09
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10177,False,,,,False,,long,5m,2026-03-29 13:26:25
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10177,False,,,,False,,short,5m,2026-03-29 13:26:25
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,long,5m,2026-03-29 13:26:40
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,short,5m,2026-03-29 13:26:40
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16681,False,,,,False,,long,5m,2026-03-29 13:26:56
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16681,False,,,,False,,short,5m,2026-03-29 13:26:56
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3311,False,,,,False,,long,5m,2026-03-29 13:26:59
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3311,False,,,,False,,short,5m,2026-03-29 13:26:59
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,long,5m,2026-03-29 13:27:02
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,short,5m,2026-03-29 13:27:02
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2404.0,False,,,,False,,long,5m,2026-03-29 13:27:04
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2404.0,False,,,,False,,short,5m,2026-03-29 13:27:04
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.91,False,,,,False,,long,5m,2026-03-29 13:28:01
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.91,False,,,,False,,short,5m,2026-03-29 13:28:01
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01197,False,,,,False,,long,5m,2026-03-29 13:28:02
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01197,False,,,,False,,short,5m,2026-03-29 13:28:02
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,long,5m,2026-03-29 13:28:09
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,short,5m,2026-03-29 13:28:09
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,long,5m,2026-03-29 13:28:12
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,short,5m,2026-03-29 13:28:12
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.396,False,,,,False,,long,5m,2026-03-29 13:28:14
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.396,False,,,,False,,short,5m,2026-03-29 13:28:14
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,long,5m,2026-03-29 13:28:15
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,short,5m,2026-03-29 13:28:15
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:28:17
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:28:17
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.0,False,,,,False,,long,5m,2026-03-29 13:28:20
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.0,False,,,,False,,short,5m,2026-03-29 13:28:20
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66434.2,False,,,,False,,long,5m,2026-03-29 13:28:28
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66434.2,False,,,,False,,short,5m,2026-03-29 13:28:28
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,long,5m,2026-03-29 13:28:32
,False,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,short,5m,2026-03-29 13:28:32
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05605,False,,,,False,,long,5m,2026-03-29 13:28:33
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05605,False,,,,False,,short,5m,2026-03-29 13:28:33
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,long,5m,2026-03-29 13:28:37
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,short,5m,2026-03-29 13:28:37
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,long,5m,2026-03-29 13:28:42
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,short,5m,2026-03-29 13:28:42
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:28:47
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:28:47
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3034,False,,,,False,,long,5m,2026-03-29 13:29:07
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3034,False,,,,False,,short,5m,2026-03-29 13:29:07
,,,reentry_check,True,scan,LDO-USDT-SWAP,,,0.3034,False,0.0,,,,,scan,5m,2026-03-29 13:29:07
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.852,False,,,,False,,long,5m,2026-03-29 13:29:10
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.852,False,,,,False,,short,5m,2026-03-29 13:29:10
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10177,False,,,,False,,long,5m,2026-03-29 13:29:26
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10177,False,,,,False,,short,5m,2026-03-29 13:29:26
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,long,5m,2026-03-29 13:29:40
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,short,5m,2026-03-29 13:29:40
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,long,5m,2026-03-29 13:29:45
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85751,False,,,,False,,short,5m,2026-03-29 13:29:45
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16681,False,,,,False,,long,5m,2026-03-29 13:29:56
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16681,False,,,,False,,short,5m,2026-03-29 13:29:56
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3311,False,,,,False,,long,5m,2026-03-29 13:29:59
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3311,False,,,,False,,short,5m,2026-03-29 13:29:59
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,long,5m,2026-03-29 13:30:03
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.105,False,,,,False,,short,5m,2026-03-29 13:30:03
