avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,2,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,ALGO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,AXS-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,2,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,DOGE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ETC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,GMT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,LINK-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,LIT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,LPT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,LTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,MET-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,NEAR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,NEO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,OP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,QTUM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XAG-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XAU-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XTZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,YGG-USDT-SWAP,0,0.0,0,0,0,0,0,0
