duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
2275,False,0.627615,weak,Turtle 55,0.0,stopout_cooldown,LIT-USDT-SWAP,pre_close:ATR стоп 2.0N,3.556485,3.300971,237.0,0.627615,0.582524,hurt,-0.442103,-46.71000000000025,-0.8842052658578694,long,-0.6453,16,0,82,20260323_162258_LIT-USDT-SWAP_long,-1.408834,0.582524,1,2
7,False,0.918574,normal,Turtle 55,0.0,stopout_cooldown,LQTY-USDT-SWAP,closed_candle,1.366785,2.920765,54.75,0.918574,1.962956,no_pyramid,-1.040305,-28.525590000008478,-1.0403054272105177,long,-0.479513,22,0,3,20260323_141232_LQTY-USDT-SWAP_long,-1.132522,1.962956,0,1
103,False,0.0,unknown,Turtle 55,0.0,stopout_cooldown,LQTY-USDT-SWAP,closed_candle,2.264558,4.883721,54.75,0.0,0.0,no_pyramid,-1.94105,-53.73432000000015,-1.9410496046010122,long,0.2,22,0,3,20260323_141018_LQTY-USDT-SWAP_long,0.0,0.0,0,1
1387,False,0.204044,weak,Turtle 20,-2.111111,stopout_cooldown,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,1.131515,4.586466,62.0,0.204044,0.827068,hurt,-0.08802,-9.424000000000593,-0.17604002594275173,long,-0.117653,22,1,6,20260323_130737_LTC-USDT-SWAP_long,-0.862755,0.827068,1,2
1567,False,0.817757,normal,Turtle 20,-0.5,канальный_выход_10_свечей,FIL-USDT-SWAP,STOP_TRIGGERED,2.336449,5.555556,39.25,0.817757,1.944444,hurt,-0.02907,-12.843200000001438,-0.11627906976745486,long,0.314684,17,1,2,20260323_130013_FIL-USDT-SWAP_long,-0.142193,1.944444,3,4
1165,False,0.000948,weak,Turtle 20,0.0,stopout_cooldown,XRP-USDT-SWAP,STOP_TRIGGERED,1.549367,3.331294,16.5,0.000948,0.002039,no_pyramid,-0.520722,-11.69370000000013,-0.5207217993123094,short,-329.370759,8,0,0,20260323_123754_XRP-USDT-SWAP_short,-549.284598,0.002039,0,1
381,False,0.336574,normal,Turtle 20,0.0,stopout_cooldown,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,0.766642,4.019608,62.0,0.336574,1.764706,no_pyramid,-0.374602,-8.40000000000012,-0.37460198539052786,short,-0.467792,22,0,6,20260323_123748_LTC-USDT-SWAP_short,-1.112986,1.764706,0,1
367,False,0.224972,weak,Turtle 20,0.0,stopout_cooldown,HBAR-USDT-SWAP,closed_candle,1.124859,4.761905,24.0,0.224972,0.952381,hurt,-0.281849,-26.090000000000018,-0.5636978579481402,short,-1.303382,12,0,0,20260323_123739_HBAR-USDT-SWAP_short,-2.505636,0.952381,1,2
356,False,0.321299,weak,Turtle 20,0.0,stopout_cooldown,SUI-USDT-SWAP,STOP_TRIGGERED,1.81808,5.170328,42.25,0.321299,0.913722,no_pyramid,-0.573191,-13.684869999999865,-0.5731906082281066,short,-0.870387,20,0,0,20260323_123727_SUI-USDT-SWAP_short,-1.783979,0.913722,0,1
341,False,0.038571,weak,Turtle 55,0.0,stopout_cooldown,AAVE-USDT-SWAP,STOP_TRIGGERED,2.150086,6.063727,47.5,0.038571,0.10878,no_pyramid,-0.477531,-12.441100000000016,-0.47753117025977804,short,-7.228345,22,0,0,20260323_123705_AAVE-USDT-SWAP_short,-12.380575,0.10878,0,1
