block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
,,0.2746,rotation_block,763,0.0002899999999999986,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_122509_LQTY-USDT-SWAP_short.json,1.3845937056297444,0.2725984678253674,cancelled,0.2728,0.27317846782536737,0.27317846782536737,LQTY-USDT-SWAP,0.00280153,1.027714,4.830228,0.00069847,0.256226,1.204255,0.273,0.9517900000010615,1.0,-1.9480099999986191,-0.07393004672414241,HEALTHY,2634.936790000001,9666.0,Ротация под новый сигнал XRP-USDT-SWAP,796.1062734983544,0.0005799999999999972,short,True,ACTIVE,Turtle 55,2026-03-23 12:37:53,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_123753_LQTY-USDT-SWAP_short_trade.json,20260323_122509_LQTY-USDT-SWAP_short,0.2725984678253674,1
position_absent_on_exchange,,0.433,stopout_cooldown,772,0.0008300000000000002,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_121156_MASK-USDT-SWAP_short.json,0.0,0.4277,cancel_skipped,0.4292,0.42899000000000004,0.42936,MASK-USDT-SWAP,0.0077,1.800327,4.638554,0.0002,0.046762,0.120482,0.4292,0.0,1.0,-9.142500000000009,-0.35071311667056376,STOP_UNVERIFIED,2606.8315000000002,6095.0,ATR стоп 2.0N,796.1927903449568,0.0016600000000000005,short,False,ERROR,Turtle 55,2026-03-23 12:24:49,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_122449_MASK-USDT-SWAP_short_trade.json,20260323_121156_MASK-USDT-SWAP_short,0.4277,1
,,0.09075,stopout_cooldown,925,0.00019500000000000002,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_120654_DOGE-USDT-SWAP_short.json,2.0512820512821097,0.0894,cancelled_or_missing,0.08985,0.089765,0.08979,DOGE-USDT-SWAP,0.0016,1.789709,4.102564,0.0001,0.111857,0.25641,0.08985,0.0,1.0,-13.324500000000176,-0.5033557046979932,HEALTHY,2647.134,29.61,ATR стоп 2.0N,796.5037626728829,0.39000000000000007,short,True,ACTIVE,Turtle 55,2026-03-23 12:22:19,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_122219_DOGE-USDT-SWAP_short_trade.json,20260323_120653_DOGE-USDT-SWAP_short,0.0894,1
position_absent_on_exchange,,0.02309,stopout_cooldown,106,2.749999999999992e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_120659_LRC-USDT-SWAP_short.json,1.8181818181817495,0.02278,cancel_skipped,0.02286,0.022835,0.022835,LRC-USDT-SWAP,0.00091,3.994732,16.545455,0.0,0.0,0.0,0.02286,0.0,1.0,-3.1999999999998696,-0.3511852502194765,STOP_UNVERIFIED,911.2,4000.0,ATR стоп 2.0N,796.5037626728829,0.0005499999999999984,short,False,ERROR,Turtle 55,2026-03-23 12:08:45,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_120845_LRC-USDT-SWAP_short_trade.json,20260323_120658_LRC-USDT-SWAP_short,0.02278,1
,,63.86,канальный_выход_20_свечей,7816,0.30249999999999916,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_085013_XAG-USDT-SWAP_short.json,1.1239669421487748,64.45,cancel_pending_confirmation,63.95,64.21,65.055,XAG-USDT-SWAP,2.26,3.506594,3.735537,3.17,4.918542,5.239669,64.45,354.58559999999943,1.0,16.415999999999066,0.1561280249804751,HEALTHY,10552.3416,16416.0,Канальный выход 20 свечей,798.6357195162988,0.006049999999999983,short,True,ACTIVE,Turtle 55,2026-03-23 11:00:29,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_110029_XAG-USDT-SWAP_short_trade.json,20260323_085013_XAG-USDT-SWAP_short,61.88,4
,,0.11579,канальный_выход_20_свечей,2300,0.0003784999999999983,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_100850_OP-USDT-SWAP_short.json,0.05284015852049198,0.11398,cancelled,0.1143,0.114255,0.11473699999999999,OP-USDT-SWAP,0.00267,2.342516,3.527081,0.00118,1.035269,1.558785,0.1143,19.00947000000893,1.0,-37.64662999998354,-0.6672797599365805,HEALTHY,5651.754510000009,49689.0,Канальный выход 20 свечей,803.8854339167411,0.0007569999999999966,short,True,ACTIVE,Turtle 55,2026-03-23 10:47:11,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104711_OP-USDT-SWAP_short_trade.json,20260323_100849_OP-USDT-SWAP_short,0.11348,3
position_absent_on_exchange,,105.99,канальный_выход_10_свечей,6052,0.1795000000000023,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_090544_AAVE-USDT-SWAP_short.json,1.2256267409470532,106.97,cancel_skipped,106.02,105.99,107.32900000000001,AAVE-USDT-SWAP,1.07,1.00028,2.980501,1.97,1.841638,5.487465,107.02,150.9826999999996,1.0,58.489099999999944,0.6047020864879544,STOP_UNVERIFIED,9687.118241666667,906.8,Канальный выход 10 свечей,801.7731723532706,0.03590000000000046,short,False,ERROR,Turtle 20,2026-03-23 10:46:37,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104637_AAVE-USDT-SWAP_short_trade.json,20260323_090544_AAVE-USDT-SWAP_short,105.0,4
market_already_crossed_stop,,1.571,канальный_выход_20_свечей,7222,0.013000000000000001,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_084519_ATOM-USDT-SWAP_long.json,0.6923076923077014,1.516,cancel_skipped,1.571,1.544,1.49,ATOM-USDT-SWAP,0.041,2.704485,1.576923,0.076,5.013193,2.923077,1.592,249.4709999999872,1.0,122.4629999999871,1.1171069990976246,STOP_UNVERIFIED,10825.904250000009,7056.0,Канальный выход 20 свечей,798.811381150762,0.026000000000000002,long,False,ERROR,Turtle 55,2026-03-23 10:45:42,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104542_ATOM-USDT-SWAP_long_trade.json,20260323_084519_ATOM-USDT-SWAP_long,1.507,4
position_absent_on_exchange,,0.2518,stopout_cooldown,1017,0.0009700000000000097,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_102822_ADA-USDT-SWAP_short.json,0.618273089521948,0.2476002751031637,cancel_skipped,0.2502,0.24954027510316373,0.24954027510316373,ADA-USDT-SWAP,0.00519972,2.100048,2.680271,0.00020028,0.080886,0.103235,0.2502,0.0,1.0,-18.899999999999682,-1.049968500944954,STOP_UNVERIFIED,1800.054,72.7,ATR стоп 2.0N,807.6788072800377,0.19400000000000195,short,False,ERROR,Turtle 55,2026-03-23 10:45:19,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104519_ADA-USDT-SWAP_short_trade.json,20260323_102822_ADA-USDT-SWAP_short,0.2476002751031637,1
position_absent_on_exchange,,0.9144,stopout_cooldown,2130,0.0023110000000000075,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_100915_SUI-USDT-SWAP_short.json,0.3893996253193341,0.898200097465887,cancel_skipped,0.89982,0.89793,0.902822097465887,SUI-USDT-SWAP,0.0185399,2.064117,4.011229,0.0078201,0.870641,1.691929,0.89982,10.794340000000716,1.0,-19.780459999999106,-0.5385250412213664,STOP_UNVERIFIED,3679.6470100000006,4104.0,ATR стоп 2.0N,804.169292797307,0.004622000000000015,short,False,ERROR,Turtle 55,2026-03-23 10:44:46,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104446_SUI-USDT-SWAP_short_trade.json,20260323_100914_SUI-USDT-SWAP_short,0.8924,2
position_absent_on_exchange,,0.0943,stopout_cooldown,2104,0.00029,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_100908_ARB-USDT-SWAP_short.json,0.3448275862069064,0.0924,cancel_skipped,0.0926,0.0925,0.09298,ARB-USDT-SWAP,0.0023,2.489177,3.965517,0.0007,0.757576,1.206897,0.0926,11.88659999999979,1.0,-11.88660000000034,-0.3250270855904752,STOP_UNVERIFIED,3659.0917,3962.2,ATR стоп 2.0N,804.0345504155601,0.0058,short,False,ERROR,Turtle 55,2026-03-23 10:44:12,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104412_ARB-USDT-SWAP_short_trade.json,20260323_100907_ARB-USDT-SWAP_short,0.0918,2
position_absent_on_exchange,,1.434,stopout_cooldown,2032,0.002200000000000024,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_100903_DOT-USDT-SWAP_short.json,0.4545454545453995,1.411,cancel_skipped,1.415,1.4111016187466279,1.4154,DOT-USDT-SWAP,0.029,2.05528,6.590909,0.021,1.488306,4.772727,1.415,7.788000000000342,1.0,-23.347199999999685,-0.639997929831249,STOP_UNVERIFIED,3654.4962,2594.6,ATR стоп 2.0N,804.0345504155601,0.004400000000000048,short,False,ERROR,Turtle 55,2026-03-23 10:42:55,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104255_DOT-USDT-SWAP_short_trade.json,20260323_100903_DOT-USDT-SWAP_short,1.4060016187466278,2
position_absent_on_exchange,,8.669,канальный_выход_10_свечей,3623,0.01849999999999987,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_094011_LINK-USDT-SWAP_short.json,1.8918641860723402,8.647000512557662,cancel_skipped,8.656,8.663,8.684000512557661,LINK-USDT-SWAP,0.12699949,1.468711,3.432419,0.07500051,0.867359,2.027041,8.656,49.44347000000128,1.0,-29.68908999999992,-0.33922650213999145,STOP_UNVERIFIED,8760.411759166667,1014.52,Канальный выход 10 свечей,803.8658086598871,0.03699999999999974,short,False,ERROR,Turtle 20,2026-03-23 10:40:35,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_104035_LINK-USDT-SWAP_short_trade.json,20260323_094011_LINK-USDT-SWAP_short,8.609,4
,,1.2856,rotation_block,1750,0.0024499999999999856,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_094002_NEAR-USDT-SWAP_short.json,3.065327344109125,1.2664899480069327,cancelled,1.264,1.2673400000000001,1.2713899480069326,NEAR-USDT-SWAP,0.02571005,2.030024,5.246949,0.00448995,0.354519,0.916316,1.2664899480069327,5.349100000000846,1.0,-4.100499999998571,-0.06250903698046473,HEALTHY,6569.223616666668,519.3,Ротация под новый сигнал SUI-USDT-SWAP,803.8658086598871,0.04899999999999971,short,True,ACTIVE,Turtle 55,2026-03-23 10:09:13,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_100913_NEAR-USDT-SWAP_short_trade.json,20260323_094002_NEAR-USDT-SWAP_short,1.2613,3
position_absent_on_exchange,,0.0579,stopout_cooldown,894,8.000000000000056e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_091300_IOTA-USDT-SWAP_short.json,0.3750000000000255,0.05764,cancel_skipped,0.05774,0.057698,0.0578,IOTA-USDT-SWAP,0.00035,0.607217,2.1875,0.00038,0.659264,2.375,0.05774,1.6974000000016165,1.0,-13.137799999990465,-0.2922627671363165,STOP_UNVERIFIED,4497.866300000004,7808.0,ATR стоп 2.0N,801.7082525450523,0.0016000000000000111,short,False,ERROR,Turtle 20,2026-03-23 09:27:54,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_092754_IOTA-USDT-SWAP_short_trade.json,20260323_091300_IOTA-USDT-SWAP_short,0.05753,2
position_absent_on_exchange,,0.06098,канальный_выход_10_свечей,1284,8.149999999999859e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_090557_CFX-USDT-SWAP_short.json,1.3496932515337532,0.06062,cancel_skipped,0.06067,0.060582,0.060783,CFX-USDT-SWAP,0.00061,1.006269,3.742331,0.00022,0.362917,1.349693,0.06067,5.048940000007745,1.0,-20.195759999984354,-0.28651716347985895,STOP_UNVERIFIED,7053.433910000009,11651.4,Канальный выход 10 свечей,801.7132629994421,0.0016299999999999717,short,False,ERROR,Turtle 20,2026-03-23 09:27:22,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_092722_CFX-USDT-SWAP_short_trade.json,20260323_090557_CFX-USDT-SWAP_short,0.0604,3
market_already_crossed_stop,,0.06092,stopout_cooldown,1609,8.750000000000008e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_080455_CFX-USDT-SWAP_long.json,0.571428571428508,0.06113,cancel_skipped,0.06096,0.060986,0.060954999999999995,CFX-USDT-SWAP,0.00092,1.504989,5.257143,0.0001,0.163586,0.571429,0.06113,0.0,1.0,-6.555709999999867,-0.27809586127923536,STOP_UNVERIFIED,2357.35619,3856.3,ATR стоп 2.0N,802.5276261862614,0.0017500000000000016,long,False,ERROR,Turtle 20,2026-03-23 08:31:45,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_083145_CFX-USDT-SWAP_long_trade.json,20260323_080455_CFX-USDT-SWAP_long,0.06096,1
market_already_crossed_stop,,4.673,stopout_cooldown,1834,0.004000000000000048,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_075633_AUCTION-USDT-SWAP_long.json,0.9999999999998779,4.702,cancel_skipped,4.685,4.694,4.694,AUCTION-USDT-SWAP,0.043,0.914504,5.375,0.015,0.319013,1.875,4.713,4.169530000000398,1.0,-27.891130000000487,-0.5356112276640944,STOP_UNVERIFIED,5202.797555000001,11055.4,ATR стоп 2.0N,802.342416157477,0.0008000000000000096,long,False,ERROR,Turtle 55,2026-03-23 08:27:08,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_082708_AUCTION-USDT-SWAP_long_trade.json,20260323_075633_AUCTION-USDT-SWAP_long,4.685,2
market_already_crossed_stop,,2.856e-05,stopout_cooldown,1484,2.79999999999999e-08,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_075656_FLOKI-USDT-SWAP_long.json,2.14285714285713,2.874e-05,cancel_skipped,2.872e-05,2.8754e-05,2.8684e-05,FLOKI-USDT-SWAP,3.6e-07,1.25261,6.428571,7e-08,0.243563,1.25,2.881e-05,5.099999999999952,1.0,-9.341000029999824,-0.19095450944648415,STOP_UNVERIFIED,4888.770500015,1700.0,ATR стоп 2.0N,802.1532321555752,0.00559999999999998,long,False,ERROR,Turtle 20,2026-03-23 08:21:41,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_082141_FLOKI-USDT-SWAP_long_trade.json,20260323_075656_FLOKI-USDT-SWAP_long,2.872e-05,2
position_absent_on_exchange,,0.0729,stopout_cooldown,110,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070448_2Z-USDT-SWAP_short.json,1.3307130825317828,0.0722868893879848,cancel_skipped,0.0725,0.07245688938798481,0.07245688938798481,2Z-USDT-SWAP,0.00101311,1.401514,5.959474,0.00028689,0.396876,1.687585,0.0725,0.0,1.0,-7.590999999981102,-0.29481225962202384,STOP_UNVERIFIED,2574.859000000019,3562.0,ATR стоп 2.0N,805.0152039603,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:06:39,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070639_2Z-USDT-SWAP_short_trade.json,20260323_070448_2Z-USDT-SWAP_short,0.0722868893879848,1
position_absent_on_exchange,,0.0729,stopout_cooldown,111,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070234_2Z-USDT-SWAP_short.json,1.4379818725047486,0.0722777715408371,cancel_skipped,0.0725,0.0724477715408371,0.0724477715408371,2Z-USDT-SWAP,0.00102223,1.414305,6.013109,0.00047777,0.661021,2.810421,0.0725,0.0,1.0,-7.917999999973882,-0.30746445888599866,STOP_UNVERIFIED,2575.257000000026,3563.0,ATR стоп 2.0N,805.1118569052096,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:04:26,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070426_2Z-USDT-SWAP_short_trade.json,20260323_070234_2Z-USDT-SWAP_short,0.0722777715408371,1
position_absent_on_exchange,,0.0729,stopout_cooldown,100,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070029_2Z-USDT-SWAP_short.json,3.1597797073977802,0.0721314187248712,cancel_skipped,0.0724,0.0723014187248712,0.0723014187248712,2Z-USDT-SWAP,0.00116858,1.620072,6.874008,0.00033142,0.459465,1.949522,0.0724,0.0,1.0,-9.35199999998525,-0.37234991336196277,STOP_UNVERIFIED,2511.616000000015,3482.0,ATR стоп 2.0N,805.2322180397257,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:02:10,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070210_2Z-USDT-SWAP_short_trade.json,20260323_070029_2Z-USDT-SWAP_short,0.0721314187248712,1
,,67767.8,stopout_cooldown,2625,171.7249999999971,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_061007_BTC-USDT-SWAP_long.json,0.0,68396.2,cancelled,68069.7,68070.1,68052.75,BTC-USDT-SWAP,978.0,1.429904,2.847576,171.1,0.25016,0.49818,68396.2,0.0,1.0,-11.00305,-0.4773657016033055,HEALTHY,2304.95194,3.37,ATR стоп 2.0N,809.2337039883322,3.434499999999942,long,True,ACTIVE,Turtle 55,2026-03-23 06:53:52,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_065352_BTC-USDT-SWAP_long_trade.json,20260323_061006_BTC-USDT-SWAP_long,68069.7,1
position_absent_on_exchange,,0.05699,stopout_cooldown,113,0.0001904999999999997,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_065023_MINA-USDT-SWAP_short.json,2.5697775133653584,0.0561004573837039,cancel_skipped,0.05651,0.0564814573837039,0.0564814573837039,MINA-USDT-SWAP,0.00135954,2.423407,3.568353,0.00110046,1.961584,2.88834,0.05651,0.0,1.0,-18.364709999949554,-0.7300165371112654,STOP_UNVERIFIED,2515.65671000005,44842.0,ATR стоп 2.0N,806.7007238550462,0.0003809999999999994,short,False,ERROR,Turtle 20,2026-03-23 06:52:16,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_065216_MINA-USDT-SWAP_short_trade.json,20260323_065022_MINA-USDT-SWAP_short,0.0561004573837039,1
market_already_crossed_stop,,53.65,stopout_cooldown,662,0.06549999999999975,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_060534_LTC-USDT-SWAP_long.json,1.2213740458015052,54.08,cancel_skipped,53.93,53.949,53.949,LTC-USDT-SWAP,0.73,1.349852,5.572519,0.01,0.018491,0.076336,54.09,0.0,1.0,-6.854999999999936,-0.27736686390532284,STOP_UNVERIFIED,2471.456,45.7,ATR стоп 2.0N,809.3686626694741,0.1309999999999995,long,False,ERROR,Turtle 55,2026-03-23 06:16:36,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_061636_LTC-USDT-SWAP_long_trade.json,20260323_060534_LTC-USDT-SWAP_long,53.93,1
