avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,4,461,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.324876,0,10,107,2Z-USDT-SWAP,3,26.0,0,-24.861,13,0,3,0
0.063585,0,19,1146,AAVE-USDT-SWAP,1,47.5,0,46.048,22,0,2,1
0.0,0,4,255,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
-1.049969,0,8,825,ADA-USDT-SWAP,1,25.75,0,-18.9,12,0,1,0
-0.425082,0,10,1459,ARB-USDT-SWAP,2,25.75,0,-55.6128,9,3,2,0
0.0,0,2,57,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
1.117107,0,4,26,ATOM-USDT-SWAP,0,9.5,0,122.463,2,2,1,1
-0.387966,0,11,908,AUCTION-USDT-SWAP,3,23.0,0,-44.1004,4,6,3,0
0.0,0,0,205,AVAX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,98,BAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.016245,0,17,1747,BCH-USDT-SWAP,1,36.0,0,-4.2672,17,0,2,1
0.0,0,0,215,BNB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,128,BRETT-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.435269,0,14,1221,BTC-USDT-SWAP,2,21.75,0,-18.80152,10,0,2,0
0.0,0,4,211,CELO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.009681,0,14,931,CFX-USDT-SWAP,3,49.25,0,75.16201,18,4,4,1
0.0,0,2,118,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.350443,0,6,361,COMP-USDT-SWAP,1,26.25,0,-35.8873,10,2,1,0
-0.520486,0,17,1312,CRV-USDT-SWAP,1,40.0,0,-13.957,19,0,1,0
-0.434813,0,14,1415,DOGE-USDT-SWAP,4,12.25,0,-57.2715,6,0,4,0
-0.639998,0,9,1120,DOT-USDT-SWAP,1,24.75,0,-23.3472,12,0,1,0
-0.237778,0,14,1154,ENA-USDT-SWAP,1,22.5,0,-6.802,11,0,1,0
0.0,0,0,222,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.413149,0,17,973,ETHFI-USDT-SWAP,1,32.0,0,-10.9112,15,0,1,0
-0.116279,0,12,411,FIL-USDT-SWAP,1,39.25,0,-12.8432,17,2,1,0
-0.190955,0,18,1350,FLOKI-USDT-SWAP,1,38.5,0,-9.34100003,15,3,1,0
-0.563698,0,10,396,HBAR-USDT-SWAP,1,24.0,0,-26.09,12,0,1,0
-0.462385,0,18,1314,ICP-USDT-SWAP,1,27.75,0,-47.356835,13,0,1,0
-0.429732,0,24,480,IMX-USDT-SWAP,3,46.25,0,-34.0068,16,5,3,0
-0.237691,0,26,1058,INJ-USDT-SWAP,1,81.5,0,-13.2279,38,0,1,0
-0.313603,0,35,1133,IOTA-USDT-SWAP,7,53.0,0,-82.726,19,5,7,0
0.0,0,4,15,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,200,KAITO-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.391164,0,22,776,KSM-USDT-SWAP,1,44.75,0,-10.2255,17,3,1,0
0.0,0,5,606,LDO-USDT-SWAP,0,18.0,0,0,9,0,0,0
0.0,0,2,8,LINEA-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.39818,0,15,1249,LINK-USDT-SWAP,5,40.25,0,-94.89381,17,2,5,0
-0.884205,0,4,185,LIT-USDT-SWAP,1,237.0,0,-46.71,16,82,1,0
0.0,0,4,17,LPT-USDT-SWAP,0,6.0,0,0,3,0,0,0
-0.803222,0,36,1176,LQTY-USDT-SWAP,5,54.75,0,-122.71989,22,3,5,0
-0.589564,0,30,549,LRC-USDT-SWAP,2,49.0,0,-18.2368,24,0,2,0
-0.228908,0,31,1238,LTC-USDT-SWAP,7,62.0,0,-47.245,22,6,7,0
-0.350713,0,15,525,MASK-USDT-SWAP,1,17.5,0,-9.1425,8,0,1,0
