early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.627615,LIT-USDT-SWAP,pre_close:ATR стоп 2.0N,3.556485,237.0,0.627615,-0.8842052658578694,long,0,20260323_162258_LIT-USDT-SWAP_long,1
False,0.918574,LQTY-USDT-SWAP,closed_candle,1.366785,54.75,0.918574,-1.0403054272105177,long,0,20260323_141232_LQTY-USDT-SWAP_long,0
False,0.0,LQTY-USDT-SWAP,closed_candle,2.264558,54.75,0.0,-1.9410496046010122,long,0,20260323_141018_LQTY-USDT-SWAP_long,0
False,0.204044,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,1.131515,62.0,0.204044,-0.17604002594275173,long,1,20260323_130737_LTC-USDT-SWAP_long,1
False,0.817757,FIL-USDT-SWAP,STOP_TRIGGERED,2.336449,39.25,0.817757,-0.11627906976745486,long,1,20260323_130013_FIL-USDT-SWAP_long,3
False,0.000948,XRP-USDT-SWAP,STOP_TRIGGERED,1.549367,16.5,0.000948,-0.5207217993123094,short,0,20260323_123754_XRP-USDT-SWAP_short,0
False,0.336574,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,0.766642,62.0,0.336574,-0.37460198539052786,short,0,20260323_123748_LTC-USDT-SWAP_short,0
False,0.224972,HBAR-USDT-SWAP,closed_candle,1.124859,24.0,0.224972,-0.5636978579481402,short,0,20260323_123739_HBAR-USDT-SWAP_short,1
False,0.321299,SUI-USDT-SWAP,STOP_TRIGGERED,1.81808,42.25,0.321299,-0.5731906082281066,short,0,20260323_123727_SUI-USDT-SWAP_short,0
False,0.038571,AAVE-USDT-SWAP,STOP_TRIGGERED,2.150086,47.5,0.038571,-0.47753117025977804,short,0,20260323_123705_AAVE-USDT-SWAP_short,0
False,0.256226,LQTY-USDT-SWAP,closed_candle,1.027714,54.75,0.256226,-0.07393004672414241,short,0,20260323_122509_LQTY-USDT-SWAP_short,0
False,0.046762,MASK-USDT-SWAP,initial_turtle_stop,1.800327,17.5,0.046762,-0.35071311667056376,short,1,20260323_121156_MASK-USDT-SWAP_short,0
False,0.111857,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,1.789709,12.25,0.111857,-0.5033557046979932,short,0,20260323_120653_DOGE-USDT-SWAP_short,0
False,0.0,LRC-USDT-SWAP,closed_candle,3.994732,49.0,0.0,-0.3511852502194765,short,0,20260323_120658_LRC-USDT-SWAP_short,0
True,4.762414,XAG-USDT-SWAP,STOP_HEALTH_CONFIRMED,3.506594,22.25,4.918542,0.1561280249804751,short,2,20260323_085013_XAG-USDT-SWAP_short,3
False,1.035269,OP-USDT-SWAP,pre_close:Канальный выход 20 свечей,2.342516,29.25,1.035269,-0.6672797599365805,short,1,20260323_100849_OP-USDT-SWAP_short,2
False,1.236936,AAVE-USDT-SWAP,STOP_TRIGGERED,1.00028,47.5,1.841638,0.6047020864879544,short,6,20260323_090544_AAVE-USDT-SWAP_short,3
True,3.896086,ATOM-USDT-SWAP,closed_candle,2.704485,9.5,5.013193,1.1171069990976246,long,2,20260323_084519_ATOM-USDT-SWAP_long,3
False,0.080886,ADA-USDT-SWAP,STOP_TRIGGERED,2.100048,25.75,0.080886,-1.049968500944954,short,0,20260323_102822_ADA-USDT-SWAP_short,0
False,0.870641,SUI-USDT-SWAP,STOP_TRIGGERED,2.064117,42.25,0.870641,-0.5385250412213664,short,2,20260323_100914_SUI-USDT-SWAP_short,1
False,0.757576,ARB-USDT-SWAP,closed_candle,2.489177,25.75,0.757576,-0.3250270855904752,short,0,20260323_100907_ARB-USDT-SWAP_short,1
False,1.488306,DOT-USDT-SWAP,STOP_TRIGGERED,2.05528,24.75,1.488306,-0.639997929831249,short,2,20260323_100903_DOT-USDT-SWAP_short,1
False,0.867359,LINK-USDT-SWAP,closed_candle,1.468711,40.25,0.867359,-0.33922650213999145,short,1,20260323_094011_LINK-USDT-SWAP_short,3
False,0.354519,NEAR-USDT-SWAP,manage_cycle_reconcile,2.030024,28.75,0.354519,-0.06250903698046473,short,2,20260323_094002_NEAR-USDT-SWAP_short,2
False,0.659264,IOTA-USDT-SWAP,STOP_TRIGGERED,0.607217,53.0,0.659264,-0.2922627671363165,short,1,20260323_091300_IOTA-USDT-SWAP_short,1
False,0.362917,CFX-USDT-SWAP,closed_candle,1.006269,49.25,0.362917,-0.28651716347985895,short,1,20260323_090557_CFX-USDT-SWAP_short,2
False,0.163586,CFX-USDT-SWAP,closed_candle,1.504989,49.25,0.163586,-0.27809586127923536,long,2,20260323_080455_CFX-USDT-SWAP_long,0
False,0.319013,AUCTION-USDT-SWAP,STOP_TRIGGERED,0.914504,23.0,0.319013,-0.5356112276640944,long,0,20260323_075633_AUCTION-USDT-SWAP_long,1
False,0.243563,FLOKI-USDT-SWAP,STOP_TRIGGERED,1.25261,38.5,0.243563,-0.19095450944648415,long,1,20260323_075656_FLOKI-USDT-SWAP_long,1
False,0.396876,2Z-USDT-SWAP,STOP_TRIGGERED,1.401514,26.0,0.396876,-0.29481225962202384,short,0,20260323_070448_2Z-USDT-SWAP_short,0
False,0.661021,2Z-USDT-SWAP,STOP_TRIGGERED,1.414305,26.0,0.661021,-0.30746445888599866,short,0,20260323_070234_2Z-USDT-SWAP_short,0
False,0.459465,2Z-USDT-SWAP,STOP_TRIGGERED,1.620072,26.0,0.459465,-0.37234991336196277,short,0,20260323_070029_2Z-USDT-SWAP_short,0
False,0.25016,BTC-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.429904,21.75,0.25016,-0.4773657016033055,long,0,20260323_061006_BTC-USDT-SWAP_long,0
False,1.961584,MINA-USDT-SWAP,STOP_TRIGGERED,2.423407,10.0,1.961584,-0.7300165371112654,short,0,20260323_065022_MINA-USDT-SWAP_short,0
False,0.018491,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,1.349852,62.0,0.018491,-0.27736686390532284,long,0,20260323_060534_LTC-USDT-SWAP_long,0
False,0.219298,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,1.315789,12.25,0.219298,-0.4934210526315854,long,0,20260323_060516_DOGE-USDT-SWAP_long,0
False,0.487013,COMP-USDT-SWAP,atr_update,1.190476,26.25,0.487013,-0.3504433207171724,long,3,20260323_042644_COMP-USDT-SWAP_long,3
False,0.175096,IOTA-USDT-SWAP,STOP_TRIGGERED,1.57446,53.0,0.175096,-0.41386337832776726,long,0,20260323_060546_IOTA-USDT-SWAP_long,0
False,0.747065,ARB-USDT-SWAP,closed_candle,1.49413,25.75,0.747065,-0.5251375264116245,long,1,20260323_052602_ARB-USDT-SWAP_long,2
False,0.052129,IOTA-USDT-SWAP,STOP_TRIGGERED,1.268462,53.0,0.052129,-0.5210142410559252,long,0,20260323_053024_IOTA-USDT-SWAP_long,0
