cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:55:33
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:55:33
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:55:42
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:55:42
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:55:49
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:55:49
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:55:50
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:55:58
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:55:58
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:55:58
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:55:59
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:06
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:06
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:07
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:07
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:15
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:56:15
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:22
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:22
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:22
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:56:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:32
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:32
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:56:33
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:39
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:39
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:56:40
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:56:49
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:56:49
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:56:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:56:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:56:49
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:56:50
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:05
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:05
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:06
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:07
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:14
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:14
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:14
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:14
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:14
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:15
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:24
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:24
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:31
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:31
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:32
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:32
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:32
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:32
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:33
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:33
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:33
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:33
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:41
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:41
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:42
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:43
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:43
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,68791.8,False,,,,False,,long,5m,2026-03-22 19:57:43
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,68791.8,False,,,,False,,short,5m,2026-03-22 19:57:43
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,107.35,False,,,,False,,short,5m,2026-03-22 19:57:49
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,107.35,False,0.0,,,,,scan,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.0136,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2542,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0933,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.688,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.081,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,468.5,False,,,,False,,short,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,68791.8,False,,,,False,,long,5m,2026-03-22 19:57:49
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,68791.8,False,,,,False,,short,5m,2026-03-22 19:57:50
