available_after_bans,cache_errors,cache_fetch_count,closed_trades,connectivity_components_down,connectivity_state,event,loop_duration_sec,open_positions,signals_blocked,signals_found,symbols_scanned,ts
109,1,6075,3,[],CONNECTED,SYSTEM_HEALTH,2.783825159072876,4,0,2,112,2026-03-22 14:20:10
108,1,6228,3,[],CONNECTED,SYSTEM_HEALTH,2.783825159072876,4,0,2,112,2026-03-22 14:21:08
108,1,6228,3,[],CONNECTED,SYSTEM_HEALTH,80.98584842681885,7,0,6,112,2026-03-22 14:22:02
108,1,6557,4,[],CONNECTED,SYSTEM_HEALTH,71.50798058509827,7,0,3,112,2026-03-22 14:23:37
108,1,6557,5,[],CONNECTED,SYSTEM_HEALTH,71.50798058509827,6,0,3,112,2026-03-22 14:24:24
108,1,6901,5,[],CONNECTED,SYSTEM_HEALTH,111.73170590400696,6,0,2,112,2026-03-22 14:26:45
108,1,7085,5,[],CONNECTED,SYSTEM_HEALTH,129.39093208312988,6,0,0,112,2026-03-22 14:27:02
108,1,7248,6,[],CONNECTED,SYSTEM_HEALTH,129.39093208312988,5,0,0,112,2026-03-22 14:28:13
108,1,7248,6,[],CONNECTED,SYSTEM_HEALTH,25.393593549728394,5,0,0,112,2026-03-22 14:29:00
108,1,7410,6,[],CONNECTED,SYSTEM_HEALTH,14.290326595306396,5,0,0,112,2026-03-22 14:30:00
107,1,7566,6,[],CONNECTED,SYSTEM_HEALTH,1.865121603012085,8,0,6,112,2026-03-22 14:31:02
107,1,7716,7,[],CONNECTED,SYSTEM_HEALTH,1.865121603012085,7,0,6,112,2026-03-22 14:32:02
107,1,7890,7,[],CONNECTED,SYSTEM_HEALTH,11.77748417854309,7,0,0,112,2026-03-22 14:33:01
107,1,8036,7,[],CONNECTED,SYSTEM_HEALTH,12.963506698608398,7,0,0,112,2026-03-22 14:34:00
107,1,8181,7,[],CONNECTED,SYSTEM_HEALTH,12.91920256614685,7,0,0,112,2026-03-22 14:35:06
107,1,8326,8,[],CONNECTED,SYSTEM_HEALTH,11.130732774734497,7,0,2,112,2026-03-22 14:36:37
107,1,8326,8,[],CONNECTED,SYSTEM_HEALTH,76.88775706291199,7,0,2,112,2026-03-22 14:37:01
107,1,8496,9,[],CONNECTED,SYSTEM_HEALTH,75.90580773353577,6,0,2,112,2026-03-22 14:38:04
107,1,8808,10,[],CONNECTED,SYSTEM_HEALTH,75.90580773353577,6,0,2,112,2026-03-22 14:39:19
107,1,8971,11,[],CONNECTED,SYSTEM_HEALTH,76.31811428070068,6,0,2,112,2026-03-22 14:40:43
107,1,8971,11,[],CONNECTED,SYSTEM_HEALTH,78.99439978599548,6,0,0,112,2026-03-22 14:41:01
107,1,9141,11,[],CONNECTED,SYSTEM_HEALTH,5.178698301315308,6,0,0,112,2026-03-22 14:42:01
107,1,9297,11,[],CONNECTED,SYSTEM_HEALTH,3.3152449131011963,6,0,0,112,2026-03-22 14:43:04
107,1,9443,11,[],CONNECTED,SYSTEM_HEALTH,3.9992899894714355,6,0,0,112,2026-03-22 14:44:04
107,1,9596,11,[],CONNECTED,SYSTEM_HEALTH,10.238106727600098,6,0,0,112,2026-03-22 14:45:03
107,1,9750,11,[],CONNECTED,SYSTEM_HEALTH,31.53576350212097,6,0,0,112,2026-03-22 14:46:01
107,1,9905,11,[],CONNECTED,SYSTEM_HEALTH,14.248325109481812,6,0,0,112,2026-03-22 14:47:06
107,1,9905,11,[],CONNECTED,SYSTEM_HEALTH,3.4613823890686035,6,0,0,112,2026-03-22 14:48:02
107,1,10053,11,[],CONNECTED,SYSTEM_HEALTH,3.903782367706299,6,0,0,112,2026-03-22 14:49:02
107,1,10196,11,[],CONNECTED,SYSTEM_HEALTH,12.3162841796875,6,0,0,112,2026-03-22 14:50:03
107,1,10350,11,[],CONNECTED,SYSTEM_HEALTH,4.0376341342926025,6,0,0,112,2026-03-22 14:51:01
107,1,10501,11,[],CONNECTED,SYSTEM_HEALTH,20.072763204574585,6,0,0,112,2026-03-22 14:52:01
107,1,10653,11,[],CONNECTED,SYSTEM_HEALTH,10.558969020843506,6,0,0,112,2026-03-22 14:53:00
107,1,10806,11,[],CONNECTED,SYSTEM_HEALTH,10.1611168384552,6,0,0,112,2026-03-22 14:54:00
107,1,10956,11,[],CONNECTED,SYSTEM_HEALTH,15.466936826705933,6,0,0,112,2026-03-22 14:55:08
107,1,11102,11,[],CONNECTED,SYSTEM_HEALTH,34.870522260665894,7,0,2,112,2026-03-22 14:56:10
107,1,11258,11,[],CONNECTED,SYSTEM_HEALTH,22.215548276901245,7,0,0,112,2026-03-22 14:57:04
107,1,11403,11,[],CONNECTED,SYSTEM_HEALTH,22.679240226745605,7,0,0,112,2026-03-22 14:58:05
107,1,11557,11,[],CONNECTED,SYSTEM_HEALTH,17.40006375312805,7,0,0,112,2026-03-22 14:59:01
107,1,11710,11,[],CONNECTED,SYSTEM_HEALTH,18.456284284591675,7,0,0,112,2026-03-22 15:00:08
107,1,11710,11,[],CONNECTED,SYSTEM_HEALTH,23.210136651992798,7,0,0,112,2026-03-22 15:01:02
107,1,11864,11,[],CONNECTED,SYSTEM_HEALTH,14.067867279052734,7,0,0,112,2026-03-22 15:02:02
107,1,12012,11,[],CONNECTED,SYSTEM_HEALTH,15.580287218093872,7,0,0,112,2026-03-22 15:03:01
107,1,12160,11,[],CONNECTED,SYSTEM_HEALTH,22.8415584564209,7,0,0,112,2026-03-22 15:04:06
107,1,12303,11,[],CONNECTED,SYSTEM_HEALTH,10.890894889831543,7,0,0,112,2026-03-22 15:05:00
107,1,12451,11,[],CONNECTED,SYSTEM_HEALTH,18.552903175354004,7,0,0,112,2026-03-22 15:06:02
107,1,12605,11,[],CONNECTED,SYSTEM_HEALTH,6.826215505599976,7,0,0,112,2026-03-22 15:07:03
107,2,12753,11,[],CONNECTED,SYSTEM_HEALTH,17.454587697982788,7,0,0,112,2026-03-22 15:08:01
107,2,12910,11,[],CONNECTED,SYSTEM_HEALTH,27.192946434020996,7,0,0,112,2026-03-22 15:09:00
107,2,12910,11,[],CONNECTED,SYSTEM_HEALTH,19.008606910705566,6,0,0,112,2026-03-22 15:10:01
107,2,13072,11,[],CONNECTED,SYSTEM_HEALTH,32.467981576919556,8,0,4,112,2026-03-22 15:11:00
107,2,13225,11,[],CONNECTED,SYSTEM_HEALTH,23.97414994239807,8,0,0,112,2026-03-22 15:12:06
107,2,13379,11,[],CONNECTED,SYSTEM_HEALTH,16.61328959465027,8,0,0,112,2026-03-22 15:13:02
107,2,13379,11,[],CONNECTED,SYSTEM_HEALTH,15.229792594909668,8,0,0,112,2026-03-22 15:14:02
107,2,13535,11,[],CONNECTED,SYSTEM_HEALTH,4.747772693634033,8,0,0,112,2026-03-22 15:15:02
107,2,13697,12,[],CONNECTED,SYSTEM_HEALTH,33.44711971282959,9,0,3,112,2026-03-22 15:16:37
107,2,13853,12,[],CONNECTED,SYSTEM_HEALTH,84.827716588974,9,0,0,112,2026-03-22 15:17:01
107,2,13853,12,[],CONNECTED,SYSTEM_HEALTH,16.47278881072998,7,0,0,112,2026-03-22 15:18:00
107,2,14019,14,[],CONNECTED,SYSTEM_HEALTH,28.0660240650177,5,0,0,112,2026-03-22 15:19:06
107,2,14168,14,[],CONNECTED,SYSTEM_HEALTH,24.675577878952026,5,0,0,112,2026-03-22 15:20:01
107,2,14328,14,[],CONNECTED,SYSTEM_HEALTH,37.23555302619934,5,0,0,112,2026-03-22 15:21:05
107,2,14328,14,[],CONNECTED,SYSTEM_HEALTH,18.53060269355774,5,0,0,112,2026-03-22 15:22:02
107,2,14483,14,[],CONNECTED,SYSTEM_HEALTH,19.132165670394897,4,0,0,112,2026-03-22 15:23:01
107,2,14640,14,[],CONNECTED,SYSTEM_HEALTH,20.22059965133667,4,0,0,112,2026-03-22 15:24:01
107,2,14794,14,[],CONNECTED,SYSTEM_HEALTH,21.109922170639038,5,0,5,112,2026-03-22 15:25:16
